46,46
30,30
8,8
39,39
6,6
32,32
34,34
35,35
21,21
30,30
33,33
35,35
37,37
31,31
18,18
33,33
34,34
19,19
39,39
21,21
32,32
56,56
21,21
35,35
38,38
22,22
32,32
31,31
33,33
28,28
35,35
24,24
20,20
7,7
29,29
27,27
37,37
29,29
22,22
29,29
33,33
33,33
15,15
35,35
12,12
29,29
37,37
23,23
40,40
12,12
35,35
29,29
38,38
21,21
40,40
35,35
28,28
20,20
27,27
36,36
29,29
13,13
19,19
29,29
27,27
15,15
5,5
11,11
17,17
24,24
18,18
15,15
33,33
19,19
20,20
38,38
32,32
35,35
31,31
29,29
32,32
32,32
21,21
23,23
41,41
34,34
43,43
27,27
7,7
25,25
17,17
33,33
6,6
12,12
34,34
35,35
46,46
39,39
32,32
37,37
35,35
15,15
24,24
32,32
9,9
35,35
31,31
5,5
34,34
21,21
21,21
8,8
23,23
14,14
21,21
31,31
36,36
18,18
32,32
10,10
15,15
35,35
37,37
37,37
37,37
41,41
35,35
2,2
42,42
13,13
36,36
35,35
15,15
29,29
35,35
13,13
43,43
34,34
26,26
20,20
23,23
21,21
35,35
34,34
24,24
32,32
28,28
26,26
20,20
28,28
9,9
35,35
34,34
23,23
17,17
18,18
32,32
15,15
28,28
26,26
31,31
22,22
22,22
27,27
14,14
3,3
28,28
15,15
19,19
38,38
36,36
31,31
26,26
32,32
30,30
24,24
51,51
23,23
16,16
51,51
14,14
7,7
34,34
30,30
35,35
12,12
20,20
13,13
27,27
23,23
26,26
27,27
12,12
38,38
37,37
11,11
45,45
34,34
32,32
13,13
33,33
25,25
29,29
14,14
29,29
19,19
33,33
54,54
34,34
45,45
15,15
31,31
27,27
53,53
26,26
25,25
23,23
21,21
31,31
36,36
8,8
27,27
30,30
34,34
13,13
37,37
20,20
34,34
34,34
33,33
35,35
34,34
12,12
32,32
41,41
31,31
13,13
34,34
17,17
17,17
38,38
30,30
21,21
24,24
11,11
13,13
23,23
35,35
37,37
6,6
33,33
35,35
33,33
31,31
24,24
46,46
35,35
34,34
22,22
17,17
24,24
19,19
31,31
9,9
26,26
30,30
22,22
30,30
18,18
33,33
35,35
18,18
29,29
32,32
18,18
9,9
18,18
22,22
22,22
29,29
32,32
49,49
37,37
29,29
8,8
3,3
30,30
19,19
32,32
22,22
6,6
3,3
17,17
36,36
18,18
16,16
20,20
38,38
1,1
21,21
38,38
39,39
27,27
18,18
18,18
35,35
30,30
15,15
22,22
10,10
29,29
35,35
23,23
53,53
21,21
34,34
34,34
26,26
19,19
23,23
26,26
31,31
5,5
31,31
39,39
10,10
15,15
54,54
18,18
34,34
31,31
22,22
25,25
28,28
18,18
38,38
30,30
27,27
36,36
23,23
35,35
33,33
24,24
18,18
7,7
32,32
13,13
11,11
35,35
48,48
16,16
35,35
35,35
36,36
9,9
28,28
34,34
33,33
25,25
22,22
14,14
5,5
19,19
12,12
34,34
51,51
10,10
41,41
19,19
20,20
25,25
7,7
36,36
7,7
38,38
28,28
13,13
32,32
16,16
27,27
31,31
14,14
12,12
23,23
30,30
49,49
17,17
35,35
24,24
22,22
10,10
15,15
50,50
38,38
34,34
47,47
49,49
36,36
40,40
35,35
11,11
19,19
35,35
18,18
31,31
26,26
33,33
30,30
25,25
38,38
30,30
17,17
20,20
41,41
21,21
17,17
4,4
34,34
35,35
20,20
17,17
20,20
27,27
7,7
20,20
18,18
30,30
30,30
37,37
32,32
37,37
21,21
11,11
13,13
14,14
23,23
18,18
29,29
22,22
31,31
35,35
29,29
35,35
23,23
26,26
14,14
38,38
10,10
23,23
6,6
43,43
49,49
26,26
11,11
14,14
10,10
35,35
33,33
17,17
46,46
28,28
10,10
42,42
32,32
13,13
4,4
32,32
34,34
22,22
14,14
46,46
35,35
38,38
15,15
3,3
40,40
31,31
39,39
26,26
11,11
19,19
25,25
32,32
30,30
31,31
17,17
19,19
35,35
21,21
32,32
34,34
32,32
5,5
23,23
9,9
30,30
25,25
37,37
10,10
17,17
13,13
28,28
34,34
26,26
41,41
5,5
36,36
17,17
45,45
31,31
34,34
32,32
37,37
3,3
30,30
26,26
29,29
34,34
37,37
5,5
7,7
11,11
38,38
19,19
10,10
22,22
15,15
13,13
34,34
23,23
21,21
34,34
17,17
10,10
5,5
18,18
7,7
30,30
1,1
20,20
27,27
13,13
30,30
17,17
5,5
37,37
35,35
12,12
10,10
25,25
19,19
23,23
26,26
32,32
39,39
19,19
49,49
19,19
36,36
15,15
75,75
27,27
21,21
35,35
4,4
15,15
9,9
28,28
33,33
31,31
36,36
18,18
38,38
11,11
20,20
35,35
11,11
14,14
23,23
42,42
29,29
37,37
53,53
17,17
33,33
16,16
28,28
15,15
4,4
18,18
16,16
31,31
25,25
34,34
24,24
32,32
30,30
34,34
6,6
45,45
27,27
11,11
19,19
3,3
7,7
34,34
16,16
21,21
13,13
36,36
26,26
