22,22
25,25
31,31
9,9
7,7
6,6
33,33
27,27
35,35
34,34
14,14
24,24
6,6
13,13
10,10
5,5
10,10
33,33
28,28
21,21
22,22
33,33
16,16
17,17
24,24
24,24
32,32
26,26
16,16
26,26
20,20
32,32
28,28
6,6
15,15
40,40
17,17
19,19
55,55
31,31
3,3
34,34
45,45
46,46
18,18
44,44
14,14
6,6
21,21
20,20
8,8
20,20
5,5
15,15
24,24
24,24
40,40
36,36
31,31
18,18
34,34
41,41
36,36
3,3
48,48
19,19
16,16
8,8
20,20
31,31
26,26
28,28
24,24
16,16
44,44
21,21
37,37
33,33
40,40
47,47
29,29
11,11
11,11
11,11
24,24
36,36
17,17
19,19
9,9
46,46
47,47
46,46
32,32
9,9
30,30
36,36
28,28
20,20
40,40
31,31
20,20
33,33
45,45
16,16
20,20
17,17
21,21
18,18
25,25
15,15
18,18
19,19
19,19
37,37
12,12
14,14
33,33
12,12
22,22
18,18
48,48
33,33
31,31
45,45
36,36
28,28
24,24
38,38
24,24
7,7
14,14
29,29
17,17
30,30
21,21
34,34
32,32
21,21
34,34
26,26
4,4
52,52
9,9
26,26
35,35
33,33
33,33
33,33
8,8
11,11
45,45
42,42
10,10
38,38
2,2
42,42
14,14
14,14
39,39
23,23
7,7
14,14
25,25
27,27
38,38
38,38
33,33
21,21
10,10
20,20
32,32
32,32
32,32
41,41
52,52
25,25
34,34
26,26
28,28
2,2
28,28
31,31
24,24
46,46
24,24
14,14
32,32
15,15
26,26
24,24
17,17
34,34
34,34
25,25
28,28
22,22
31,31
32,32
33,33
21,21
8,8
31,31
12,12
3,3
26,26
12,12
21,21
21,21
27,27
33,33
30,30
18,18
12,12
43,43
24,24
21,21
39,39
36,36
41,41
39,39
16,16
5,5
8,8
34,34
51,51
30,30
40,40
23,23
31,31
3,3
27,27
4,4
32,32
8,8
33,33
38,38
23,23
35,35
25,25
18,18
17,17
33,33
36,36
19,19
8,8
25,25
18,18
20,20
23,23
0,0
23,23
18,18
38,38
16,16
27,27
43,43
9,9
25,25
31,31
31,31
18,18
18,18
16,16
4,4
37,37
14,14
34,34
9,9
15,15
42,42
24,24
31,31
37,37
18,18
21,21
14,14
14,14
38,38
19,19
30,30
37,37
54,54
34,34
5,5
17,17
25,25
17,17
39,39
7,7
29,29
19,19
23,23
22,22
33,33
54,54
34,34
22,22
30,30
30,30
10,10
19,19
14,14
28,28
8,8
44,44
33,33
21,21
17,17
32,32
27,27
17,17
35,35
33,33
26,26
17,17
28,28
42,42
0,0
17,17
23,23
40,40
12,12
35,35
31,31
27,27
45,45
1,1
28,28
28,28
25,25
28,28
27,27
36,36
31,31
15,15
49,49
27,27
24,24
31,31
45,45
43,43
16,16
37,37
3,3
44,44
37,37
12,12
31,31
22,22
11,11
27,27
47,47
22,22
4,4
11,11
44,44
27,27
22,22
20,20
49,49
21,21
36,36
33,33
0,0
25,25
31,31
34,34
36,36
32,32
31,31
43,43
34,34
1,1
43,43
0,0
39,39
15,15
19,19
23,23
34,34
30,30
38,38
9,9
44,44
22,22
29,29
36,36
42,42
22,22
38,38
29,29
34,34
12,12
38,38
37,37
22,22
25,25
21,21
7,7
20,20
22,22
40,40
26,26
2,2
29,29
19,19
29,29
1,1
17,17
17,17
21,21
40,40
19,19
9,9
16,16
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
13,13
16,16
52,52
20,20
24,24
34,34
21,21
25,25
27,27
34,34
34,34
31,31
34,34
35,35
27,27
34,34
34,34
33,33
30,30
13,13
32,32
21,21
9,9
28,28
10,10
8,8
24,24
9,9
30,30
32,32
24,24
53,53
30,30
23,23
35,35
18,18
10,10
19,19
25,25
19,19
31,31
38,38
27,27
51,51
12,12
1,1
35,35
22,22
15,15
24,24
34,34
14,14
30,30
23,23
27,27
30,30
4,4
2,2
5,5
29,29
53,53
24,24
26,26
18,18
21,21
31,31
17,17
31,31
8,8
28,28
17,17
44,44
46,46
10,10
34,34
53,53
15,15
17,17
36,36
9,9
23,23
14,14
29,29
31,31
22,22
33,33
15,15
13,13
33,33
8,8
17,17
37,37
18,18
16,16
26,26
27,27
26,26
4,4
37,37
20,20
10,10
34,34
16,16
12,12
24,24
62,62
16,16
34,34
20,20
19,19
11,11
11,11
15,15
18,18
18,18
6,6
51,51
5,5
31,31
29,29
24,24
35,35
41,41
4,4
5,5
39,39
43,43
21,21
14,14
29,29
33,33
25,25
4,4
14,14
23,23
35,35
24,24
45,45
41,41
2,2
4,4
40,40
6,6
12,12
10,10
33,33
42,42
7,7
1,1
13,13
19,19
1,1
23,23
12,12
35,35
13,13
26,26
17,17
16,16
24,24
33,33
28,28
2,2
