0, 127, 1
0, 141, 0
0, 179, 0
0, 138, 0
0, 135, 0
0, 186, 0
0, 188, 0
0, 148, 0
0, 140, 0
0, 129, 0
0, 156, 0
0, 128, 0
0, 150, 0
0, 137, 0
0, 133, 0
0, 147, 0
0, 213, 0
0, 159, 0
0, 252, 0
0, 163, 0
0, 217, 0
0, 126, 0
0, 221, 1
0, 200, 0
0, 174, 0
0, 126, 0
0, 128, 0
0, 166, 0
0, 150, 0
0, 171, 0
0, 130, 0
0, 165, 1
0, 138, 0
0, 134, 0
0, 140, 0
0, 164, 0
0, 133, 0
0, 156, 0
0, 132, 0
0, 129, 0
0, 145, 0
0, 129, 0
0, 199, 0
0, 143, 0
0, 160, 0
0, 130, 0
0, 132, 0
0, 242, 1
1, 70, 0
0, 146, 0
0, 373, 0
0, 126, 0
0, 135, 0
0, 137, 0
0, 129, 0
0, 132, 0
0, 140, 0
0, 140, 0
0, 243, 0
0, 257, 0
0, 133, 0
0, 132, 0
0, 174, 0
0, 125, 0
0, 140, 0
0, 220, 0
0, 153, 0
0, 130, 0
0, 128, 0
0, 130, 0
0, 126, 0
0, 147, 0
1, 100, 0
0, 177, 0
0, 125, 0
0, 170, 0
0, 143, 0
0, 162, 0
0, 180, 0
1, 109, 0
1, 61, 0
0, 126, 0
0, 134, 0
0, 130, 0
0, 137, 0
0, 150, 0
0, 128, 0
0, 269, 0
0, 124, 0
0, 146, 0
0, 221, 0
0, 134, 0
0, 130, 0
1, 143, 1
0, 140, 0
0, 377, 0
0, 144, 0
0, 109, 0
0, 141, 0
0, 324, 0
1, 83, 1
0, 151, 0
0, 155, 0
0, 132, 0
0, 222, 0
0, 127, 0
0, 153, 0
0, 172, 0
0, 325, 0
0, 150, 0
0, 153, 0
1, 100, 0
0, 135, 1
0, 124, 0
0, 140, 0
0, 246, 0
0, 259, 0
0, 169, 1
0, 134, 0
0, 193, 0
1, 40, 0
0, 127, 0
0, 143, 0
0, 297, 1
0, 126, 0
0, 125, 0
0, 190, 0
1, 16, 0
0, 155, 0
0, 133, 0
0, 191, 1
0, 193, 1
0, 135, 0
1, 222, 0
0, 187, 1
0, 163, 1
0, 147, 0
0, 291, 0
0, 152, 0
0, 144, 1
0, 139, 0
0, 355, 0
0, 126, 0
0, 141, 0
0, 147, 0
0, 286, 0
0, 258, 0
0, 305, 0
0, 269, 0
0, 132, 0
0, 362, 0
0, 225, 0
0, 253, 0
0, 144, 0
0, 470, 0
0, 169, 0
0, 141, 0
0, 134, 0
1, 120, 0
0, 125, 0
0, 142, 0
0, 144, 0
0, 126, 0
0, 242, 0
0, 138, 0
0, 154, 0
0, 443, 1
0, 376, 0
0, 144, 0
0, 834, 1
0, 325, 0
0, 166, 0
0, 466, 0
0, 510, 0
0, 522, 0
1, 19, 0
0, 165, 0
0, 130, 0
0, 223, 0
0, 129, 0
0, 355, 0
0, 331, 0
0, 134, 0
0, 198, 0
0, 425, 0
0, 369, 0
0, 177, 0
0, 326, 1
0, 317, 0
0, 1253, 0
1, 145, 0
0, 278, 0
0, 493, 0
0, 310, 0
0, 146, 0
0, 438, 0
0, 181, 0
0, 304, 0
0, 195, 1
0, 431, 0
0, 183, 0
0, 169, 0
0, 228, 0
0, 340, 0
0, 344, 0
0, 332, 0
0, 135, 0
1, 458, 0
1, 126, 0
0, 336, 0
0, 545, 0
0, 210, 1
0, 399, 1
0, 148, 0
0, 296, 0
0, 129, 0
0, 633, 0
1, 191, 0
1, 413, 0
0, 169, 1
0, 257, 0
0, 598, 0
0, 391, 0
0, 502, 0
1, 290, 0
0, 366, 1
1, 481, 0
0, 322, 0
1, 1479, 0
0, 140, 0
1, 356, 0
0, 1724, 1
1, 102, 0
0, 294, 0
1, 1636, 1
0, 1977, 0
0, 743, 0
1, 204, 0
0, 2189, 0
1, 912, 1
1, 488, 1
1, 1197, 0
1, 232, 0
0, 4000, 0
0, 4001, 0
0, 4002, 0
0, 4003, 0
0, 4004, 0
0, 4005, 0
1, 85, 0
1, 817, 0
1, 610, 0
0, 738, 0
0, 392, 0
1, 736, 0
0, 787, 0
0, 139, 0
0, 132, 0
1, 1106, 0
0, 2479, 0
1, 169, 0
0, 280, 0
1, 1833, 0
1, 104, 0
1, 618, 0
0, 780, 0
0, 320, 0
0, 863, 0
1, 3169, 0
1, 2984, 0
1, 464, 0
0, 337, 0
1, 166, 0
1, 771, 0
1, 535, 0
0, 259, 0
1, 1078, 0
1, 40, 1
0, 4000, 0
0, 4001, 0
0, 4002, 0
0, 4003, 0
0, 4004, 0
0, 4005, 0
0, 4000, 1
0, 4001, 1
0, 4002, 1
0, 4003, 1
0, 4004, 1
0, 4005, 1
0, 281, 0
0, 479, 0
1, 166, 0
1, 639, 0
1, 104, 0
1, 919, 0
1, 173, 0
0, 714, 0
1, 170, 0
0, 132, 0
1, 1305, 0
1, 271, 0
1, 193, 0
1, 513, 0
0, 4000, 0
0, 4001, 0
0, 4002, 0
0, 4003, 0
0, 4004, 0
0, 4005, 0
1, 224, 0
1, 519, 0
1, 405, 0
1, 496, 0
1, 490, 0
0, 4000, 1
0, 4001, 1
0, 4002, 1
0, 4003, 1
0, 4004, 1
0, 4005, 1
1, 334, 0
1, 335, 0
1, 760, 0
1, 419, 0
1, 459, 0
1, 418, 0
1, 409, 0
1, 217, 0
1, 240, 0
1, 531, 0
1, 114, 0
1, 824, 0
0, 1059, 0
1, 263, 0
1, 538, 0
1, 821, 0
1, 581, 0
0, 4000, 0
0, 4001, 0
0, 4002, 0
0, 4003, 0
0, 4004, 0
0, 4005, 0
