0, 60, 1
0, 45, 0
0, 46, 0
0, 46, 0
0, 45, 0
0, 46, 0
0, 47, 0
0, 45, 0
0, 47, 0
0, 50, 1
0, 45, 1
0, 45, 0
0, 44, 0
0, 46, 0
0, 211, 0
0, 44, 0
0, 45, 0
0, 45, 0
0, 57, 1
0, 45, 0
0, 56, 0
0, 49, 0
0, 67, 0
0, 47, 0
0, 53, 0
0, 47, 0
0, 44, 0
0, 47, 0
0, 46, 0
0, 44, 0
0, 51, 1
0, 47, 0
0, 45, 0
0, 149, 0
0, 53, 0
0, 45, 1
0, 58, 0
0, 45, 0
0, 44, 0
0, 58, 0
0, 47, 0
0, 45, 0
0, 46, 0
0, 47, 0
0, 49, 0
0, 45, 0
0, 45, 0
0, 46, 1
0, 44, 0
0, 66, 0
0, 44, 0
0, 45, 0
0, 45, 0
0, 45, 0
0, 45, 0
0, 48, 0
0, 44, 0
0, 44, 0
0, 44, 0
0, 45, 0
0, 46, 0
0, 48, 0
0, 45, 0
0, 44, 0
0, 44, 0
0, 51, 0
0, 44, 0
0, 190, 0
0, 44, 0
0, 46, 0
0, 44, 0
0, 135, 0
0, 45, 0
0, 47, 0
0, 49, 0
0, 45, 0
0, 50, 0
0, 45, 0
0, 45, 1
0, 48, 0
0, 44, 0
0, 46, 0
0, 47, 1
0, 45, 1
0, 45, 0
0, 172, 0
0, 57, 0
0, 155, 0
0, 44, 0
0, 45, 0
0, 50, 0
0, 45, 0
0, 46, 0
0, 45, 0
0, 44, 0
0, 51, 0
0, 58, 0
0, 49, 0
0, 45, 0
0, 46, 1
0, 226, 0
0, 53, 0
0, 47, 0
0, 46, 0
0, 44, 0
0, 67, 0
0, 53, 0
0, 48, 1
0, 45, 0
0, 275, 0
0, 46, 0
0, 44, 0
0, 46, 0
0, 46, 0
0, 45, 1
0, 47, 0
0, 335, 0
0, 49, 0
0, 48, 0
0, 45, 0
0, 63, 0
0, 44, 0
0, 44, 0
0, 251, 0
0, 44, 0
0, 52, 0
0, 179, 0
0, 61, 0
0, 56, 0
0, 163, 0
0, 44, 0
0, 47, 0
0, 45, 0
0, 53, 0
0, 45, 0
0, 44, 1
0, 46, 0
0, 74, 0
0, 50, 0
0, 206, 0
0, 45, 0
0, 46, 0
0, 68, 0
0, 45, 0
0, 49, 0
0, 44, 0
0, 45, 0
0, 551, 0
0, 45, 0
0, 46, 0
0, 44, 0
0, 47, 0
0, 45, 0
0, 45, 0
0, 46, 0
0, 45, 0
0, 58, 0
0, 381, 0
0, 59, 0
0, 44, 0
0, 53, 1
0, 45, 0
0, 46, 0
0, 46, 0
0, 46, 0
0, 46, 0
0, 45, 0
0, 47, 0
0, 45, 0
0, 48, 0
0, 45, 0
0, 395, 0
0, 45, 0
0, 46, 0
0, 47, 0
0, 48, 0
