Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4,3.818,31.967,22.669,5155,-0.988
GoalBrain_4,3.141,60.882,21.921,5121,-1.011
GoalBrain_4,3.059,88.032,20.604,5136,-1.024
GoalBrain_4,3.132,115.063,20.334,5143,-0.955
GoalBrain_4,3.026,141.923,20.218,5156,-0.878
GoalBrain_4,3.093,168.604,20.128,5124,-0.836
GoalBrain_4,3.107,195.867,20.811,5218,-0.791
GoalBrain_4,3.037,222.971,20.464,5137,-0.628
GoalBrain_4,2.984,250.636,20.876,5236,-0.451
GoalBrain_4,3.019,278.420,20.776,5171,-0.296
GoalBrain_4,3.038,305.944,20.826,5123,-0.230
GoalBrain_4,3.003,333.269,20.604,5155,-0.164
GoalBrain_4,2.998,360.772,20.885,5209,-0.110
GoalBrain_4,3.043,389.063,21.409,5187,-0.063
GoalBrain_4,3.016,416.550,20.762,5128,-0.016
GoalBrain_4,3.005,443.249,20.234,5138,0.005
GoalBrain_4,3.056,470.688,20.698,5219,0.054
GoalBrain_4,2.983,497.820,20.539,5166,0.081
GoalBrain_4,2.986,525.360,20.835,5193,0.127
GoalBrain_4,2.975,552.750,20.545,5147,0.165
GoalBrain_4,2.982,580.356,20.988,5221,0.185
GoalBrain_4,2.963,607.644,20.716,5203,0.200
GoalBrain_4,3.028,634.960,20.673,5196,0.217
GoalBrain_4,2.986,662.076,20.541,5138,0.243
GoalBrain_4,3.047,689.385,20.710,5170,0.257
GoalBrain_4,3.020,716.639,20.598,5194,0.275
GoalBrain_4,2.994,743.993,20.638,5166,0.292
GoalBrain_4,3.017,771.269,20.647,5144,0.305
GoalBrain_4,3.006,799.149,21.010,5178,0.312
GoalBrain_4,3.022,827.065,21.219,5246,0.311
GoalBrain_4,2.993,854.158,20.848,5189,0.312
GoalBrain_4,2.986,882.901,22.004,5130,0.302
GoalBrain_4,2.951,909.967,20.535,5121,0.304
GoalBrain_4,2.972,937.339,20.883,5143,0.307
GoalBrain_4,3.092,964.909,20.915,5175,0.311
GoalBrain_4,2.991,992.622,21.091,5216,0.315
GoalBrain_4,3.498,1023.662,23.366,5130,0.316
GoalBrain_4,3.176,1052.956,22.093,5132,0.322
GoalBrain_4,3.114,1083.018,22.564,5234,0.330
GoalBrain_4,3.074,1111.075,21.227,5234,0.332
GoalBrain_4,3.038,1139.113,21.354,5249,0.335
GoalBrain_4,3.074,1166.727,20.887,5133,0.343
GoalBrain_4,3.035,1194.208,20.838,5138,0.348
GoalBrain_4,3.431,1225.991,23.909,5143,0.355
GoalBrain_4,3.452,1256.478,22.858,5186,0.360
GoalBrain_4,3.328,1286.035,22.240,5135,0.362
GoalBrain_4,3.271,1315.655,22.193,5166,0.367
GoalBrain_4,3.297,1345.412,22.157,5134,0.372
GoalBrain_4,3.306,1374.904,22.125,5137,0.377
GoalBrain_4,3.224,1404.022,22.186,5178,0.375
GoalBrain_4,3.136,1432.665,21.772,5222,0.378
GoalBrain_4,3.167,1460.472,21.380,5219,0.378
GoalBrain_4,3.165,1488.371,21.392,5136,0.374
GoalBrain_4,3.281,1517.773,22.210,5242,0.373
GoalBrain_4,3.120,1546.525,21.977,5225,0.377
GoalBrain_4,3.136,1574.795,21.444,5170,0.381
GoalBrain_4,3.161,1603.238,21.535,5243,0.385
GoalBrain_4,3.067,1631.421,21.089,5184,0.385
GoalBrain_4,3.081,1659.807,21.444,5153,0.387
GoalBrain_4,3.103,1687.805,21.215,5145,0.391
GoalBrain_4,3.110,1715.902,21.301,5136,0.393
GoalBrain_4,3.106,1744.067,21.299,5204,0.397
GoalBrain_4,3.279,1773.560,22.357,5223,0.402
