Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.580,32.493,23.425,5138,-1.099
GoalBrain_4_2,3.789,65.380,24.503,5139,-1.048
GoalBrain_4_2,3.124,94.366,21.907,5219,-0.978
GoalBrain_4_2,3.123,121.937,20.800,5143,-0.847
GoalBrain_4_2,3.101,149.830,21.066,5167,-0.693
GoalBrain_4_2,3.122,177.306,20.684,5122,-0.617
GoalBrain_4_2,3.107,205.085,21.027,5155,-0.484
GoalBrain_4_2,3.188,232.781,20.893,5138,-0.382
GoalBrain_4_2,3.131,260.547,20.970,5142,-0.268
GoalBrain_4_2,3.172,289.438,21.658,5213,-0.136
GoalBrain_4_2,3.169,317.567,21.315,5136,-0.066
GoalBrain_4_2,3.095,345.087,20.815,5123,-0.014
GoalBrain_4_2,3.075,372.759,20.839,5167,0.006
GoalBrain_4_2,3.110,400.553,20.948,5149,0.052
GoalBrain_4_2,3.103,428.158,20.940,5126,0.091
GoalBrain_4_2,3.160,456.183,21.132,5156,0.146
GoalBrain_4_2,3.149,483.796,20.874,5165,0.165
GoalBrain_4_2,3.091,511.295,20.808,5138,0.183
GoalBrain_4_2,3.168,539.280,21.101,5198,0.202
GoalBrain_4_2,3.153,567.342,21.027,5133,0.222
GoalBrain_4_2,3.246,595.142,20.937,5149,0.237
GoalBrain_4_2,3.953,624.006,21.153,5126,0.258
GoalBrain_4_2,3.263,653.394,22.014,5141,0.274
GoalBrain_4_2,3.673,683.298,22.097,5202,0.289
GoalBrain_4_2,3.280,712.233,21.728,5121,0.301
GoalBrain_4_2,3.229,741.199,21.784,5134,0.314
GoalBrain_4_2,3.657,772.301,23.158,5185,0.320
GoalBrain_4_2,3.118,801.210,21.953,5196,0.329
GoalBrain_4_2,3.398,829.920,21.370,5129,0.340
GoalBrain_4_2,3.363,859.537,22.237,5231,0.351
GoalBrain_4_2,3.295,889.114,22.170,5179,0.358
GoalBrain_4_2,3.492,919.195,22.560,5149,0.369
GoalBrain_4_2,3.251,949.116,22.552,5150,0.375
GoalBrain_4_2,3.267,978.003,21.726,5164,0.378
GoalBrain_4_2,3.657,1008.743,22.907,5143,0.386
GoalBrain_4_2,3.303,1039.159,22.891,5186,0.390
GoalBrain_4_2,3.136,1068.987,22.548,5146,0.393
GoalBrain_4_2,3.486,1097.396,21.252,5209,0.401
GoalBrain_4_2,3.123,1126.279,21.637,5180,0.410
GoalBrain_4_2,3.887,1157.499,23.299,5172,0.376
GoalBrain_4_2,3.438,1188.401,23.380,5233,0.344
GoalBrain_4_2,3.160,1216.663,21.446,5139,0.321
GoalBrain_4_2,3.223,1245.288,21.726,5187,0.286
GoalBrain_4_2,3.179,1273.385,21.329,5145,0.263
GoalBrain_4_2,3.221,1301.810,21.542,5209,0.257
GoalBrain_4_2,3.183,1330.151,21.405,5162,0.248
GoalBrain_4_2,3.112,1358.478,21.550,5183,0.231
GoalBrain_4_2,3.106,1386.989,21.451,5212,0.227
GoalBrain_4_2,3.140,1415.699,21.910,5231,0.217
GoalBrain_4_2,3.273,1443.812,21.174,5141,0.201
GoalBrain_4_2,3.132,1472.244,21.558,5129,0.188
GoalBrain_4_2,3.300,1500.551,21.386,5133,0.176
GoalBrain_4_2,3.096,1528.681,21.333,5121,0.167
GoalBrain_4_2,3.092,1556.901,21.420,5178,0.159
GoalBrain_4_2,3.173,1585.325,21.534,5146,0.147
GoalBrain_4_2,3.213,1613.829,21.614,5168,0.132
GoalBrain_4_2,3.124,1641.691,21.065,5149,0.126
GoalBrain_4_2,3.141,1670.770,21.853,5186,0.120
GoalBrain_4_2,3.295,1699.751,21.900,5226,0.114
GoalBrain_4_2,3.167,1728.307,21.618,5216,0.109
GoalBrain_4_2,3.147,1756.815,21.667,5164,0.104
GoalBrain_4_2,3.171,1785.698,21.899,5233,0.101
GoalBrain_4_2,3.213,1814.189,21.588,5142,0.104
GoalBrain_4_2,3.129,1842.354,21.268,5134,0.106
GoalBrain_4_2,3.212,1870.838,21.566,5193,0.105
GoalBrain_4_2,3.265,1899.362,21.554,5182,0.091
GoalBrain_4_2,3.196,1927.769,21.496,5160,0.086
GoalBrain_4_2,3.163,1956.959,22.040,5243,0.085
GoalBrain_4_2,3.682,1985.941,21.594,5165,0.079
GoalBrain_4_2,3.177,2015.042,22.050,5230,0.069
GoalBrain_4_2,3.154,2043.099,21.215,5141,0.065
GoalBrain_4_2,3.160,2071.950,21.943,5214,0.058
GoalBrain_4_2,3.139,2101.191,22.208,5176,0.059
GoalBrain_4_2,3.125,2129.741,21.630,5191,0.060
GoalBrain_4_2,3.246,2158.131,21.447,5164,0.054
GoalBrain_4_2,3.139,2186.329,21.424,5129,0.054
GoalBrain_4_2,3.124,2214.862,21.385,5132,0.051
GoalBrain_4_2,3.270,2243.507,21.638,5176,0.050
GoalBrain_4_2,3.178,2272.064,21.629,5173,0.051
GoalBrain_4_2,3.224,2300.503,21.529,5163,0.049
GoalBrain_4_2,3.666,2331.753,23.408,5167,0.052
GoalBrain_4_2,3.198,2359.988,21.401,5130,0.047
GoalBrain_4_2,3.165,2388.498,21.600,5233,0.050
GoalBrain_4_2,3.179,2417.427,21.913,5187,0.050
GoalBrain_4_2,3.313,2446.034,21.606,5186,0.048
GoalBrain_4_2,3.205,2474.616,21.744,5155,0.042
GoalBrain_4_2,3.229,2502.926,21.216,5125,0.045
GoalBrain_4_2,3.150,2530.997,21.322,5133,0.043
GoalBrain_4_2,3.102,2559.257,21.396,5180,0.046
GoalBrain_4_2,3.281,2587.441,21.189,5155,0.039
GoalBrain_4_2,3.120,2615.895,21.610,5220,0.037
GoalBrain_4_2,3.130,2644.245,21.568,5209,0.039
GoalBrain_4_2,3.144,2672.615,21.498,5206,0.034
GoalBrain_4_2,3.127,2701.024,21.572,5197,0.036
GoalBrain_4_2,3.214,2729.333,21.346,5179,0.034
GoalBrain_4_2,3.717,2759.295,22.100,5144,0.033
GoalBrain_4_2,3.199,2788.593,22.138,5137,0.036
GoalBrain_4_2,3.163,2819.646,23.849,5150,0.037
GoalBrain_4_2,3.173,2847.954,21.456,5171,0.035
GoalBrain_4_2,3.138,2876.163,21.434,5142,0.036
GoalBrain_4_2,3.244,2904.723,21.603,5142,0.032
GoalBrain_4_2,3.148,2933.561,21.866,5234,0.031
GoalBrain_4_2,3.204,2962.215,21.746,5224,0.031
GoalBrain_4_2,3.146,2990.353,21.301,5136,0.030
GoalBrain_4_2,3.209,3018.841,21.537,5175,0.026
GoalBrain_4_2,3.155,3047.835,21.849,5249,0.024
GoalBrain_4_2,3.198,3076.417,21.675,5181,0.022
GoalBrain_4_2,3.226,3105.203,21.765,5178,0.021
GoalBrain_4_2,3.169,3133.801,21.785,5183,0.021
GoalBrain_4_2,3.212,3162.401,21.636,5148,0.021
GoalBrain_4_2,3.163,3191.261,21.874,5230,0.018
GoalBrain_4_2,3.322,3220.091,21.704,5143,0.019
GoalBrain_4_2,4.486,3252.213,23.480,5234,0.019
GoalBrain_4_2,3.827,3283.368,23.171,5135,0.020
GoalBrain_4_2,3.279,3314.316,23.209,5244,0.019
GoalBrain_4_2,3.663,3344.857,22.791,5158,0.020
GoalBrain_4_2,3.186,3374.298,22.291,5135,0.019
GoalBrain_4_2,3.361,3402.832,21.462,5137,0.014
GoalBrain_4_2,3.226,3431.187,21.461,5155,0.014
GoalBrain_4_2,3.190,3459.341,21.351,5128,0.016
GoalBrain_4_2,3.170,3487.605,21.403,5126,0.019
GoalBrain_4_2,3.124,3515.957,21.541,5156,0.020
GoalBrain_4_2,3.218,3544.296,21.414,5164,0.019
GoalBrain_4_2,3.135,3572.955,21.791,5246,0.017
GoalBrain_4_2,3.139,3601.446,21.451,5137,0.019
GoalBrain_4_2,3.184,3629.754,21.422,5155,0.022
GoalBrain_4_2,3.256,3658.276,21.490,5177,0.023
GoalBrain_4_2,3.193,3686.328,21.219,5136,0.022
GoalBrain_4_2,3.152,3714.557,21.390,5128,0.024
GoalBrain_4_2,3.188,3742.589,21.207,5133,0.025
GoalBrain_4_2,3.110,3770.813,21.406,5178,0.026
GoalBrain_4_2,3.169,3799.013,21.388,5158,0.025
GoalBrain_4_2,3.130,3827.223,21.426,5153,0.026
GoalBrain_4_2,3.134,3855.271,21.305,5125,0.027
GoalBrain_4_2,3.558,3888.569,24.873,5162,0.029
GoalBrain_4_2,3.199,3918.599,22.711,5168,0.030
GoalBrain_4_2,3.485,3947.578,21.742,5132,0.029
GoalBrain_4_2,3.586,3978.836,23.456,5161,0.030
GoalBrain_4_2,3.165,4008.247,22.407,5129,0.030
GoalBrain_4_2,3.123,4036.897,21.706,5148,0.030
