Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.263,41.139,32.189,5128,-1.006
GoalBrain_4_2,3.186,79.330,30.811,5137,-1.012
GoalBrain_4_2,3.152,115.414,28.835,5166,-1.014
GoalBrain_4_2,3.170,150.968,28.458,5160,-1.012
GoalBrain_4_2,3.057,186.396,28.427,5134,-1.005
GoalBrain_4_2,3.095,220.889,27.646,5175,-0.998
GoalBrain_4_2,3.048,255.901,27.997,5203,-0.976
GoalBrain_4_2,3.123,290.832,27.879,5152,-0.957
GoalBrain_4_2,3.016,324.647,27.095,5159,-0.942
GoalBrain_4_2,3.218,359.133,27.192,5145,-0.904
GoalBrain_4_2,3.118,393.669,27.507,5196,-0.848
GoalBrain_4_2,3.153,430.084,29.057,5146,-0.797
GoalBrain_4_2,3.250,465.027,27.826,5132,-0.736
GoalBrain_4_2,3.119,499.680,27.698,5135,-0.706
GoalBrain_4_2,3.079,534.742,28.058,5135,-0.682
GoalBrain_4_2,3.375,569.474,27.513,5176,-0.654
GoalBrain_4_2,3.068,604.592,28.100,5136,-0.624
GoalBrain_4_2,3.212,639.583,27.895,5165,-0.593
GoalBrain_4_2,3.064,674.851,28.130,5137,-0.576
GoalBrain_4_2,3.227,710.386,28.297,5123,-0.544
GoalBrain_4_2,3.182,746.700,29.188,5153,-0.517
GoalBrain_4_2,3.076,781.230,27.638,5178,-0.490
GoalBrain_4_2,2.977,815.481,27.499,5229,-0.467
GoalBrain_4_2,3.094,850.195,27.816,5235,-0.443
GoalBrain_4_2,3.046,884.307,27.253,5160,-0.413
GoalBrain_4_2,3.102,919.411,28.101,5172,-0.390
GoalBrain_4_2,3.197,954.370,27.756,5169,-0.373
GoalBrain_4_2,3.094,989.192,27.761,5137,-0.354
GoalBrain_4_2,3.020,1023.499,27.294,5145,-0.336
GoalBrain_4_2,3.159,1057.698,27.229,5151,-0.318
GoalBrain_4_2,3.029,1092.713,28.033,5225,-0.305
GoalBrain_4_2,3.066,1126.812,27.211,5126,-0.290
GoalBrain_4_2,3.053,1161.197,27.511,5161,-0.274
GoalBrain_4_2,3.060,1195.866,27.760,5188,-0.260
GoalBrain_4_2,3.095,1230.459,27.636,5245,-0.244
GoalBrain_4_2,3.099,1264.563,27.171,5147,-0.233
GoalBrain_4_2,3.078,1298.565,27.200,5124,-0.214
GoalBrain_4_2,3.173,1334.044,28.371,5229,-0.202
GoalBrain_4_2,3.703,1369.957,27.824,5132,-0.186
GoalBrain_4_2,3.210,1406.532,29.065,5232,-0.175
GoalBrain_4_2,3.076,1440.978,27.509,5122,-0.169
GoalBrain_4_2,3.010,1475.274,27.467,5177,-0.160
GoalBrain_4_2,3.276,1510.499,28.075,5172,-0.149
GoalBrain_4_2,3.003,1545.659,28.244,5123,-0.138
GoalBrain_4_2,3.095,1579.684,27.130,5125,-0.124
