Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,3.195,29.908,21.769,5125,-0.984
GoalBrain_4_1,3.072,57.944,21.240,5181,-1.048
GoalBrain_4_1,3.063,86.145,21.477,5180,-1.040
GoalBrain_4_1,3.077,113.931,21.208,5155,-1.030
GoalBrain_4_1,3.404,142.705,21.572,5164,-0.966
GoalBrain_4_1,3.124,172.622,22.589,5242,-0.916
GoalBrain_4_1,3.236,200.840,21.261,5197,-0.790
GoalBrain_4_1,3.177,229.173,21.343,5151,-0.677
GoalBrain_4_1,3.187,258.254,21.961,5234,-0.504
GoalBrain_4_1,3.207,287.091,21.373,5180,-0.375
GoalBrain_4_1,3.282,315.529,21.421,5215,-0.253
GoalBrain_4_1,3.053,343.005,20.913,5138,-0.178
GoalBrain_4_1,3.098,370.957,21.202,5178,-0.085
GoalBrain_4_1,3.129,399.124,21.274,5178,-0.018
GoalBrain_4_1,3.150,427.956,21.901,5170,0.042
GoalBrain_4_1,3.330,456.032,20.985,5194,0.089
GoalBrain_4_1,3.102,484.923,21.873,5127,0.118
GoalBrain_4_1,3.006,512.684,21.153,5236,0.128
GoalBrain_4_1,3.712,541.052,21.065,5131,0.143
GoalBrain_4_1,3.114,569.926,21.676,5141,0.159
GoalBrain_4_1,3.133,599.145,22.354,5128,0.155
GoalBrain_4_1,3.317,629.338,22.857,5169,0.177
GoalBrain_4_1,3.086,658.599,22.141,5149,0.195
GoalBrain_4_1,3.136,686.352,20.944,5137,0.215
GoalBrain_4_1,3.376,714.917,21.336,5166,0.229
GoalBrain_4_1,3.139,743.663,21.669,5208,0.244
GoalBrain_4_1,3.802,773.549,22.233,5185,0.249
GoalBrain_4_1,3.236,804.241,23.188,5220,0.266
GoalBrain_4_1,3.065,831.891,20.661,5146,0.276
GoalBrain_4_1,3.253,861.910,22.866,5209,0.271
GoalBrain_4_1,3.270,891.726,22.566,5237,0.266
GoalBrain_4_1,3.853,922.690,22.947,5196,0.248
GoalBrain_4_1,3.193,952.348,22.502,5206,0.235
GoalBrain_4_1,3.246,981.361,21.856,5168,0.231
GoalBrain_4_1,3.076,1009.632,21.424,5168,0.227
GoalBrain_4_1,3.087,1037.769,21.294,5191,0.219
GoalBrain_4_1,3.299,1067.098,22.152,5143,0.221
GoalBrain_4_1,3.630,1099.404,24.251,5214,0.224
GoalBrain_4_1,3.388,1128.010,21.375,5157,0.226
GoalBrain_4_1,3.070,1157.389,22.347,5227,0.224
GoalBrain_4_1,3.290,1185.369,21.285,5184,0.224
