Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,0.994,28.849,22.774,5140,-0.982
GoalBrain_4_2,0.884,55.718,22.020,5131,-0.971
GoalBrain_4_2,0.964,82.510,21.856,5123,-0.982
GoalBrain_4_2,0.912,109.274,21.870,5170,-0.990
GoalBrain_4_2,0.872,134.865,21.104,5132,-0.996
GoalBrain_4_2,0.859,160.439,20.986,5168,-0.984
GoalBrain_4_2,0.898,186.025,21.167,5133,-0.973
GoalBrain_4_2,0.863,212.562,21.811,5157,-0.946
GoalBrain_4_2,0.825,237.796,20.874,5140,-0.941
GoalBrain_4_2,0.885,264.172,21.579,5184,-0.931
GoalBrain_4_2,0.858,290.153,21.481,5171,-0.907
GoalBrain_4_2,0.798,316.035,21.355,5128,-0.896
GoalBrain_4_2,0.836,340.926,20.613,5145,-0.863
GoalBrain_4_2,0.830,366.030,20.735,5131,-0.807
GoalBrain_4_2,0.795,391.313,20.941,5156,-0.754
GoalBrain_4_2,0.809,416.416,20.832,5145,-0.689
GoalBrain_4_2,0.800,441.740,21.014,5168,-0.630
GoalBrain_4_2,0.954,468.745,22.055,5181,-0.555
GoalBrain_4_2,0.838,495.436,22.082,5173,-0.499
GoalBrain_4_2,0.916,522.218,21.874,5134,-0.470
GoalBrain_4_2,0.842,548.385,21.556,5161,-0.435
GoalBrain_4_2,0.826,574.043,21.182,5129,-0.410
GoalBrain_4_2,0.773,599.939,21.371,5163,-0.373
GoalBrain_4_2,0.765,625.491,21.186,5161,-0.341
GoalBrain_4_2,0.802,650.792,20.896,5124,-0.318
GoalBrain_4_2,0.811,676.315,21.090,5125,-0.282
GoalBrain_4_2,0.809,702.127,21.358,5165,-0.242
GoalBrain_4_2,0.778,727.604,21.066,5133,-0.216
GoalBrain_4_2,0.800,753.380,21.202,5133,-0.186
GoalBrain_4_2,0.865,779.056,21.113,5140,-0.162
GoalBrain_4_2,0.894,805.422,21.695,5138,-0.137
GoalBrain_4_2,0.763,831.666,21.656,5140,-0.110
GoalBrain_4_2,0.763,857.309,21.271,5124,-0.089
GoalBrain_4_2,0.894,886.003,23.535,5136,-0.069
GoalBrain_4_2,0.828,913.105,22.255,5158,-0.055
GoalBrain_4_2,0.841,940.329,22.327,5166,-0.049
GoalBrain_4_2,0.825,968.596,23.280,5146,-0.035
GoalBrain_4_2,0.845,995.495,22.152,5162,-0.028
GoalBrain_4_2,1.082,1024.945,23.843,5164,-0.015
GoalBrain_4_2,0.920,1052.120,22.176,5131,0.000
GoalBrain_4_2,0.864,1080.614,23.273,5154,0.007
GoalBrain_4_2,0.881,1107.880,22.316,5126,0.014
GoalBrain_4_2,1.036,1136.217,23.051,5135,0.026
GoalBrain_4_2,0.868,1164.111,22.867,5122,0.038
GoalBrain_4_2,0.813,1191.336,22.367,5131,0.047
GoalBrain_4_2,0.818,1217.186,21.354,5122,0.059
GoalBrain_4_2,0.788,1243.843,21.966,5149,0.066
GoalBrain_4_2,0.802,1270.589,21.942,5136,0.077
GoalBrain_4_2,0.826,1296.664,21.478,5149,0.092
GoalBrain_4_2,0.849,1322.676,21.664,5134,0.093
GoalBrain_4_2,0.774,1348.963,21.871,5147,0.093
GoalBrain_4_2,0.823,1376.063,22.317,5154,0.098
GoalBrain_4_2,0.799,1405.148,23.863,5161,0.103
GoalBrain_4_2,0.854,1433.139,23.043,5169,0.103
GoalBrain_4_2,0.785,1461.038,22.898,5172,0.109
GoalBrain_4_2,0.865,1488.029,22.219,5123,0.110
GoalBrain_4_2,0.910,1515.011,22.149,5137,0.113
GoalBrain_4_2,0.836,1542.551,22.556,5126,0.117
GoalBrain_4_2,0.963,1569.352,22.233,5182,0.119
GoalBrain_4_2,0.927,1596.461,22.377,5135,0.121
GoalBrain_4_2,0.833,1622.753,21.805,5128,0.123
GoalBrain_4_2,0.779,1649.604,22.141,5129,0.126
GoalBrain_4_2,0.840,1676.222,21.981,5125,0.133
GoalBrain_4_2,0.849,1703.512,22.487,5156,0.136
GoalBrain_4_2,0.780,1730.457,22.211,5150,0.139
GoalBrain_4_2,0.890,1757.440,22.276,5126,0.140
GoalBrain_4_2,0.881,1786.228,23.682,5158,0.145
GoalBrain_4_2,0.847,1815.241,23.635,5156,0.144
GoalBrain_4_2,0.760,1843.499,23.345,5133,0.148
GoalBrain_4_2,0.759,1871.003,22.729,5170,0.150
GoalBrain_4_2,0.830,1898.081,22.330,5121,0.152
GoalBrain_4_2,0.758,1924.692,22.090,5171,0.155
GoalBrain_4_2,0.765,1950.814,21.732,5171,0.156
GoalBrain_4_2,0.765,1976.819,21.560,5168,0.159
GoalBrain_4_2,0.806,2002.743,21.478,5122,0.164
GoalBrain_4_2,0.834,2028.611,21.403,5163,0.166
GoalBrain_4_2,0.804,2055.123,21.649,5128,0.169
GoalBrain_4_2,0.823,2081.103,21.493,5126,0.174
GoalBrain_4_2,0.807,2107.408,21.769,5177,0.179
GoalBrain_4_2,0.816,2133.412,21.448,5140,0.183
GoalBrain_4_2,0.825,2159.749,21.771,5154,0.185
GoalBrain_4_2,0.818,2186.277,21.846,5148,0.188
GoalBrain_4_2,0.832,2212.488,21.693,5153,0.188
GoalBrain_4_2,0.780,2238.197,21.328,5143,0.191
GoalBrain_4_2,0.790,2263.606,21.342,5161,0.193
GoalBrain_4_2,0.758,2289.498,21.467,5158,0.194
GoalBrain_4_2,0.767,2315.517,21.390,5125,0.197
GoalBrain_4_2,0.773,2341.770,21.733,5130,0.201
GoalBrain_4_2,0.803,2367.620,21.457,5150,0.202
GoalBrain_4_2,0.803,2393.701,21.663,5157,0.205
GoalBrain_4_2,0.802,2419.103,21.189,5136,0.207
GoalBrain_4_2,0.820,2445.363,21.650,5127,0.208
GoalBrain_4_2,0.825,2471.792,21.781,5142,0.210
GoalBrain_4_2,0.817,2497.849,21.552,5184,0.212
GoalBrain_4_2,0.774,2523.949,21.490,5147,0.214
