Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.133,2731.472,8.670,5174,0.365
GoalBrain_4_2,1.166,2742.380,8.666,5156,0.364
GoalBrain_4_2,1.057,2753.033,8.548,5123,0.365
GoalBrain_4_2,1.157,2763.732,8.494,5136,0.365
GoalBrain_4_2,1.076,2774.295,8.476,5136,0.366
GoalBrain_4_2,1.167,2785.112,8.625,5130,0.368
GoalBrain_4_2,1.178,2796.165,8.573,5121,0.367
GoalBrain_4_2,1.217,2806.912,8.477,5171,0.368
GoalBrain_4_2,1.165,2817.544,8.408,5140,0.369
GoalBrain_4_2,1.038,2828.421,8.779,5138,0.368
GoalBrain_4_2,1.168,2839.184,8.550,5134,0.369
GoalBrain_4_2,1.065,2849.722,8.437,5125,0.370
GoalBrain_4_2,1.138,2860.541,8.617,5149,0.369
GoalBrain_4_2,1.119,2871.346,8.675,5157,0.368
GoalBrain_4_2,1.158,2882.077,8.519,5146,0.368
GoalBrain_4_2,1.135,2892.985,8.730,5138,0.369
GoalBrain_4_2,1.169,2903.673,8.494,5152,0.369
GoalBrain_4_2,1.172,2914.641,8.739,5162,0.370
GoalBrain_4_2,1.159,2925.273,8.476,5132,0.369
GoalBrain_4_2,1.174,2936.054,8.562,5144,0.369
GoalBrain_4_2,1.169,2947.000,8.715,5148,0.369
GoalBrain_4_2,1.166,2957.650,8.474,5142,0.369
GoalBrain_4_2,1.125,2968.386,8.559,5141,0.370
GoalBrain_4_2,1.175,2979.063,8.484,5136,0.369
GoalBrain_4_2,1.148,2989.862,8.581,5151,0.369
GoalBrain_4_2,1.165,3000.702,8.620,5129,0.370
GoalBrain_4_2,1.067,3011.567,8.728,5151,0.370
GoalBrain_4_2,1.168,3022.321,8.538,5182,0.369
GoalBrain_4_2,1.130,3033.223,8.711,5168,0.369
GoalBrain_4_2,1.159,3043.998,8.629,5144,0.369
GoalBrain_4_2,1.207,3054.951,8.697,5167,0.370
GoalBrain_4_2,1.153,3065.668,8.555,5126,0.370
GoalBrain_4_2,1.142,3076.323,8.477,5182,0.371
GoalBrain_4_2,1.149,3087.086,8.579,5200,0.370
GoalBrain_4_2,1.156,3098.029,8.677,5177,0.370
GoalBrain_4_2,1.119,3109.024,8.794,5184,0.370
GoalBrain_4_2,1.172,3119.994,8.700,5165,0.369
GoalBrain_4_2,1.166,3131.060,8.811,5176,0.368
GoalBrain_4_2,1.302,3142.817,9.273,5160,0.368
GoalBrain_4_2,1.215,3153.820,8.700,5121,0.368
GoalBrain_4_2,1.233,3164.767,8.633,5136,0.368
GoalBrain_4_2,1.160,3176.169,9.093,5124,0.370
GoalBrain_4_2,1.131,3187.102,8.752,5143,0.370
GoalBrain_4_2,1.178,3197.996,8.637,5181,0.371
GoalBrain_4_2,1.106,3208.742,8.579,5173,0.371
GoalBrain_4_2,1.154,3220.049,8.820,5165,0.372
GoalBrain_4_2,1.334,3231.043,8.598,5174,0.372
GoalBrain_4_2,1.196,3242.660,9.255,5144,0.373
GoalBrain_4_2,1.156,3253.975,9.028,5160,0.373
GoalBrain_4_2,1.169,3264.751,8.573,5170,0.373
GoalBrain_4_2,1.187,3275.682,8.688,5162,0.372
GoalBrain_4_2,1.146,3286.420,8.512,5131,0.372
GoalBrain_4_2,1.156,3297.215,8.587,5137,0.372
GoalBrain_4_2,1.038,3308.091,8.800,5154,0.372
GoalBrain_4_2,1.202,3319.040,8.693,5178,0.373
GoalBrain_4_2,1.149,3329.944,8.696,5155,0.374
GoalBrain_4_2,1.166,3340.726,8.596,5184,0.374
GoalBrain_4_2,1.199,3351.716,8.706,5122,0.374
GoalBrain_4_2,1.148,3362.379,8.468,5128,0.374
GoalBrain_4_2,1.301,3373.622,8.855,5170,0.375
GoalBrain_4_2,1.209,3384.964,8.969,5155,0.375
GoalBrain_4_2,1.185,3395.669,8.505,5126,0.375
GoalBrain_4_2,1.153,3406.484,8.622,5146,0.376
GoalBrain_4_2,1.162,3417.234,8.548,5122,0.376
GoalBrain_4_2,1.067,3427.819,8.495,5132,0.377
GoalBrain_4_2,1.148,3438.433,8.522,5126,0.377
GoalBrain_4_2,1.097,3449.208,8.627,5145,0.377
GoalBrain_4_2,1.169,3460.036,8.610,5171,0.378
GoalBrain_4_2,1.131,3471.032,8.782,5149,0.378
GoalBrain_4_2,1.188,3482.063,8.761,5131,0.378
GoalBrain_4_2,1.092,3492.853,8.650,5145,0.379
GoalBrain_4_2,1.198,3503.657,8.577,5124,0.379
GoalBrain_4_2,1.375,3515.999,9.658,5157,0.380
GoalBrain_4_2,1.311,3527.166,8.757,5157,0.380
GoalBrain_4_2,1.199,3538.358,8.871,5154,0.381
GoalBrain_4_2,1.485,3550.280,9.270,5176,0.381
GoalBrain_4_2,1.205,3561.271,8.694,5128,0.382
GoalBrain_4_2,1.218,3572.605,8.976,5170,0.382
GoalBrain_4_2,1.248,3584.532,9.447,5138,0.383
GoalBrain_4_2,1.249,3596.550,9.528,5125,0.383
GoalBrain_4_2,1.409,3608.420,9.291,5150,0.383
GoalBrain_4_2,1.288,3620.306,9.361,5177,0.384
GoalBrain_4_2,1.186,3631.797,9.174,5147,0.384
GoalBrain_4_2,1.304,3643.527,9.039,5146,0.384
GoalBrain_4_2,1.226,3654.927,9.067,5145,0.385
GoalBrain_4_2,1.477,3666.784,9.146,5121,0.385
GoalBrain_4_2,1.604,3679.667,9.933,5165,0.386
