Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.583,47.820,38.433,5125,-0.971
GoalBrain_4_2,4.225,95.975,39.468,5135,-0.985
GoalBrain_4_2,3.726,142.326,38.124,5129,-0.963
GoalBrain_4_2,3.653,187.220,36.867,5133,-0.957
GoalBrain_4_2,3.536,232.874,37.678,5121,-0.948
GoalBrain_4_2,3.981,278.439,37.210,5130,-0.928
GoalBrain_4_2,3.386,323.238,37.123,5129,-0.922
GoalBrain_4_2,3.464,366.504,35.618,5123,-0.903
GoalBrain_4_2,3.263,408.264,34.444,5142,-0.886
GoalBrain_4_2,3.601,454.250,37.535,5150,-0.863
GoalBrain_4_2,3.278,496.827,35.139,5231,-0.839
GoalBrain_4_2,3.313,538.018,33.941,5123,-0.808
GoalBrain_4_2,3.463,578.820,33.500,5133,-0.782
GoalBrain_4_2,3.516,620.463,34.148,5194,-0.758
GoalBrain_4_2,3.542,662.392,34.392,5159,-0.738
GoalBrain_4_2,3.927,707.114,36.501,5212,-0.716
GoalBrain_4_2,3.935,752.564,37.128,5128,-0.687
GoalBrain_4_2,3.377,795.608,35.506,5184,-0.669
GoalBrain_4_2,3.440,839.170,35.605,5179,-0.640
GoalBrain_4_2,3.464,881.288,34.594,5164,-0.612
GoalBrain_4_2,3.430,923.483,34.692,5160,-0.584
GoalBrain_4_2,3.506,966.142,35.052,5161,-0.548
GoalBrain_4_2,3.440,1008.771,34.964,5195,-0.521
GoalBrain_4_2,3.403,1051.375,35.074,5161,-0.489
GoalBrain_4_2,3.526,1093.390,34.442,5129,-0.463
GoalBrain_4_2,3.522,1136.121,35.127,5149,-0.438
GoalBrain_4_2,3.921,1180.667,36.319,5204,-0.421
GoalBrain_4_2,3.379,1226.545,37.862,5158,-0.392
GoalBrain_4_2,3.877,1271.548,36.540,5151,-0.363
GoalBrain_4_2,3.572,1314.531,35.184,5146,-0.336
GoalBrain_4_2,3.483,1357.021,34.854,5126,-0.313
GoalBrain_4_2,3.464,1399.584,35.035,5126,-0.286
GoalBrain_4_2,3.437,1442.718,35.445,5122,-0.262
GoalBrain_4_2,3.508,1487.135,36.536,5144,-0.238
GoalBrain_4_2,3.743,1530.581,35.407,5127,-0.217
GoalBrain_4_2,3.474,1574.201,35.876,5140,-0.202
GoalBrain_4_2,3.469,1617.991,35.988,5171,-0.179
