Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,4.474,27.666,20.252,5124,-0.990
GoalBrain_4_2,4.443,56.087,22.645,5146,-0.993
GoalBrain_4_2,4.492,83.805,21.900,5129,-0.994
GoalBrain_4_2,4.823,111.676,21.736,5147,-0.989
GoalBrain_4_2,4.744,140.079,22.271,5127,-0.980
GoalBrain_4_2,4.300,167.807,22.117,5135,-0.965
GoalBrain_4_2,4.176,197.741,24.349,5125,-0.938
GoalBrain_4_2,4.110,224.889,21.787,5234,-0.904
GoalBrain_4_2,3.943,252.696,22.593,5207,-0.874
GoalBrain_4_2,3.936,279.234,21.342,5200,-0.831
GoalBrain_4_2,4.281,308.609,23.762,5243,-0.792
GoalBrain_4_2,3.969,336.691,22.828,5155,-0.771
GoalBrain_4_2,3.922,364.072,22.185,5144,-0.741
GoalBrain_4_2,4.251,392.695,23.008,5238,-0.696
GoalBrain_4_2,4.146,420.464,22.356,5147,-0.663
GoalBrain_4_2,4.106,447.934,22.066,5154,-0.617
GoalBrain_4_2,4.061,475.547,22.220,5128,-0.567
GoalBrain_4_2,4.299,504.318,23.224,5133,-0.541
GoalBrain_4_2,4.107,532.518,22.785,5246,-0.521
GoalBrain_4_2,4.464,559.817,21.472,5148,-0.492
GoalBrain_4_2,4.081,587.413,22.220,5148,-0.458
GoalBrain_4_2,3.867,615.095,22.503,5183,-0.424
GoalBrain_4_2,4.063,643.205,22.743,5173,-0.394
GoalBrain_4_2,4.302,671.429,22.673,5192,-0.367
GoalBrain_4_2,3.948,699.626,22.924,5194,-0.341
GoalBrain_4_2,4.109,728.362,23.324,5147,-0.319
GoalBrain_4_2,4.177,756.532,22.649,5160,-0.290
GoalBrain_4_2,3.976,784.777,22.983,5122,-0.264
GoalBrain_4_2,4.106,811.946,21.833,5137,-0.247
GoalBrain_4_2,4.396,840.291,22.671,5196,-0.230
GoalBrain_4_2,4.229,868.317,22.467,5172,-0.209
GoalBrain_4_2,4.322,897.036,23.044,5174,-0.194
GoalBrain_4_2,3.902,925.073,22.876,5173,-0.179
GoalBrain_4_2,4.000,952.800,22.407,5141,-0.164
GoalBrain_4_2,4.244,980.211,21.877,5136,-0.147
GoalBrain_4_2,4.094,1007.975,22.370,5172,-0.132
GoalBrain_4_2,4.225,1037.269,23.718,5163,-0.118
GoalBrain_4_2,4.086,1064.590,21.979,5155,-0.108
GoalBrain_4_2,3.976,1094.057,23.869,5213,-0.096
GoalBrain_4_2,4.256,1121.104,21.509,5174,-0.082
GoalBrain_4_2,4.196,1149.857,23.256,5139,-0.070
GoalBrain_4_2,3.986,1178.781,23.621,5140,-0.055
GoalBrain_4_2,4.062,1207.926,23.785,5312,-0.045
GoalBrain_4_2,4.182,1236.573,23.133,5163,-0.033
GoalBrain_4_2,4.080,1264.910,22.929,5135,-0.022
GoalBrain_4_2,3.831,1293.037,22.919,5226,-0.010
GoalBrain_4_2,4.037,1321.729,23.333,5201,-0.005
GoalBrain_4_2,4.155,1349.691,22.521,5146,0.007
GoalBrain_4_2,4.797,1377.962,22.240,5122,0.019
GoalBrain_4_2,4.484,1405.392,21.698,5141,0.019
GoalBrain_4_2,4.203,1432.364,21.485,5155,0.016
GoalBrain_4_2,4.301,1461.045,22.983,5153,0.018
GoalBrain_4_2,4.696,1489.804,22.784,5204,0.020
GoalBrain_4_2,5.526,1521.533,24.783,5189,0.023
GoalBrain_4_2,4.423,1552.170,24.716,5206,0.028
GoalBrain_4_2,4.868,1581.116,22.769,5160,0.029
GoalBrain_4_2,5.073,1614.119,26.533,5145,0.031
GoalBrain_4_2,4.690,1655.061,34.720,5176,0.034
GoalBrain_4_2,5.003,1697.555,36.052,5149,0.038
GoalBrain_4_2,5.893,1742.513,37.502,5197,0.044
GoalBrain_4_2,4.161,1779.016,30.885,5138,0.047
GoalBrain_4_2,4.233,1811.042,26.439,5128,0.052
GoalBrain_4_2,4.412,1844.677,27.858,5136,0.056
GoalBrain_4_2,4.634,1877.664,27.003,5157,0.062
GoalBrain_4_2,4.716,1908.161,24.417,5123,0.064
GoalBrain_4_2,4.312,1941.931,27.964,5129,0.070
GoalBrain_4_2,4.299,1966.985,19.597,5148,0.074
GoalBrain_4_2,4.596,1996.088,23.247,5227,0.078
GoalBrain_4_2,4.518,2028.415,26.409,5195,0.084
GoalBrain_4_2,4.447,2058.326,24.112,5181,0.088
GoalBrain_4_2,4.219,2088.545,24.582,5139,0.092
GoalBrain_4_2,4.219,2117.843,23.782,5132,0.096
GoalBrain_4_2,4.625,2147.402,23.601,5188,0.101
GoalBrain_4_2,4.407,2175.403,22.319,5210,0.102
GoalBrain_4_2,4.384,2200.089,19.130,5179,0.106
GoalBrain_4_2,4.031,2225.662,20.345,5139,0.110
GoalBrain_4_2,4.042,2251.102,19.915,5178,0.114
GoalBrain_4_2,4.323,2276.395,19.810,5124,0.119
GoalBrain_4_2,4.361,2305.167,23.137,5152,0.121
GoalBrain_4_2,4.379,2333.732,22.904,5128,0.124
GoalBrain_4_2,4.514,2363.282,23.678,5217,0.129
GoalBrain_4_2,4.173,2391.723,22.976,5137,0.134
GoalBrain_4_2,4.343,2420.279,22.900,5126,0.139
GoalBrain_4_2,4.474,2450.530,24.443,5138,0.145
GoalBrain_4_2,4.459,2479.287,23.004,5131,0.146
GoalBrain_4_2,4.511,2508.367,23.170,5237,0.148
GoalBrain_4_2,4.404,2538.401,24.226,5185,0.148
GoalBrain_4_2,4.447,2566.680,22.572,5140,0.150
GoalBrain_4_2,4.849,2596.129,23.325,5161,0.153
GoalBrain_4_2,4.526,2624.573,22.664,5176,0.153
GoalBrain_4_2,4.461,2653.238,22.947,5122,0.154
GoalBrain_4_2,4.374,2681.793,22.844,5130,0.155
GoalBrain_4_2,4.334,2712.461,25.029,5162,0.161
GoalBrain_4_2,4.199,2743.758,25.758,5175,0.162
