Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,3.612,33.245,23.978,5140,-1.008
GoalBrain_4_1,3.369,64.268,23.363,5127,-0.981
GoalBrain_4_1,3.395,94.150,22.402,5181,-0.889
GoalBrain_4_1,3.431,124.218,22.577,5169,-0.776
GoalBrain_4_1,3.329,154.224,22.564,5137,-0.660
GoalBrain_4_1,3.326,184.078,22.443,5201,-0.552
GoalBrain_4_1,3.444,214.160,22.583,5202,-0.398
GoalBrain_4_1,3.370,244.034,22.449,5150,-0.251
GoalBrain_4_1,3.167,273.160,22.130,5168,-0.147
GoalBrain_4_1,3.217,302.679,22.241,5218,-0.048
GoalBrain_4_1,3.264,331.660,21.883,5129,0.003
GoalBrain_4_1,3.274,360.469,21.836,5131,0.052
GoalBrain_4_1,3.279,389.402,21.857,5150,0.108
GoalBrain_4_1,3.199,418.290,21.939,5150,0.153
GoalBrain_4_1,3.177,447.150,21.900,5135,0.196
GoalBrain_4_1,3.313,476.114,21.887,5125,0.223
GoalBrain_4_1,3.195,504.968,21.889,5138,0.225
GoalBrain_4_1,3.163,533.685,21.813,5149,0.243
GoalBrain_4_1,3.187,562.555,21.950,5170,0.253
GoalBrain_4_1,3.177,591.521,21.802,5130,0.267
GoalBrain_4_1,3.275,620.383,21.728,5150,0.286
GoalBrain_4_1,3.168,649.132,21.874,5140,0.296
GoalBrain_4_1,3.393,678.474,22.100,5224,0.304
GoalBrain_4_1,3.269,707.146,21.578,5149,0.312
GoalBrain_4_1,3.186,735.776,21.706,5121,0.325
GoalBrain_4_1,3.367,765.036,22.044,5238,0.335
GoalBrain_4_1,3.398,794.498,22.133,5130,0.344
GoalBrain_4_1,3.522,826.168,23.967,5164,0.354
GoalBrain_4_1,3.582,856.876,22.678,5149,0.363
GoalBrain_4_1,3.359,886.508,22.373,5232,0.373
GoalBrain_4_1,3.464,917.241,23.057,5124,0.383
GoalBrain_4_1,3.160,946.414,22.305,5153,0.367
GoalBrain_4_1,3.289,975.604,22.144,5135,0.359
GoalBrain_4_1,3.291,1006.249,23.222,5134,0.355
GoalBrain_4_1,3.233,1036.214,22.832,5229,0.352
GoalBrain_4_1,3.410,1066.588,22.966,5161,0.349
GoalBrain_4_1,3.208,1095.929,22.398,5144,0.342
GoalBrain_4_1,3.220,1127.170,23.728,5210,0.344
GoalBrain_4_1,3.388,1158.966,23.949,5180,0.344
GoalBrain_4_1,3.457,1190.442,23.666,5131,0.343
GoalBrain_4_1,3.517,1220.128,22.360,5123,0.341
GoalBrain_4_1,3.468,1250.094,22.575,5177,0.345
GoalBrain_4_1,3.242,1280.479,23.019,5188,0.344
GoalBrain_4_1,3.342,1310.278,22.570,5180,0.345
GoalBrain_4_1,3.282,1339.371,21.991,5150,0.346
GoalBrain_4_1,3.418,1368.775,22.215,5143,0.347
GoalBrain_4_1,3.298,1398.942,22.851,5155,0.350
GoalBrain_4_1,3.297,1429.070,22.707,5248,0.352
GoalBrain_4_1,3.263,1458.743,22.462,5185,0.356
