Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.198,40.485,31.792,5128,-0.979
GoalBrain_4_2,3.247,77.820,30.082,5126,-0.966
GoalBrain_4_2,3.413,116.694,31.218,5179,-0.947
GoalBrain_4_2,3.503,154.770,30.302,5131,-0.906
GoalBrain_4_2,3.459,194.054,31.276,5149,-0.863
GoalBrain_4_2,3.503,232.989,31.017,5242,-0.822
GoalBrain_4_2,3.298,270.753,30.213,5156,-0.741
GoalBrain_4_2,3.243,307.957,29.831,5133,-0.678
GoalBrain_4_2,3.297,344.527,29.475,5163,-0.618
GoalBrain_4_2,3.355,383.644,31.256,5154,-0.544
GoalBrain_4_2,3.229,420.492,29.621,5149,-0.480
GoalBrain_4_2,3.492,458.710,30.479,5147,-0.455
GoalBrain_4_2,3.214,496.186,30.115,5153,-0.430
GoalBrain_4_2,3.119,532.514,29.446,5184,-0.412
GoalBrain_4_2,3.185,569.302,29.633,5224,-0.372
GoalBrain_4_2,3.169,605.789,29.426,5239,-0.337
GoalBrain_4_2,3.104,642.143,29.292,5121,-0.307
GoalBrain_4_2,3.176,678.609,29.351,5123,-0.279
GoalBrain_4_2,3.333,715.584,29.722,5193,-0.243
GoalBrain_4_2,3.208,752.599,29.558,5154,-0.207
GoalBrain_4_2,3.118,788.675,29.169,5159,-0.185
GoalBrain_4_2,3.128,825.431,29.687,5186,-0.172
GoalBrain_4_2,3.448,864.492,31.214,5140,-0.155
GoalBrain_4_2,3.325,901.072,29.349,5138,-0.128
GoalBrain_4_2,3.200,938.100,29.779,5211,-0.106
GoalBrain_4_2,3.513,975.117,29.507,5150,-0.090
GoalBrain_4_2,3.424,1012.540,29.780,5121,-0.069
GoalBrain_4_2,3.500,1050.084,29.895,5135,-0.049
GoalBrain_4_2,3.471,1088.055,30.188,5133,-0.031
GoalBrain_4_2,3.077,1124.879,29.725,5152,-0.009
GoalBrain_4_2,3.462,1161.485,29.286,5140,0.012
GoalBrain_4_2,3.205,1198.980,30.086,5145,0.031
GoalBrain_4_2,3.244,1235.956,29.642,5182,0.046
GoalBrain_4_2,3.295,1273.494,30.120,5135,0.047
GoalBrain_4_2,3.102,1309.920,29.380,5125,0.045
GoalBrain_4_2,3.139,1346.420,29.518,5141,0.039
GoalBrain_4_2,3.183,1383.299,29.762,5197,0.050
GoalBrain_4_2,3.131,1420.022,29.633,5145,0.053
GoalBrain_4_2,3.269,1457.313,29.848,5172,0.043
GoalBrain_4_2,3.123,1494.268,29.908,5177,0.032
GoalBrain_4_2,3.261,1531.281,29.844,5132,0.036
GoalBrain_4_2,3.289,1568.609,30.070,5160,0.037
GoalBrain_4_2,3.187,1605.635,29.778,5129,0.043
GoalBrain_4_2,3.123,1642.189,29.592,5159,0.047
GoalBrain_4_2,3.330,1679.650,30.109,5229,0.051
GoalBrain_4_2,3.113,1717.304,30.440,5237,0.053
GoalBrain_4_2,3.327,1754.597,29.952,5190,0.063
GoalBrain_4_2,3.387,1793.459,30.998,5208,0.066
GoalBrain_4_2,3.671,1832.637,31.210,5197,0.075
GoalBrain_4_2,3.597,1872.502,31.823,5162,0.080
GoalBrain_4_2,3.287,1910.351,30.340,5135,0.087
GoalBrain_4_2,3.209,1947.871,30.149,5194,0.088
GoalBrain_4_2,3.703,1986.464,30.686,5162,0.092
GoalBrain_4_2,3.211,2025.156,31.076,5126,0.097
GoalBrain_4_2,3.297,2063.848,31.029,5244,0.107
GoalBrain_4_2,3.219,2101.254,30.121,5150,0.108
GoalBrain_4_2,3.468,2139.261,30.357,5185,0.113
GoalBrain_4_2,3.305,2177.392,30.348,5159,0.112
GoalBrain_4_2,3.301,2214.262,29.549,5122,0.117
GoalBrain_4_2,3.564,2251.401,29.636,5164,0.124
GoalBrain_4_2,3.230,2288.102,29.486,5146,0.128
GoalBrain_4_2,3.442,2325.103,29.727,5135,0.135
GoalBrain_4_2,3.248,2362.711,30.279,5141,0.138
GoalBrain_4_2,3.542,2400.599,30.282,5203,0.140
GoalBrain_4_2,3.432,2440.197,31.745,5170,0.145
GoalBrain_4_2,3.589,2477.905,29.992,5128,0.152
GoalBrain_4_2,3.404,2516.313,30.541,5123,0.158
GoalBrain_4_2,3.519,2554.835,30.641,5179,0.162
GoalBrain_4_2,3.326,2592.858,30.365,5125,0.166
GoalBrain_4_2,3.414,2630.894,30.390,5137,0.172
GoalBrain_4_2,3.499,2669.449,30.708,5207,0.174
GoalBrain_4_2,3.227,2707.124,30.135,5145,0.180
GoalBrain_4_2,3.304,2744.196,29.849,5158,0.184
GoalBrain_4_2,3.351,2782.826,30.974,5239,0.189
GoalBrain_4_2,3.355,2821.285,30.733,5235,0.192
GoalBrain_4_2,3.248,2859.589,30.683,5122,0.197
GoalBrain_4_2,3.510,2897.858,30.419,5202,0.199
GoalBrain_4_2,3.211,2935.609,30.376,5170,0.200
GoalBrain_4_2,3.097,2972.091,29.477,5170,0.203
GoalBrain_4_2,3.201,3007.979,28.765,5150,0.207
GoalBrain_4_2,3.175,3044.305,29.225,5146,0.207
GoalBrain_4_2,3.390,3082.370,30.505,5122,0.211
GoalBrain_4_2,3.214,3121.893,31.668,5179,0.215
GoalBrain_4_2,3.497,3160.740,31.049,5127,0.217
GoalBrain_4_2,3.330,3198.717,30.558,5228,0.222
GoalBrain_4_2,3.305,3237.713,31.139,5173,0.225
GoalBrain_4_2,3.396,3275.339,30.131,5206,0.228
GoalBrain_4_2,3.550,3313.389,30.269,5137,0.231
GoalBrain_4_2,3.778,3352.586,31.046,5182,0.234
GoalBrain_4_2,3.229,3389.502,29.647,5160,0.237
GoalBrain_4_2,3.280,3427.001,30.092,5122,0.239
GoalBrain_4_2,3.327,3464.618,30.117,5137,0.242
GoalBrain_4_2,3.193,3502.376,30.357,5153,0.242
GoalBrain_4_2,3.137,3539.808,30.303,5218,0.245
GoalBrain_4_2,3.116,3575.795,28.968,5139,0.249
