Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,2.762,40.545,32.845,5125,-1.018
GoalBrain_4_2,2.754,76.998,30.159,5125,-1.009
GoalBrain_4_2,2.747,112.690,29.450,5122,-1.009
GoalBrain_4_2,2.739,147.452,28.531,5181,-1.010
GoalBrain_4_2,2.731,182.206,28.559,5233,-1.004
GoalBrain_4_2,2.804,216.258,27.867,5147,-0.994
GoalBrain_4_2,2.741,250.278,28.000,5248,-0.985
GoalBrain_4_2,2.722,283.613,27.281,5132,-0.960
GoalBrain_4_2,2.830,317.475,27.705,5167,-0.925
GoalBrain_4_2,2.682,351.430,27.634,5183,-0.887
GoalBrain_4_2,2.646,385.308,27.849,5245,-0.846
GoalBrain_4_2,2.645,418.694,27.395,5132,-0.797
GoalBrain_4_2,2.682,452.774,27.994,5173,-0.733
GoalBrain_4_2,2.700,486.491,27.611,5178,-0.685
GoalBrain_4_2,2.684,520.089,27.625,5136,-0.650
GoalBrain_4_2,2.728,554.196,28.026,5205,-0.606
GoalBrain_4_2,2.685,587.988,27.734,5167,-0.570
GoalBrain_4_2,2.649,621.582,27.530,5156,-0.537
GoalBrain_4_2,2.704,655.312,27.463,5127,-0.502
GoalBrain_4_2,2.772,689.038,27.575,5137,-0.480
GoalBrain_4_2,2.683,723.144,27.983,5226,-0.463
GoalBrain_4_2,2.716,757.008,27.764,5178,-0.431
GoalBrain_4_2,2.853,791.131,27.930,5125,-0.402
GoalBrain_4_2,2.671,824.803,27.659,5135,-0.394
GoalBrain_4_2,2.698,858.303,27.542,5128,-0.381
GoalBrain_4_2,2.718,892.101,27.724,5199,-0.372
GoalBrain_4_2,2.691,925.721,27.561,5147,-0.359
GoalBrain_4_2,2.650,959.382,27.673,5143,-0.332
GoalBrain_4_2,2.719,993.546,27.897,5232,-0.317
GoalBrain_4_2,2.654,1027.363,27.786,5191,-0.302
GoalBrain_4_2,2.731,1061.258,27.779,5214,-0.286
GoalBrain_4_2,2.698,1094.656,27.375,5158,-0.269
GoalBrain_4_2,2.675,1128.071,27.354,5125,-0.252
GoalBrain_4_2,2.703,1161.885,27.722,5195,-0.240
GoalBrain_4_2,2.643,1195.809,27.926,5237,-0.229
GoalBrain_4_2,2.692,1229.244,27.367,5123,-0.213
GoalBrain_4_2,2.677,1263.154,27.854,5243,-0.197
GoalBrain_4_2,2.714,1297.133,27.656,5178,-0.182
GoalBrain_4_2,2.662,1330.532,27.421,5145,-0.173
GoalBrain_4_2,2.701,1364.153,27.590,5146,-0.157
GoalBrain_4_2,2.731,1397.775,27.562,5136,-0.144
GoalBrain_4_2,2.765,1432.035,28.033,5228,-0.130
GoalBrain_4_2,2.722,1466.186,28.057,5173,-0.115
GoalBrain_4_2,2.675,1499.603,27.428,5130,-0.102
GoalBrain_4_2,2.685,1533.585,27.985,5232,-0.092
GoalBrain_4_2,2.683,1567.708,28.085,5174,-0.084
GoalBrain_4_2,2.707,1601.808,28.015,5143,-0.073
GoalBrain_4_2,2.701,1636.224,28.173,5149,-0.067
GoalBrain_4_2,2.694,1670.579,28.274,5196,-0.057
GoalBrain_4_2,2.704,1704.337,27.734,5126,-0.052
GoalBrain_4_2,2.673,1738.160,27.806,5156,-0.048
GoalBrain_4_2,2.704,1772.236,27.979,5186,-0.041
GoalBrain_4_2,2.659,1806.522,28.192,5218,-0.033
GoalBrain_4_2,2.684,1840.757,28.142,5173,-0.027
GoalBrain_4_2,2.703,1874.946,28.134,5208,-0.021
GoalBrain_4_2,2.676,1908.996,28.001,5212,-0.012
GoalBrain_4_2,2.701,1942.995,27.923,5206,-0.007
GoalBrain_4_2,2.737,1977.218,27.897,5130,-0.005
GoalBrain_4_2,2.676,2011.136,27.910,5137,0.001
GoalBrain_4_2,2.687,2045.044,27.922,5156,0.008
GoalBrain_4_2,2.676,2078.944,27.880,5147,0.014
GoalBrain_4_2,2.728,2112.636,27.594,5125,0.021
GoalBrain_4_2,2.703,2146.783,28.037,5193,0.027
GoalBrain_4_2,2.698,2181.038,28.165,5189,0.033
GoalBrain_4_2,2.671,2215.268,28.184,5133,0.041
GoalBrain_4_2,2.656,2249.067,27.802,5140,0.048
GoalBrain_4_2,2.680,2283.298,27.890,5162,0.051
GoalBrain_4_2,2.629,2317.154,27.879,5192,0.054
GoalBrain_4_2,2.656,2351.611,28.399,5238,0.060
GoalBrain_4_2,2.664,2385.564,27.931,5131,0.062
GoalBrain_4_2,2.697,2419.665,27.988,5190,0.067
GoalBrain_4_2,2.693,2453.441,27.759,5143,0.072
GoalBrain_4_2,2.685,2487.779,28.187,5236,0.076
GoalBrain_4_2,2.714,2521.802,27.923,5169,0.078
GoalBrain_4_2,2.719,2555.979,28.105,5206,0.085
GoalBrain_4_2,2.685,2589.852,27.820,5135,0.092
GoalBrain_4_2,2.681,2623.977,27.813,5134,0.098
GoalBrain_4_2,2.707,2657.810,27.774,5142,0.102
GoalBrain_4_2,2.676,2692.135,28.274,5205,0.108
GoalBrain_4_2,2.665,2726.276,28.078,5163,0.113
GoalBrain_4_2,2.695,2760.208,27.961,5171,0.118
GoalBrain_4_2,2.690,2794.173,27.958,5179,0.120
GoalBrain_4_2,2.743,2828.179,27.975,5132,0.125
GoalBrain_4_2,2.660,2862.443,28.258,5191,0.131
GoalBrain_4_2,2.739,2896.220,27.689,5123,0.135
GoalBrain_4_2,2.661,2930.350,27.926,5124,0.140
GoalBrain_4_2,2.712,2964.253,27.921,5123,0.143
GoalBrain_4_2,2.702,2998.226,27.913,5163,0.147
