Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,2.785,28.609,21.122,5128,-0.984
GoalBrain_4_2,2.783,56.019,21.038,5136,-0.959
GoalBrain_4_2,2.653,83.356,21.252,5141,-0.893
GoalBrain_4_2,2.610,110.869,21.186,5122,-0.869
GoalBrain_4_2,3.585,137.396,19.724,5143,-0.835
GoalBrain_4_2,3.106,166.388,22.014,5129,-0.785
GoalBrain_4_2,3.274,195.573,22.042,5130,-0.713
GoalBrain_4_2,3.122,233.231,29.046,5122,-0.657
GoalBrain_4_2,3.052,262.347,22.293,5175,-0.597
GoalBrain_4_2,3.065,291.893,22.346,5188,-0.534
GoalBrain_4_2,3.119,321.057,22.113,5154,-0.444
GoalBrain_4_2,3.097,350.517,22.427,5194,-0.370
GoalBrain_4_2,3.107,379.689,22.181,5147,-0.306
GoalBrain_4_2,3.079,408.893,22.215,5134,-0.244
GoalBrain_4_2,3.040,438.358,22.571,5141,-0.230
GoalBrain_4_2,3.320,468.609,23.053,5125,-0.278
GoalBrain_4_2,3.207,498.407,22.709,5162,-0.289
GoalBrain_4_2,3.191,527.951,22.471,5203,-0.297
GoalBrain_4_2,3.353,557.712,22.317,5131,-0.290
GoalBrain_4_2,3.136,586.759,22.122,5155,-0.273
GoalBrain_4_2,3.045,615.776,22.193,5184,-0.256
GoalBrain_4_2,3.079,645.191,22.459,5220,-0.232
GoalBrain_4_2,3.057,674.320,22.212,5195,-0.214
GoalBrain_4_2,3.021,703.266,22.110,5132,-0.194
GoalBrain_4_2,3.024,732.185,21.999,5165,-0.173
GoalBrain_4_2,3.078,761.323,22.197,5178,-0.156
GoalBrain_4_2,3.064,790.194,21.960,5158,-0.134
GoalBrain_4_2,3.041,819.111,22.116,5150,-0.112
GoalBrain_4_2,3.070,848.250,22.057,5134,-0.105
GoalBrain_4_2,3.072,877.256,22.135,5133,-0.102
GoalBrain_4_2,3.089,906.507,22.245,5185,-0.090
GoalBrain_4_2,3.091,935.231,21.873,5122,-0.082
GoalBrain_4_2,3.097,964.219,22.040,5147,-0.074
GoalBrain_4_2,3.036,993.137,22.005,5148,-0.067
GoalBrain_4_2,3.201,1022.222,22.094,5142,-0.060
GoalBrain_4_2,3.067,1051.130,22.012,5163,-0.048
