Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.036,36.258,29.814,5140,-1.024
GoalBrain_4_2,3.296,74.870,33.193,5147,-1.003
GoalBrain_4_2,3.065,112.489,32.427,5129,-0.994
GoalBrain_4_2,3.604,150.588,32.508,5146,-0.994
GoalBrain_4_2,3.744,192.588,35.988,5179,-0.976
GoalBrain_4_2,3.609,233.523,35.135,5136,-0.953
GoalBrain_4_2,3.759,276.702,37.032,5183,-0.939
GoalBrain_4_2,3.856,321.527,38.546,5246,-0.915
GoalBrain_4_2,3.648,362.015,34.624,5124,-0.898
GoalBrain_4_2,3.695,403.598,35.714,5211,-0.886
GoalBrain_4_2,3.580,444.182,34.798,5227,-0.849
GoalBrain_4_2,3.500,484.615,34.799,5184,-0.806
GoalBrain_4_2,3.542,526.583,36.179,5226,-0.787
GoalBrain_4_2,3.455,567.481,35.174,5217,-0.753
GoalBrain_4_2,3.508,608.760,35.481,5189,-0.711
GoalBrain_4_2,3.559,649.081,34.575,5194,-0.656
GoalBrain_4_2,3.465,689.894,35.143,5183,-0.627
GoalBrain_4_2,3.610,730.764,35.090,5148,-0.581
GoalBrain_4_2,3.484,771.716,34.987,5237,-0.552
GoalBrain_4_2,3.491,812.813,35.418,5151,-0.512
GoalBrain_4_2,3.837,853.519,34.732,5151,-0.464
GoalBrain_4_2,4.477,896.640,36.379,5195,-0.452
GoalBrain_4_2,3.599,938.025,35.601,5151,-0.435
GoalBrain_4_2,3.602,978.288,34.636,5184,-0.424
GoalBrain_4_2,3.472,1018.688,34.743,5148,-0.404
GoalBrain_4_2,3.444,1059.065,34.783,5134,-0.366
GoalBrain_4_2,3.542,1098.582,33.871,5127,-0.358
GoalBrain_4_2,3.592,1140.195,35.786,5170,-0.322
GoalBrain_4_2,3.600,1181.643,35.632,5123,-0.286
GoalBrain_4_2,3.578,1223.579,36.066,5216,-0.255
GoalBrain_4_2,3.491,1263.898,34.601,5148,-0.232
GoalBrain_4_2,3.602,1304.079,34.355,5167,-0.217
GoalBrain_4_2,3.701,1345.323,35.329,5148,-0.190
GoalBrain_4_2,3.535,1385.829,34.735,5142,-0.170
GoalBrain_4_2,3.479,1426.041,34.497,5152,-0.142
GoalBrain_4_2,3.532,1470.011,38.148,5135,-0.122
GoalBrain_4_2,3.724,1512.818,36.802,5200,-0.110
GoalBrain_4_2,3.534,1554.334,35.704,5157,-0.098
GoalBrain_4_2,3.518,1595.554,35.154,5159,-0.083
GoalBrain_4_2,3.582,1636.418,35.131,5149,-0.069
GoalBrain_4_2,3.729,1677.342,34.966,5221,-0.054
GoalBrain_4_2,3.556,1718.983,35.803,5206,-0.041
GoalBrain_4_2,4.700,1761.897,35.962,5197,-0.028
GoalBrain_4_2,3.651,1808.279,40.228,5170,-0.011
GoalBrain_4_2,3.568,1844.541,30.866,5146,-0.003
GoalBrain_4_2,3.714,1878.775,29.009,5171,-0.006
GoalBrain_4_2,4.040,1913.920,29.563,5165,-0.002
GoalBrain_4_2,3.508,1947.760,28.807,5146,0.004
GoalBrain_4_2,3.502,1982.857,30.069,5163,0.010
GoalBrain_4_2,4.362,2019.558,30.649,5221,0.015
GoalBrain_4_2,3.920,2055.476,30.405,5162,0.014
GoalBrain_4_2,3.608,2092.989,32.235,5124,0.019
GoalBrain_4_2,3.492,2128.045,30.012,5212,0.024
GoalBrain_4_2,3.689,2162.449,29.194,5141,0.027
GoalBrain_4_2,3.577,2196.289,28.782,5161,0.027
GoalBrain_4_2,3.953,2231.653,29.829,5211,0.034
GoalBrain_4_2,4.179,2268.299,30.884,5160,0.038
GoalBrain_4_2,3.688,2303.592,30.041,5145,0.040
GoalBrain_4_2,3.629,2338.182,29.407,5145,0.042
GoalBrain_4_2,3.513,2373.653,30.389,5134,0.048
GoalBrain_4_2,3.568,2408.132,29.366,5171,0.053
GoalBrain_4_2,3.569,2442.254,29.059,5147,0.059
GoalBrain_4_2,3.587,2475.362,28.063,5151,0.062
