Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,31.629,88.875,49.935,5141,-0.976
GoalBrain_4_2,31.293,173.439,48.655,5139,-0.958
GoalBrain_4_2,29.129,256.133,48.968,5144,-0.945
GoalBrain_4_2,31.645,341.839,49.598,5153,-0.909
GoalBrain_4_2,32.832,426.830,47.634,5127,-0.869
GoalBrain_4_2,31.496,512.719,49.674,5185,-0.834
GoalBrain_4_2,31.533,598.603,49.662,5122,-0.787
GoalBrain_4_2,32.490,683.861,48.420,5163,-0.735
GoalBrain_4_2,31.601,770.309,50.285,5194,-0.682
GoalBrain_4_2,35.413,866.136,54.484,5220,-0.579
GoalBrain_4_2,33.576,959.025,54.117,5126,-0.493
GoalBrain_4_2,36.469,1050.209,50.145,5215,-0.486
GoalBrain_4_2,30.864,1138.366,52.434,5122,-0.462
GoalBrain_4_2,33.279,1227.658,51.044,5213,-0.431
GoalBrain_4_2,30.653,1310.260,47.395,5192,-0.400
GoalBrain_4_2,32.585,1398.034,50.359,5219,-0.358
GoalBrain_4_2,32.571,1483.442,48.281,5214,-0.326
GoalBrain_4_2,33.302,1571.589,50.190,5146,-0.307
GoalBrain_4_2,30.936,1655.632,48.513,5126,-0.282
GoalBrain_4_2,30.803,1741.420,49.714,5170,-0.246
GoalBrain_4_2,30.453,1824.070,47.656,5218,-0.216
GoalBrain_4_2,31.728,1912.058,51.481,5130,-0.181
GoalBrain_4_2,48.120,2019.897,54.547,5161,-0.157
GoalBrain_4_2,56.972,2168.083,82.356,5150,-0.121
GoalBrain_4_2,57.762,2312.346,78.256,5150,-0.105
GoalBrain_4_2,31.901,2418.404,67.553,5132,-0.082
GoalBrain_4_2,31.915,2503.960,48.943,5169,-0.055
GoalBrain_4_2,32.111,2589.726,49.070,5133,-0.034
GoalBrain_4_2,36.151,2682.035,50.949,5153,-0.018
GoalBrain_4_2,59.234,2829.498,79.395,5143,-0.013
GoalBrain_4_2,32.218,2948.981,78.638,5192,0.000
