Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,4.044,40.046,29.070,5131,-0.988
GoalBrain_4_1,3.301,72.119,24.418,5152,-1.016
GoalBrain_4_1,3.283,101.782,22.493,5159,-0.972
GoalBrain_4_1,3.420,131.532,22.411,5124,-0.862
GoalBrain_4_1,3.374,161.391,22.511,5178,-0.815
GoalBrain_4_1,3.194,190.998,22.454,5132,-0.703
GoalBrain_4_1,3.425,220.983,22.571,5191,-0.571
GoalBrain_4_1,3.402,251.237,22.808,5220,-0.420
GoalBrain_4_1,3.302,281.773,23.179,5226,-0.283
GoalBrain_4_1,3.321,312.002,22.691,5124,-0.210
GoalBrain_4_1,3.218,342.230,23.027,5163,-0.166
GoalBrain_4_1,3.366,372.171,22.533,5126,-0.147
GoalBrain_4_1,3.325,402.244,22.771,5157,-0.100
GoalBrain_4_1,3.450,432.214,22.479,5124,-0.055
GoalBrain_4_1,3.384,462.383,22.831,5198,-0.008
GoalBrain_4_1,3.495,493.180,23.173,5186,0.030
GoalBrain_4_1,3.323,523.520,22.909,5138,0.069
GoalBrain_4_1,3.532,553.396,22.350,5145,0.105
GoalBrain_4_1,3.375,584.451,23.518,5143,0.132
GoalBrain_4_1,3.335,614.167,22.287,5131,0.150
GoalBrain_4_1,3.243,644.574,23.061,5139,0.169
GoalBrain_4_1,3.552,674.918,22.766,5177,0.186
GoalBrain_4_1,3.263,704.919,22.680,5186,0.199
GoalBrain_4_1,3.355,734.955,22.755,5229,0.206
GoalBrain_4_1,3.658,766.253,23.546,5171,0.220
GoalBrain_4_1,3.354,796.202,22.671,5132,0.236
GoalBrain_4_1,3.700,826.719,22.777,5149,0.252
GoalBrain_4_1,3.551,857.167,22.907,5127,0.267
GoalBrain_4_1,3.607,887.972,22.873,5185,0.282
GoalBrain_4_1,3.562,918.842,23.241,5142,0.289
GoalBrain_4_1,3.423,949.686,23.441,5129,0.284
GoalBrain_4_1,3.339,980.178,23.145,5158,0.270
GoalBrain_4_1,3.458,1010.950,23.225,5231,0.263
GoalBrain_4_1,3.784,1042.051,23.347,5187,0.254
GoalBrain_4_1,3.839,1074.259,24.108,5132,0.255
GoalBrain_4_1,3.680,1106.085,23.970,5186,0.255
GoalBrain_4_1,3.463,1137.352,23.690,5249,0.257
GoalBrain_4_1,3.438,1167.722,22.978,5149,0.256
GoalBrain_4_1,3.364,1198.921,23.440,5144,0.253
GoalBrain_4_1,3.693,1229.266,22.666,5147,0.254
GoalBrain_4_1,3.379,1259.563,22.950,5129,0.258
GoalBrain_4_1,3.531,1290.496,23.376,5187,0.263
GoalBrain_4_1,3.426,1321.425,23.397,5163,0.263
GoalBrain_4_1,3.604,1352.010,23.007,5149,0.264
