Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,5.810,65.782,53.336,5129,-1.055
GoalBrain_4_2,5.870,131.657,55.143,5142,-1.028
GoalBrain_4_2,5.780,199.205,57.040,5134,-1.001
GoalBrain_4_2,5.834,271.328,61.157,5164,-0.981
GoalBrain_4_2,6.217,339.513,57.330,5152,-0.934
GoalBrain_4_2,5.795,406.565,56.610,5222,-0.923
GoalBrain_4_2,5.951,470.938,54.088,5153,-0.895
GoalBrain_4_2,5.908,535.405,54.138,5207,-0.854
GoalBrain_4_2,5.818,599.344,53.941,5128,-0.788
GoalBrain_4_2,5.955,664.358,54.255,5185,-0.750
GoalBrain_4_2,5.859,728.969,54.386,5208,-0.714
GoalBrain_4_2,5.843,793.549,54.378,5150,-0.648
GoalBrain_4_2,5.878,858.521,54.846,5221,-0.595
GoalBrain_4_2,5.975,928.008,58.709,5217,-0.550
GoalBrain_4_2,6.297,992.961,54.359,5139,-0.494
GoalBrain_4_2,5.857,1057.369,54.763,5207,-0.478
GoalBrain_4_2,5.861,1121.482,53.801,5144,-0.411
GoalBrain_4_2,5.888,1188.123,56.219,5210,-0.353
GoalBrain_4_2,6.727,1255.171,55.653,5153,-0.312
GoalBrain_4_2,5.889,1320.109,54.304,5147,-0.265
GoalBrain_4_2,6.038,1384.705,54.141,5176,-0.239
GoalBrain_4_2,5.929,1449.240,54.214,5138,-0.215
GoalBrain_4_2,6.168,1514.197,54.505,5132,-0.195
GoalBrain_4_2,5.953,1581.732,57.317,5179,-0.191
GoalBrain_4_2,6.369,1647.217,55.137,5154,-0.190
GoalBrain_4_2,5.830,1712.888,55.362,5187,-0.173
GoalBrain_4_2,6.025,1780.491,57.180,5130,-0.145
GoalBrain_4_2,6.266,1848.189,56.904,5176,-0.127
GoalBrain_4_2,6.558,1916.935,57.343,5141,-0.109
GoalBrain_4_2,6.071,1981.026,54.227,5137,-0.110
GoalBrain_4_2,5.786,2044.791,53.922,5122,-0.100
GoalBrain_4_2,5.924,2109.632,54.843,5193,-0.080
GoalBrain_4_2,6.220,2175.342,55.673,5145,-0.075
GoalBrain_4_2,5.832,2239.946,54.894,5206,-0.079
GoalBrain_4_2,6.047,2305.112,55.684,5165,-0.079
GoalBrain_4_2,6.319,2371.424,56.221,5171,-0.085
GoalBrain_4_2,6.001,2438.100,57.034,5160,-0.085
GoalBrain_4_2,6.346,2505.967,57.981,5234,-0.101
GoalBrain_4_2,6.398,2571.786,55.327,5160,-0.101
GoalBrain_4_2,6.687,2643.542,61.229,5160,-0.101
GoalBrain_4_2,6.496,2710.753,56.645,5135,-0.114
GoalBrain_4_2,6.509,2779.383,58.433,5160,-0.114
GoalBrain_4_2,5.835,2844.029,55.092,5172,-0.130
GoalBrain_4_2,5.901,2908.985,55.700,5160,-0.130
GoalBrain_4_2,6.362,2974.071,55.301,5160,-0.130
GoalBrain_4_2,5.827,3038.591,54.738,5155,-0.144
GoalBrain_4_2,5.977,3104.825,55.841,5177,-0.131
GoalBrain_4_2,6.073,3169.080,54.801,5160,-0.131
GoalBrain_4_2,6.338,3234.650,55.455,5160,-0.131
GoalBrain_4_2,5.977,3299.204,55.238,5160,-0.131
GoalBrain_4_2,6.119,3365.419,55.935,5234,-0.155
GoalBrain_4_2,5.975,3429.836,55.019,5160,-0.155
GoalBrain_4_2,6.306,3495.728,55.919,5194,-0.166
GoalBrain_4_2,6.726,3566.035,59.246,5242,-0.161
GoalBrain_4_2,6.773,3635.656,59.081,5160,-0.161
GoalBrain_4_2,6.018,3702.508,56.765,5162,-0.173
GoalBrain_4_2,6.057,3766.381,54.378,5160,-0.173
GoalBrain_4_2,5.368,3827.823,52.615,5160,-0.173
GoalBrain_4_2,5.522,3887.943,51.516,5160,-0.173
GoalBrain_4_2,5.239,3947.242,50.947,5229,-0.202
GoalBrain_4_2,5.292,4005.917,50.211,5149,-0.201
GoalBrain_4_2,6.280,4069.890,54.285,5160,-0.201
GoalBrain_4_2,6.073,4134.415,54.707,5136,-0.207
GoalBrain_4_2,6.065,4199.457,55.489,5233,-0.214
GoalBrain_4_2,6.121,4264.536,54.992,5158,-0.195
GoalBrain_4_2,6.025,4328.480,54.587,5160,-0.195
GoalBrain_4_2,5.970,4392.528,54.743,5160,-0.195
GoalBrain_4_2,6.038,4457.455,55.104,5160,-0.195
GoalBrain_4_2,6.067,4521.645,54.737,5160,-0.195
GoalBrain_4_2,6.057,4585.797,54.720,5160,-0.195
GoalBrain_4_2,6.081,4650.071,54.808,5160,-0.195
GoalBrain_4_2,6.072,4714.548,55.102,5160,-0.195
GoalBrain_4_2,6.301,4782.532,58.089,5160,-0.195
GoalBrain_4_2,6.994,4850.910,57.753,5160,-0.195
GoalBrain_4_2,6.945,4920.064,58.529,5160,-0.195
GoalBrain_4_2,6.089,4987.831,58.115,5160,-0.195
GoalBrain_4_2,6.355,5055.262,56.982,5243,-0.264
GoalBrain_4_2,6.056,5119.339,54.658,5160,-0.264
GoalBrain_4_2,6.068,5183.749,54.944,5160,-0.264
GoalBrain_4_2,6.369,5249.195,55.633,5154,-0.283
GoalBrain_4_2,6.592,5324.195,64.036,5146,-0.276
GoalBrain_4_2,6.439,5390.061,56.023,5158,-0.282
GoalBrain_4_2,6.173,5458.188,57.884,5194,-0.273
GoalBrain_4_2,6.227,5526.503,58.562,5160,-0.273
GoalBrain_4_2,6.017,5591.776,55.556,5137,-0.275
GoalBrain_4_2,6.045,5655.778,54.627,5160,-0.275
GoalBrain_4_2,6.203,5720.338,54.662,5142,-0.289
GoalBrain_4_2,5.988,5785.578,55.327,5219,-0.287
