Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,0.541,6.532,4.318,2580,-1.028
GoalBrain_4_2,0.469,11.368,3.935,2569,-1.025
GoalBrain_4_2,0.482,16.268,3.965,2578,-1.028
GoalBrain_4_2,0.455,21.030,3.850,2580,-1.018
GoalBrain_4_2,0.464,25.852,3.910,2576,-1.030
GoalBrain_4_2,0.464,30.484,3.743,2565,-1.024
GoalBrain_4_2,0.470,35.215,3.796,2610,-1.020
GoalBrain_4_2,0.447,39.832,3.718,2572,-1.023
GoalBrain_4_2,0.466,44.519,3.788,2623,-1.016
GoalBrain_4_2,0.439,49.115,3.713,2570,-1.018
GoalBrain_4_2,0.442,53.708,3.699,2575,-1.013
GoalBrain_4_2,0.451,58.148,3.561,2602,-1.002
GoalBrain_4_2,0.447,62.859,3.820,2590,-0.995
GoalBrain_4_2,0.446,67.429,3.697,2606,-0.975
GoalBrain_4_2,0.424,71.966,3.695,2569,-0.966
GoalBrain_4_2,0.442,76.563,3.751,2605,-0.971
GoalBrain_4_2,0.471,81.154,3.656,2595,-0.959
GoalBrain_4_2,0.437,85.784,3.773,2622,-0.930
GoalBrain_4_2,0.431,90.344,3.687,2604,-0.926
GoalBrain_4_2,0.431,95.073,3.821,2586,-0.883
GoalBrain_4_2,0.420,99.646,3.722,2571,-0.849
GoalBrain_4_2,0.431,104.104,3.605,2565,-0.835
GoalBrain_4_2,0.431,108.718,3.718,2586,-0.805
GoalBrain_4_2,0.429,113.264,3.666,2593,-0.780
GoalBrain_4_2,0.428,117.808,3.683,2577,-0.735
GoalBrain_4_2,0.447,122.379,3.719,2607,-0.703
GoalBrain_4_2,0.429,127.217,3.921,2604,-0.662
GoalBrain_4_2,0.456,131.818,3.746,2594,-0.642
GoalBrain_4_2,0.427,136.468,3.767,2573,-0.618
GoalBrain_4_2,0.426,140.987,3.646,2589,-0.592
GoalBrain_4_2,0.463,145.715,3.815,2615,-0.556
GoalBrain_4_2,0.425,150.628,3.982,2595,-0.509
GoalBrain_4_2,0.513,155.377,3.794,2564,-0.476
GoalBrain_4_2,0.475,160.256,3.965,2620,-0.443
GoalBrain_4_2,0.465,164.914,3.742,2577,-0.424
