Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.288,591.762,9.813,5135,0.071
GoalBrain_4_2,1.124,602.598,8.582,5155,0.079
GoalBrain_4_2,1.034,612.227,7.632,5166,0.085
GoalBrain_4_2,1.367,623.009,8.296,5154,0.091
GoalBrain_4_2,1.142,634.080,8.795,5132,0.101
GoalBrain_4_2,1.199,645.192,8.806,5139,0.107
GoalBrain_4_2,1.205,656.091,8.598,5152,0.110
GoalBrain_4_2,1.493,667.055,8.407,5138,0.116
GoalBrain_4_2,1.163,677.443,8.204,5170,0.119
GoalBrain_4_2,1.207,688.091,8.341,5123,0.123
GoalBrain_4_2,1.205,698.991,8.604,5175,0.124
GoalBrain_4_2,1.136,709.325,8.170,5167,0.129
GoalBrain_4_2,1.297,721.007,9.119,5124,0.132
GoalBrain_4_2,1.396,733.065,9.404,5172,0.138
GoalBrain_4_2,1.137,744.528,9.118,5132,0.144
GoalBrain_4_2,1.321,755.055,8.163,5136,0.146
GoalBrain_4_2,1.122,765.411,8.200,5145,0.147
GoalBrain_4_2,1.187,776.081,8.398,5129,0.152
GoalBrain_4_2,1.198,786.590,8.230,5191,0.156
GoalBrain_4_2,1.262,797.291,8.305,5123,0.161
GoalBrain_4_2,1.204,808.158,8.479,5124,0.167
GoalBrain_4_2,1.143,818.766,8.393,5133,0.171
GoalBrain_4_2,1.101,829.237,8.307,5163,0.177
GoalBrain_4_2,1.157,839.563,8.161,5150,0.184
GoalBrain_4_2,1.107,850.444,8.447,5181,0.185
GoalBrain_4_2,1.099,860.932,8.356,5159,0.185
GoalBrain_4_2,1.090,871.157,8.113,5126,0.185
GoalBrain_4_2,1.155,881.827,8.462,5121,0.188
GoalBrain_4_2,1.077,891.967,8.063,5133,0.190
GoalBrain_4_2,1.147,902.708,8.519,5222,0.193
GoalBrain_4_2,1.092,913.018,8.174,5193,0.191
GoalBrain_4_2,1.124,923.530,8.336,5154,0.195
GoalBrain_4_2,1.122,934.127,8.421,5146,0.197
GoalBrain_4_2,1.243,944.767,8.306,5147,0.196
GoalBrain_4_2,1.273,955.363,8.303,5167,0.198
GoalBrain_4_2,1.095,965.677,8.194,5146,0.199
GoalBrain_4_2,1.134,976.056,8.201,5144,0.200
GoalBrain_4_2,1.231,986.668,8.315,5123,0.201
GoalBrain_4_2,1.148,996.960,8.113,5145,0.204
GoalBrain_4_2,1.192,1007.517,8.307,5169,0.206
GoalBrain_4_2,1.118,1017.851,8.158,5121,0.208
GoalBrain_4_2,1.108,1028.481,8.442,5138,0.211
GoalBrain_4_2,1.100,1038.783,8.229,5150,0.210
GoalBrain_4_2,1.138,1049.452,8.487,5211,0.212
GoalBrain_4_2,1.151,1059.985,8.315,5125,0.214
GoalBrain_4_2,1.128,1070.412,8.272,5137,0.216
GoalBrain_4_2,1.140,1081.079,8.428,5141,0.217
GoalBrain_4_2,1.131,1091.452,8.192,5179,0.221
GoalBrain_4_2,1.135,1101.898,8.275,5123,0.222
GoalBrain_4_2,1.167,1112.361,8.263,5154,0.225
GoalBrain_4_2,1.129,1122.858,8.289,5124,0.227
GoalBrain_4_2,1.206,1133.308,8.221,5143,0.228
GoalBrain_4_2,1.184,1143.970,8.405,5122,0.230
GoalBrain_4_2,1.107,1154.523,8.343,5129,0.232
GoalBrain_4_2,1.242,1165.051,8.234,5161,0.236
GoalBrain_4_2,1.318,1176.792,9.194,5172,0.237
GoalBrain_4_2,1.185,1187.857,8.762,5142,0.238
GoalBrain_4_2,1.162,1198.540,8.421,5136,0.240
GoalBrain_4_2,1.178,1209.039,8.297,5126,0.241
GoalBrain_4_2,1.266,1220.132,8.662,5175,0.243
GoalBrain_4_2,1.162,1230.612,8.270,5155,0.243
GoalBrain_4_2,1.182,1241.139,8.298,5128,0.243
GoalBrain_4_2,1.150,1252.384,8.717,5131,0.245
GoalBrain_4_2,1.188,1263.037,8.375,5145,0.247
GoalBrain_4_2,1.119,1273.588,8.381,5153,0.248
GoalBrain_4_2,1.204,1284.610,8.706,5142,0.251
GoalBrain_4_2,1.292,1295.406,8.458,5164,0.253
GoalBrain_4_2,1.174,1306.229,8.547,5145,0.253
GoalBrain_4_2,1.352,1316.892,8.242,5148,0.254
GoalBrain_4_2,1.231,1327.587,8.414,5142,0.256
GoalBrain_4_2,1.172,1338.395,8.570,5167,0.257
GoalBrain_4_2,1.198,1348.865,8.213,5161,0.257
GoalBrain_4_2,1.122,1359.367,8.305,5155,0.260
GoalBrain_4_2,1.138,1369.640,8.122,5144,0.262
GoalBrain_4_2,1.147,1380.354,8.464,5166,0.260
GoalBrain_4_2,1.161,1391.064,8.458,5132,0.262
GoalBrain_4_2,1.245,1401.762,8.409,5146,0.263
GoalBrain_4_2,1.151,1412.569,8.560,5138,0.263
GoalBrain_4_2,1.143,1423.286,8.486,5185,0.265
GoalBrain_4_2,1.137,1433.772,8.313,5185,0.266
GoalBrain_4_2,1.160,1444.876,8.819,5152,0.267
GoalBrain_4_2,1.177,1455.444,8.318,5137,0.267
GoalBrain_4_2,1.131,1465.800,8.189,5154,0.267
GoalBrain_4_2,1.242,1476.628,8.496,5139,0.266
GoalBrain_4_2,1.210,1487.597,8.621,5144,0.267
GoalBrain_4_2,1.120,1498.042,8.282,5124,0.269
GoalBrain_4_2,1.172,1508.515,8.248,5132,0.271
GoalBrain_4_2,1.129,1519.055,8.351,5181,0.273
GoalBrain_4_2,1.354,1529.709,8.245,5162,0.274
GoalBrain_4_2,1.323,1541.109,8.931,5164,0.276
GoalBrain_4_2,1.273,1552.072,8.565,5142,0.277
GoalBrain_4_2,1.254,1562.649,8.297,5134,0.278
GoalBrain_4_2,1.269,1573.635,8.611,5172,0.279
GoalBrain_4_2,1.173,1584.589,8.690,5126,0.281
GoalBrain_4_2,1.217,1595.398,8.459,5130,0.283
GoalBrain_4_2,1.298,1606.599,8.774,5147,0.284
GoalBrain_4_2,1.142,1617.018,8.247,5137,0.285
GoalBrain_4_2,1.119,1627.222,8.068,5157,0.285
GoalBrain_4_2,1.584,1639.676,9.601,5129,0.286
GoalBrain_4_2,1.779,1654.504,11.375,5134,0.288
GoalBrain_4_2,1.495,1666.882,9.587,5140,0.290
GoalBrain_4_2,1.410,1679.172,9.363,5143,0.292
GoalBrain_4_2,1.307,1690.148,8.579,5183,0.293
GoalBrain_4_2,1.486,1701.567,8.788,5150,0.294
GoalBrain_4_2,1.254,1713.405,9.335,5126,0.295
GoalBrain_4_2,1.242,1724.038,8.323,5123,0.296
GoalBrain_4_2,1.231,1734.683,8.385,5183,0.297
GoalBrain_4_2,1.337,1745.540,8.466,5166,0.297
GoalBrain_4_2,1.364,1756.707,8.663,5141,0.298
GoalBrain_4_2,1.285,1767.651,8.542,5183,0.300
GoalBrain_4_2,1.635,1779.054,8.657,5145,0.302
GoalBrain_4_2,1.248,1790.852,9.268,5146,0.303
GoalBrain_4_2,1.350,1801.685,8.336,5151,0.303
GoalBrain_4_2,1.607,1813.475,9.002,5125,0.304
GoalBrain_4_2,1.700,1827.548,10.879,5125,0.306
GoalBrain_4_2,1.361,1841.129,10.707,5139,0.308
GoalBrain_4_2,1.207,1852.871,9.270,5135,0.309
GoalBrain_4_2,1.113,1863.341,8.325,5125,0.310
GoalBrain_4_2,1.135,1873.745,8.229,5183,0.310
GoalBrain_4_2,1.133,1884.072,8.190,5122,0.312
GoalBrain_4_2,1.444,1894.670,8.146,5142,0.313
GoalBrain_4_2,1.252,1906.187,9.081,5146,0.313
GoalBrain_4_2,1.623,1919.180,9.997,5157,0.315
GoalBrain_4_2,1.854,1932.807,10.307,5137,0.316
GoalBrain_4_2,1.302,1944.118,8.843,5125,0.317
GoalBrain_4_2,1.308,1955.142,8.608,5145,0.318
GoalBrain_4_2,1.269,1966.126,8.617,5131,0.320
GoalBrain_4_2,1.355,1976.855,8.325,5127,0.312
GoalBrain_4_2,1.276,1987.760,8.528,5138,0.313
GoalBrain_4_2,1.331,1998.657,8.465,5158,0.313
GoalBrain_4_2,1.230,2009.149,8.219,5128,0.315
GoalBrain_4_2,1.231,2019.619,8.236,5165,0.315
GoalBrain_4_2,1.256,2030.647,8.679,5156,0.316
GoalBrain_4_2,1.241,2041.228,8.295,5169,0.317
GoalBrain_4_2,1.231,2051.963,8.416,5156,0.319
GoalBrain_4_2,1.265,2063.400,9.000,5143,0.319
GoalBrain_4_2,1.200,2074.203,8.499,5127,0.321
GoalBrain_4_2,1.369,2084.623,8.060,5164,0.321
GoalBrain_4_2,1.493,2095.307,8.149,5134,0.322
GoalBrain_4_2,1.274,2106.926,8.937,5154,0.324
GoalBrain_4_2,1.297,2117.554,8.252,5190,0.324
GoalBrain_4_2,1.312,2128.326,8.371,5161,0.324
GoalBrain_4_2,1.234,2138.921,8.288,5148,0.327
GoalBrain_4_2,1.260,2149.653,8.396,5128,0.328
GoalBrain_4_2,1.249,2160.288,8.328,5163,0.330
GoalBrain_4_2,1.271,2171.043,8.378,5169,0.331
GoalBrain_4_2,1.331,2181.988,8.523,5127,0.331
GoalBrain_4_2,1.264,2192.571,8.233,5144,0.332
GoalBrain_4_2,1.244,2203.134,8.252,5166,0.332
GoalBrain_4_2,1.246,2213.825,8.381,5153,0.334
GoalBrain_4_2,1.386,2224.824,8.519,5181,0.334
GoalBrain_4_2,1.273,2237.127,9.715,5172,0.335
GoalBrain_4_2,1.307,2247.832,8.377,5128,0.336
GoalBrain_4_2,1.269,2258.536,8.363,5146,0.337
GoalBrain_4_2,1.244,2269.300,8.432,5142,0.339
GoalBrain_4_2,1.307,2280.207,8.496,5153,0.340
GoalBrain_4_2,1.640,2292.734,9.589,5176,0.341
GoalBrain_4_2,1.646,2306.313,10.452,5165,0.342
GoalBrain_4_2,1.601,2320.078,10.668,5155,0.343
GoalBrain_4_2,1.584,2333.198,10.156,5127,0.343
GoalBrain_4_2,1.616,2346.911,10.581,5161,0.345
GoalBrain_4_2,1.619,2360.723,10.704,5142,0.347
GoalBrain_4_2,1.587,2374.902,11.007,5158,0.348
GoalBrain_4_2,1.862,2388.514,10.343,5177,0.346
GoalBrain_4_2,1.722,2401.936,10.277,5143,0.345
GoalBrain_4_2,1.382,2413.385,8.871,5144,0.347
GoalBrain_4_2,1.411,2424.987,9.026,5168,0.348
GoalBrain_4_2,1.123,2435.746,8.552,5141,0.350
GoalBrain_4_2,1.144,2446.226,8.286,5140,0.351
GoalBrain_4_2,1.193,2457.227,8.715,5136,0.352
GoalBrain_4_2,1.160,2467.953,8.492,5155,0.353
GoalBrain_4_2,1.646,2481.392,10.350,5146,0.353
GoalBrain_4_2,1.618,2494.887,10.450,5157,0.354
GoalBrain_4_2,1.631,2508.734,10.745,5180,0.355
GoalBrain_4_2,1.167,2521.953,10.569,5166,0.355
GoalBrain_4_2,1.158,2532.516,8.330,5143,0.356
GoalBrain_4_2,1.189,2543.446,8.588,5155,0.357
GoalBrain_4_2,1.134,2553.807,8.190,5150,0.358
GoalBrain_4_2,1.146,2564.936,8.655,5128,0.359
GoalBrain_4_2,1.146,2575.572,8.407,5141,0.360
GoalBrain_4_2,1.150,2585.776,8.037,5122,0.361
GoalBrain_4_2,1.160,2596.779,8.744,5145,0.359
GoalBrain_4_2,1.659,2608.558,8.979,5140,0.357
GoalBrain_4_2,1.668,2622.306,10.610,5136,0.356
GoalBrain_4_2,1.617,2636.167,10.757,5150,0.353
GoalBrain_4_2,1.660,2650.482,11.122,5133,0.351
GoalBrain_4_2,1.327,2662.586,9.536,5135,0.347
GoalBrain_4_2,1.657,2674.938,9.418,5144,0.346
GoalBrain_4_2,1.153,2688.382,10.791,5139,0.344
GoalBrain_4_2,1.168,2699.207,8.565,5146,0.341
GoalBrain_4_2,1.326,2710.078,8.484,5141,0.340
GoalBrain_4_2,1.189,2720.813,8.475,5151,0.340
GoalBrain_4_2,1.139,2732.205,9.056,5197,0.340
GoalBrain_4_2,1.091,2742.738,8.403,5184,0.339
GoalBrain_4_2,1.131,2753.368,8.468,5123,0.339
GoalBrain_4_2,1.089,2763.709,8.206,5121,0.338
GoalBrain_4_2,1.095,2774.120,8.281,5169,0.337
GoalBrain_4_2,1.126,2784.636,8.358,5143,0.338
GoalBrain_4_2,1.121,2795.137,8.335,5179,0.337
GoalBrain_4_2,1.105,2805.455,8.181,5172,0.336
GoalBrain_4_2,1.161,2815.838,8.183,5127,0.335
GoalBrain_4_2,1.105,2826.227,8.239,5127,0.335
GoalBrain_4_2,1.106,2836.592,8.255,5131,0.333
GoalBrain_4_2,1.164,2847.049,8.283,5162,0.333
GoalBrain_4_2,1.086,2857.365,8.218,5154,0.333
GoalBrain_4_2,1.113,2867.804,8.331,5156,0.333
GoalBrain_4_2,1.102,2878.195,8.285,5171,0.330
GoalBrain_4_2,1.096,2888.795,8.466,5162,0.330
GoalBrain_4_2,1.079,2899.028,8.140,5125,0.330
GoalBrain_4_2,1.121,2909.430,8.257,5131,0.330
GoalBrain_4_2,1.133,2920.034,8.438,5132,0.329
GoalBrain_4_2,1.111,2930.319,8.166,5148,0.328
GoalBrain_4_2,1.110,2940.823,8.392,5178,0.327
GoalBrain_4_2,1.167,2951.323,8.281,5141,0.327
GoalBrain_4_2,1.118,2961.684,8.237,5125,0.326
GoalBrain_4_2,1.129,2972.307,8.440,5168,0.326
GoalBrain_4_2,1.166,2983.321,8.509,5148,0.324
GoalBrain_4_2,1.104,2993.806,8.347,5146,0.324
GoalBrain_4_2,1.119,3004.338,8.374,5175,0.325
GoalBrain_4_2,1.177,3014.735,8.231,5130,0.324
GoalBrain_4_2,1.132,3025.033,8.199,5159,0.324
GoalBrain_4_2,1.109,3035.535,8.386,5146,0.323
GoalBrain_4_2,1.109,3045.927,8.275,5125,0.323
GoalBrain_4_2,1.117,3056.621,8.523,5132,0.324
GoalBrain_4_2,1.131,3066.976,8.233,5177,0.323
GoalBrain_4_2,1.293,3077.578,8.287,5162,0.322
GoalBrain_4_2,1.180,3088.439,8.618,5161,0.322
GoalBrain_4_2,1.158,3099.211,8.567,5155,0.320
GoalBrain_4_2,1.141,3109.768,8.379,5179,0.320
GoalBrain_4_2,1.094,3120.201,8.296,5149,0.319
GoalBrain_4_2,1.174,3130.763,8.339,5163,0.319
GoalBrain_4_2,1.185,3141.482,8.471,5170,0.319
GoalBrain_4_2,1.193,3152.246,8.490,5182,0.319
GoalBrain_4_2,1.100,3162.959,8.567,5178,0.319
GoalBrain_4_2,1.130,3173.523,8.387,5171,0.319
GoalBrain_4_2,1.134,3184.242,8.535,5176,0.319
GoalBrain_4_2,1.182,3194.804,8.369,5138,0.319
GoalBrain_4_2,1.123,3205.423,8.445,5160,0.320
GoalBrain_4_2,1.124,3215.858,8.265,5140,0.320
GoalBrain_4_2,1.112,3226.232,8.262,5163,0.319
GoalBrain_4_2,1.117,3236.755,8.382,5159,0.319
GoalBrain_4_2,1.092,3247.382,8.511,5129,0.319
GoalBrain_4_2,1.150,3257.759,8.180,5180,0.320
GoalBrain_4_2,1.097,3268.247,8.326,5155,0.320
GoalBrain_4_2,1.197,3278.889,8.408,5217,0.320
GoalBrain_4_2,1.307,3290.105,8.762,5146,0.320
GoalBrain_4_2,1.237,3301.792,9.237,5168,0.319
GoalBrain_4_2,1.127,3312.483,8.504,5162,0.320
GoalBrain_4_2,1.130,3323.324,8.631,5137,0.319
GoalBrain_4_2,1.213,3334.247,8.674,5151,0.319
GoalBrain_4_2,1.113,3345.047,8.647,5176,0.319
GoalBrain_4_2,1.175,3355.612,8.358,5149,0.319
GoalBrain_4_2,1.091,3366.220,8.446,5121,0.319
GoalBrain_4_2,1.067,3376.596,8.289,5126,0.319
GoalBrain_4_2,1.116,3387.452,8.414,5154,0.320
GoalBrain_4_2,1.102,3397.786,8.252,5131,0.320
GoalBrain_4_2,1.225,3409.590,9.331,5128,0.320
GoalBrain_4_2,1.267,3421.346,9.241,5131,0.320
GoalBrain_4_2,1.518,3433.815,9.663,5137,0.321
GoalBrain_4_2,1.548,3446.648,9.920,5135,0.321
GoalBrain_4_2,1.144,3458.018,9.079,5172,0.321
GoalBrain_4_2,1.152,3468.758,8.505,5138,0.322
GoalBrain_4_2,1.327,3479.743,8.563,5131,0.322
GoalBrain_4_2,1.206,3491.889,9.647,5147,0.321
GoalBrain_4_2,1.166,3502.431,8.310,5131,0.322
GoalBrain_4_2,1.167,3513.265,8.606,5158,0.322
GoalBrain_4_2,1.166,3523.931,8.452,5162,0.322
GoalBrain_4_2,1.128,3534.660,8.567,5133,0.322
GoalBrain_4_2,1.156,3545.035,8.198,5126,0.321
GoalBrain_4_2,1.139,3555.609,8.411,5123,0.321
GoalBrain_4_2,1.172,3566.250,8.426,5132,0.322
GoalBrain_4_2,1.130,3577.306,8.782,5150,0.322
GoalBrain_4_2,1.383,3588.394,8.594,5132,0.322
GoalBrain_4_2,1.279,3599.104,8.390,5152,0.322
GoalBrain_4_2,1.233,3609.842,8.440,5167,0.322
GoalBrain_4_2,1.153,3621.102,8.980,5138,0.321
GoalBrain_4_2,1.190,3631.892,8.572,5145,0.321
GoalBrain_4_2,1.175,3642.597,8.487,5137,0.321
GoalBrain_4_2,1.127,3653.047,8.300,5150,0.321
GoalBrain_4_2,1.152,3663.730,8.477,5123,0.321
GoalBrain_4_2,1.136,3674.263,8.346,5155,0.321
GoalBrain_4_2,1.293,3685.071,8.455,5198,0.321
GoalBrain_4_2,1.330,3696.748,9.153,5145,0.320
GoalBrain_4_2,1.126,3708.062,9.057,5124,0.321
GoalBrain_4_2,1.235,3718.670,8.357,5129,0.321
GoalBrain_4_2,1.108,3729.236,8.398,5169,0.321
GoalBrain_4_2,1.154,3740.178,8.690,5136,0.321
GoalBrain_4_2,1.120,3750.977,8.612,5133,0.320
GoalBrain_4_2,1.127,3761.657,8.528,5153,0.320
GoalBrain_4_2,1.134,3772.023,8.175,5128,0.321
GoalBrain_4_2,1.188,3782.900,8.572,5132,0.321
GoalBrain_4_2,1.103,3793.475,8.408,5137,0.321
GoalBrain_4_2,1.133,3804.415,8.506,5169,0.321
GoalBrain_4_2,1.180,3815.288,8.610,5122,0.322
GoalBrain_4_2,1.246,3826.132,8.517,5182,0.323
GoalBrain_4_2,1.143,3836.608,8.259,5123,0.323
GoalBrain_4_2,1.187,3847.384,8.567,5167,0.324
GoalBrain_4_2,1.208,3857.686,8.085,5132,0.324
GoalBrain_4_2,1.220,3868.670,8.691,5180,0.324
GoalBrain_4_2,1.202,3879.603,8.661,5182,0.324
GoalBrain_4_2,1.182,3890.393,8.501,5148,0.324
GoalBrain_4_2,1.129,3901.186,8.585,5183,0.324
GoalBrain_4_2,1.201,3911.834,8.385,5122,0.325
GoalBrain_4_2,1.227,3922.680,8.547,5123,0.325
GoalBrain_4_2,1.190,3933.489,8.600,5124,0.325
GoalBrain_4_2,1.106,3944.264,8.613,5142,0.325
GoalBrain_4_2,1.109,3954.696,8.260,5153,0.326
GoalBrain_4_2,1.201,3965.638,8.677,5143,0.326
GoalBrain_4_2,1.130,3976.184,8.378,5178,0.327
GoalBrain_4_2,1.139,3986.838,8.489,5164,0.327
GoalBrain_4_2,1.143,3997.422,8.434,5183,0.328
GoalBrain_4_2,1.140,4008.028,8.413,5167,0.328
GoalBrain_4_2,1.162,4018.695,8.444,5185,0.329
GoalBrain_4_2,1.143,4029.229,8.371,5122,0.329
GoalBrain_4_2,1.149,4039.656,8.266,5125,0.328
GoalBrain_4_2,1.182,4050.292,8.422,5169,0.327
GoalBrain_4_2,1.145,4060.738,8.293,5127,0.327
GoalBrain_4_2,1.102,4071.371,8.514,5184,0.327
GoalBrain_4_2,1.087,4081.646,8.199,5170,0.327
GoalBrain_4_2,1.249,4092.753,8.759,5144,0.328
GoalBrain_4_2,1.264,4104.365,9.141,5177,0.328
GoalBrain_4_2,1.350,4116.104,9.220,5135,0.329
GoalBrain_4_2,1.175,4127.394,8.953,5138,0.329
GoalBrain_4_2,1.184,4137.959,8.346,5129,0.329
GoalBrain_4_2,1.301,4148.701,8.410,5136,0.329
GoalBrain_4_2,1.127,4159.842,8.895,5149,0.329
GoalBrain_4_2,1.130,4170.449,8.432,5126,0.329
GoalBrain_4_2,1.181,4180.957,8.283,5122,0.329
GoalBrain_4_2,1.145,4192.271,9.038,5145,0.330
GoalBrain_4_2,1.127,4202.964,8.540,5136,0.331
GoalBrain_4_2,1.121,4213.576,8.459,5149,0.331
GoalBrain_4_2,1.156,4224.474,8.367,5164,0.331
GoalBrain_4_2,1.194,4235.115,8.392,5147,0.332
GoalBrain_4_2,1.088,4245.797,8.552,5171,0.332
GoalBrain_4_2,1.194,4256.906,8.800,5149,0.332
GoalBrain_4_2,1.137,4267.622,8.529,5124,0.332
GoalBrain_4_2,1.152,4278.094,8.316,5157,0.333
GoalBrain_4_2,1.142,4288.670,8.422,5122,0.333
GoalBrain_4_2,1.295,4299.387,8.420,5131,0.332
GoalBrain_4_2,1.193,4311.371,9.497,5128,0.332
GoalBrain_4_2,1.141,4322.216,8.614,5211,0.332
GoalBrain_4_2,1.246,4333.557,9.001,5181,0.333
GoalBrain_4_2,1.223,4344.519,8.625,5166,0.333
GoalBrain_4_2,1.159,4355.854,8.996,5176,0.333
GoalBrain_4_2,1.125,4366.427,8.415,5145,0.333
GoalBrain_4_2,1.136,4376.903,8.328,5176,0.333
GoalBrain_4_2,1.109,4387.646,8.580,5138,0.334
GoalBrain_4_2,1.126,4398.087,8.275,5163,0.334
GoalBrain_4_2,1.164,4408.802,8.524,5138,0.334
GoalBrain_4_2,1.118,4419.630,8.602,5159,0.335
GoalBrain_4_2,1.191,4430.339,8.493,5169,0.335
GoalBrain_4_2,1.137,4441.328,8.736,5242,0.336
GoalBrain_4_2,1.199,4452.084,8.501,5135,0.336
GoalBrain_4_2,1.115,4462.617,8.365,5151,0.337
GoalBrain_4_2,1.181,4473.376,8.489,5127,0.337
GoalBrain_4_2,1.679,4485.835,9.539,5171,0.337
GoalBrain_4_2,1.134,4496.578,8.515,5179,0.337
GoalBrain_4_2,1.145,4507.471,8.693,5134,0.337
GoalBrain_4_2,1.156,4518.111,8.474,5166,0.338
GoalBrain_4_2,1.355,4528.865,8.386,5148,0.338
GoalBrain_4_2,1.243,4539.871,8.665,5138,0.338
GoalBrain_4_2,1.182,4550.894,8.777,5165,0.337
GoalBrain_4_2,1.365,4563.081,9.621,5156,0.338
GoalBrain_4_2,1.555,4574.517,8.754,5130,0.338
GoalBrain_4_2,1.317,4585.489,8.597,5146,0.337
GoalBrain_4_2,1.165,4596.273,8.534,5145,0.338
GoalBrain_4_2,1.294,4607.363,8.717,5172,0.339
GoalBrain_4_2,1.393,4619.656,9.571,5131,0.339
GoalBrain_4_2,1.118,4630.851,8.980,5171,0.339
GoalBrain_4_2,1.280,4641.681,8.272,5135,0.339
GoalBrain_4_2,1.465,4653.479,9.140,5165,0.340
GoalBrain_4_2,1.638,4667.187,10.597,5132,0.340
GoalBrain_4_2,1.167,4679.861,10.128,5129,0.340
GoalBrain_4_2,1.176,4690.665,8.565,5136,0.341
GoalBrain_4_2,1.152,4701.503,8.599,5174,0.341
GoalBrain_4_2,1.158,4712.358,8.622,5183,0.341
GoalBrain_4_2,1.182,4723.264,8.672,5171,0.342
GoalBrain_4_2,1.443,4734.947,9.092,5146,0.342
GoalBrain_4_2,1.408,4746.817,9.264,5156,0.343
GoalBrain_4_2,1.401,4759.325,9.832,5129,0.343
GoalBrain_4_2,1.363,4770.902,9.056,5179,0.343
GoalBrain_4_2,1.296,4781.746,8.522,5152,0.343
GoalBrain_4_2,1.375,4793.144,8.924,5159,0.343
GoalBrain_4_2,1.187,4804.574,9.060,5128,0.344
GoalBrain_4_2,1.213,4815.480,8.633,5173,0.345
GoalBrain_4_2,1.384,4827.205,9.190,5125,0.345
GoalBrain_4_2,1.367,4838.280,8.607,5161,0.345
GoalBrain_4_2,1.673,4850.204,9.068,5147,0.345
GoalBrain_4_2,1.319,4862.216,9.504,5163,0.345
GoalBrain_4_2,1.203,4873.540,9.012,5179,0.345
GoalBrain_4_2,1.445,4885.099,8.962,5175,0.345
GoalBrain_4_2,1.587,4898.714,10.624,5129,0.345
GoalBrain_4_2,1.529,4911.471,9.918,5183,0.346
GoalBrain_4_2,1.334,4922.768,8.861,5127,0.346
GoalBrain_4_2,1.523,4934.013,8.651,5185,0.346
GoalBrain_4_2,1.308,4945.395,8.924,5122,0.346
GoalBrain_4_2,1.178,4956.645,8.929,5144,0.346
GoalBrain_4_2,1.245,4967.572,8.581,5127,0.346
