Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.664,53.549,44.352,5132,-1.029
GoalBrain_4_2,3.475,103.522,42.474,5149,-1.025
GoalBrain_4_2,3.171,150.829,40.389,5171,-0.981
GoalBrain_4_2,3.258,197.865,40.135,5147,-0.926
GoalBrain_4_2,3.226,245.225,40.307,5128,-0.855
GoalBrain_4_2,3.162,291.502,39.494,5134,-0.783
GoalBrain_4_2,3.102,337.397,39.249,5160,-0.710
GoalBrain_4_2,3.138,384.248,40.095,5205,-0.639
GoalBrain_4_2,3.095,430.959,39.952,5130,-0.553
GoalBrain_4_2,3.105,478.058,40.058,5149,-0.473
GoalBrain_4_2,3.196,524.926,40.100,5129,-0.384
GoalBrain_4_2,3.189,572.464,40.616,5157,-0.312
GoalBrain_4_2,3.270,619.256,39.874,5126,-0.237
GoalBrain_4_2,3.276,667.497,41.018,5158,-0.157
GoalBrain_4_2,3.131,714.372,40.096,5149,-0.082
GoalBrain_4_2,3.203,762.279,40.911,5135,-0.017
GoalBrain_4_2,3.084,809.169,40.195,5121,0.037
GoalBrain_4_2,3.393,857.632,41.228,5217,0.085
GoalBrain_4_2,3.228,905.348,40.422,5121,0.129
GoalBrain_4_2,3.258,953.785,41.443,5200,0.164
GoalBrain_4_2,3.103,1001.846,41.128,5206,0.199
GoalBrain_4_2,3.453,1049.852,40.822,5177,0.236
GoalBrain_4_2,3.755,1103.068,45.086,5140,0.267
GoalBrain_4_2,3.277,1152.250,41.904,5135,0.291
GoalBrain_4_2,3.113,1199.986,40.789,5140,0.316
GoalBrain_4_2,3.256,1248.318,41.224,5123,0.339
GoalBrain_4_2,3.280,1296.655,41.123,5127,0.358
GoalBrain_4_2,3.214,1344.903,41.135,5137,0.377
GoalBrain_4_2,3.286,1393.424,41.174,5128,0.397
GoalBrain_4_2,3.228,1442.161,41.658,5135,0.416
GoalBrain_4_2,3.466,1492.586,42.864,5124,0.435
GoalBrain_4_2,3.271,1541.412,41.639,5171,0.451
GoalBrain_4_2,3.307,1589.584,41.206,5141,0.466
GoalBrain_4_2,3.274,1637.421,40.820,5134,0.481
GoalBrain_4_2,3.343,1685.764,41.061,5130,0.493
GoalBrain_4_2,3.292,1735.510,42.377,5140,0.507
GoalBrain_4_2,3.185,1783.287,40.885,5149,0.519
