Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,3.495,3130.665,23.128,5193,0.403
GoalBrain_4_1,3.199,3159.877,22.220,5162,0.404
GoalBrain_4_1,3.129,3191.915,24.749,5136,0.405
GoalBrain_4_1,3.085,3220.725,21.773,5158,0.405
GoalBrain_4_1,3.039,3249.083,21.633,5140,0.406
GoalBrain_4_1,4.376,3281.055,23.558,5152,0.406
GoalBrain_4_1,3.030,3310.066,22.180,5189,0.408
GoalBrain_4_1,3.110,3339.005,22.062,5206,0.409
GoalBrain_4_1,3.293,3368.358,22.126,5217,0.410
GoalBrain_4_1,3.300,3397.591,22.095,5140,0.411
GoalBrain_4_1,3.446,3427.103,22.245,5141,0.412
GoalBrain_4_1,3.329,3457.676,23.284,5128,0.412
GoalBrain_4_1,3.655,3489.046,23.377,5134,0.413
GoalBrain_4_1,3.675,3520.277,23.462,5154,0.415
GoalBrain_4_1,3.861,3552.076,23.667,5127,0.416
GoalBrain_4_1,3.951,3584.728,24.314,5135,0.417
GoalBrain_4_1,3.657,3616.145,23.642,5172,0.419
GoalBrain_4_1,3.295,3646.050,22.674,5209,0.419
GoalBrain_4_1,3.302,3677.967,24.152,5138,0.421
GoalBrain_4_1,3.220,3707.943,22.611,5157,0.421
GoalBrain_4_1,3.397,3738.302,22.963,5141,0.421
GoalBrain_4_1,3.053,3766.940,21.886,5158,0.421
GoalBrain_4_1,3.059,3795.763,21.896,5145,0.423
GoalBrain_4_1,3.135,3824.563,21.839,5124,0.424
GoalBrain_4_1,3.097,3853.437,22.095,5203,0.425
GoalBrain_4_1,3.204,3883.553,22.800,5153,0.426
GoalBrain_4_1,3.280,3913.305,22.543,5139,0.427
GoalBrain_4_1,3.464,3942.884,22.249,5166,0.428
GoalBrain_4_1,3.407,3973.176,22.791,5123,0.428
GoalBrain_4_1,3.417,4004.434,23.593,5185,0.429
GoalBrain_4_1,3.046,4033.812,22.426,5137,0.429
GoalBrain_4_1,3.627,4063.391,21.887,5195,0.429
GoalBrain_4_1,3.637,4092.826,22.007,5162,0.430
GoalBrain_4_1,3.283,4122.373,22.433,5166,0.431
GoalBrain_4_1,3.364,4151.838,22.372,5149,0.432
GoalBrain_4_1,3.423,4181.602,22.452,5161,0.433
GoalBrain_4_1,3.282,4212.877,23.940,5185,0.435
GoalBrain_4_1,3.307,4242.832,22.730,5180,0.435
GoalBrain_4_1,3.081,4271.668,22.014,5135,0.437
GoalBrain_4_1,3.123,4300.968,22.332,5203,0.438
GoalBrain_4_1,3.112,4330.151,22.304,5196,0.439
GoalBrain_4_1,3.194,4359.371,21.990,5192,0.439
GoalBrain_4_1,3.122,4387.969,21.810,5140,0.441
GoalBrain_4_1,3.391,4417.095,21.933,5140,0.440
GoalBrain_4_1,3.386,4447.217,22.683,5150,0.441
GoalBrain_4_1,3.204,4477.023,22.487,5126,0.441
GoalBrain_4_1,3.121,4505.356,21.570,5145,0.442
GoalBrain_4_1,3.062,4533.590,21.550,5148,0.442
GoalBrain_4_1,3.117,4562.027,21.541,5175,0.442
GoalBrain_4_1,3.007,4590.384,21.678,5121,0.444
GoalBrain_4_1,3.169,4618.522,21.347,5121,0.445
GoalBrain_4_1,3.107,4647.173,21.611,5161,0.446
GoalBrain_4_1,3.014,4675.847,21.913,5212,0.446
GoalBrain_4_1,3.050,4704.278,21.702,5139,0.447
GoalBrain_4_1,3.047,4732.949,21.957,5186,0.449
GoalBrain_4_1,3.020,4761.617,21.978,5151,0.450
GoalBrain_4_1,4.063,4793.609,23.874,5132,0.449
GoalBrain_4_1,3.342,4827.651,26.034,5164,0.448
GoalBrain_4_1,3.226,4856.933,22.291,5127,0.447
GoalBrain_4_1,3.063,4885.823,22.139,5126,0.447
GoalBrain_4_1,3.332,4915.641,22.457,5153,0.446
GoalBrain_4_1,3.093,4945.739,23.102,5186,0.446
GoalBrain_4_1,3.463,4976.531,23.422,5128,0.444
GoalBrain_4_1,3.095,5006.441,23.026,5175,0.442
GoalBrain_4_1,3.312,5038.182,24.177,5157,0.442
GoalBrain_4_1,3.302,5068.395,22.901,5172,0.442
GoalBrain_4_1,3.116,5098.721,23.229,5217,0.440
GoalBrain_4_1,3.034,5127.224,21.876,5128,0.439
GoalBrain_4_1,3.067,5156.197,22.216,5176,0.439
GoalBrain_4_1,3.048,5185.126,22.227,5196,0.437
GoalBrain_4_1,3.063,5213.995,21.904,5128,0.436
GoalBrain_4_1,3.054,5242.883,22.153,5183,0.435
GoalBrain_4_1,3.107,5272.140,22.437,5240,0.435
GoalBrain_4_1,3.175,5301.039,22.077,5180,0.434
GoalBrain_4_1,3.168,5329.651,21.857,5136,0.433
GoalBrain_4_1,3.101,5358.772,22.303,5132,0.433
GoalBrain_4_1,3.250,5387.761,22.027,5135,0.432
GoalBrain_4_1,2.708,5413.805,19.996,5186,0.433
GoalBrain_4_1,2.709,5439.852,20.057,5174,0.432
GoalBrain_4_1,2.720,5465.822,19.788,5126,0.431
GoalBrain_4_1,2.744,5491.999,20.076,5208,0.431
GoalBrain_4_1,2.803,5518.161,20.040,5166,0.431
GoalBrain_4_1,2.757,5544.194,19.979,5199,0.430
GoalBrain_4_1,2.755,5570.392,20.097,5233,0.429
GoalBrain_4_1,2.716,5596.162,19.758,5151,0.428
GoalBrain_4_1,3.438,5623.744,20.695,5146,0.427
GoalBrain_4_1,3.153,5652.997,22.332,5141,0.426
GoalBrain_4_1,3.260,5682.313,22.323,5155,0.426
GoalBrain_4_1,3.219,5711.560,22.325,5185,0.426
