Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.558,33.147,25.624,5121,-1.005
GoalBrain_4_2,3.226,62.400,23.970,5133,-1.012
GoalBrain_4_2,3.598,91.810,23.722,5145,-1.006
GoalBrain_4_2,3.337,121.118,23.859,5124,-0.968
GoalBrain_4_2,3.433,150.826,24.253,5140,-0.919
GoalBrain_4_2,3.175,179.496,23.479,5163,-0.890
GoalBrain_4_2,3.197,208.418,23.680,5135,-0.830
GoalBrain_4_2,3.236,237.878,24.223,5234,-0.779
GoalBrain_4_2,3.241,267.649,24.540,5214,-0.705
GoalBrain_4_2,3.235,297.799,24.821,5220,-0.666
GoalBrain_4_2,3.232,326.794,23.723,5195,-0.620
GoalBrain_4_2,3.043,355.476,23.612,5129,-0.586
GoalBrain_4_2,3.014,384.475,23.878,5149,-0.512
GoalBrain_4_2,3.415,413.668,23.762,5122,-0.447
GoalBrain_4_2,3.435,442.550,23.399,5146,-0.415
GoalBrain_4_2,3.582,471.971,23.769,5180,-0.388
GoalBrain_4_2,3.678,501.321,23.603,5154,-0.380
GoalBrain_4_2,3.514,530.187,23.363,5154,-0.307
GoalBrain_4_2,3.131,559.859,24.485,5186,-0.278
GoalBrain_4_2,3.086,589.394,24.184,5215,-0.239
GoalBrain_4_2,3.159,618.578,24.016,5155,-0.198
GoalBrain_4_2,3.294,647.447,23.520,5138,-0.159
GoalBrain_4_2,3.315,676.909,24.137,5165,-0.135
GoalBrain_4_2,3.425,706.554,24.222,5181,-0.112
GoalBrain_4_2,3.194,736.210,24.421,5158,-0.081
GoalBrain_4_2,3.146,765.958,24.473,5212,-0.061
GoalBrain_4_2,3.287,794.861,23.528,5206,-0.038
GoalBrain_4_2,3.363,824.373,24.085,5154,-0.009
GoalBrain_4_2,3.231,853.464,23.790,5124,0.011
GoalBrain_4_2,3.296,883.132,24.299,5176,0.036
GoalBrain_4_2,3.224,912.390,24.036,5151,0.055
GoalBrain_4_2,3.067,941.717,24.195,5127,0.075
GoalBrain_4_2,3.270,970.439,23.456,5127,0.088
GoalBrain_4_2,3.310,999.819,24.025,5222,0.106
GoalBrain_4_2,3.202,1029.639,24.553,5177,0.124
GoalBrain_4_2,3.322,1059.132,24.119,5155,0.135
GoalBrain_4_2,3.260,1088.589,24.121,5201,0.142
GoalBrain_4_2,3.669,1119.229,24.759,5137,0.150
GoalBrain_4_2,3.150,1149.006,24.291,5198,0.157
GoalBrain_4_2,3.329,1178.263,23.890,5162,0.163
GoalBrain_4_2,3.291,1207.992,24.402,5187,0.173
GoalBrain_4_2,3.305,1238.064,24.665,5208,0.181
GoalBrain_4_2,3.355,1267.824,24.353,5144,0.193
GoalBrain_4_2,3.135,1296.398,23.470,5126,0.198
GoalBrain_4_2,3.105,1325.513,23.935,5161,0.206
GoalBrain_4_2,3.351,1355.189,24.288,5132,0.213
GoalBrain_4_2,3.101,1383.870,23.610,5153,0.219
GoalBrain_4_2,3.412,1413.254,23.947,5121,0.225
GoalBrain_4_2,3.201,1442.228,23.738,5164,0.231
GoalBrain_4_2,3.318,1468.380,21.056,5144,0.228
GoalBrain_4_2,3.577,1492.803,19.496,5152,0.218
GoalBrain_4_2,3.300,1517.735,20.183,5128,0.215
GoalBrain_4_2,3.061,1542.320,20.113,5166,0.216
GoalBrain_4_2,3.214,1567.517,20.534,5168,0.221
GoalBrain_4_2,3.249,1592.641,20.477,5139,0.210
GoalBrain_4_2,3.153,1617.250,20.032,5144,0.211
GoalBrain_4_2,3.512,1642.181,20.037,5144,0.209
GoalBrain_4_2,3.360,1667.143,20.173,5148,0.210
GoalBrain_4_2,3.323,1692.429,20.562,5129,0.204
GoalBrain_4_2,3.501,1717.468,20.122,5199,0.208
GoalBrain_4_2,3.267,1742.141,20.004,5127,0.203
GoalBrain_4_2,3.298,1767.964,20.829,5175,0.203
GoalBrain_4_2,3.493,1793.306,20.447,5140,0.203
GoalBrain_4_2,3.338,1818.077,20.004,5237,0.200
GoalBrain_4_2,3.091,1842.651,20.073,5166,0.198
GoalBrain_4_2,3.111,1867.951,20.721,5216,0.198
GoalBrain_4_2,3.473,1892.637,19.839,5139,0.199
GoalBrain_4_2,3.246,1918.046,20.752,5177,0.202
GoalBrain_4_2,3.597,1943.362,20.273,5242,0.203
GoalBrain_4_2,3.317,1968.152,20.034,5135,0.206
GoalBrain_4_2,3.382,1993.456,20.436,5169,0.205
GoalBrain_4_2,3.141,2018.481,20.447,5154,0.204
GoalBrain_4_2,3.177,2043.114,20.074,5130,0.205
GoalBrain_4_2,3.169,2068.626,20.883,5135,0.208
GoalBrain_4_2,3.406,2093.929,20.508,5177,0.213
GoalBrain_4_2,3.378,2118.579,19.925,5237,0.215
GoalBrain_4_2,3.314,2143.420,20.149,5131,0.215
GoalBrain_4_2,3.122,2167.930,19.976,5128,0.215
GoalBrain_4_2,3.660,2192.739,19.771,5192,0.215
GoalBrain_4_2,3.313,2218.133,20.598,5172,0.212
GoalBrain_4_2,3.431,2242.654,19.701,5128,0.216
GoalBrain_4_2,3.133,2267.566,20.346,5134,0.219
GoalBrain_4_2,3.213,2292.198,20.019,5142,0.222
GoalBrain_4_2,3.377,2317.346,20.388,5130,0.225
GoalBrain_4_2,3.145,2341.987,20.078,5188,0.227
GoalBrain_4_2,3.167,2367.427,20.867,5142,0.228
GoalBrain_4_2,3.539,2392.288,19.935,5169,0.228
GoalBrain_4_2,3.101,2416.571,19.827,5166,0.229
GoalBrain_4_2,3.363,2441.806,20.487,5175,0.231
GoalBrain_4_2,3.201,2467.553,20.856,5187,0.234
GoalBrain_4_2,3.569,2492.393,19.875,5158,0.235
GoalBrain_4_2,3.173,2517.293,20.335,5165,0.235
GoalBrain_4_2,3.604,2542.436,20.122,5151,0.236
GoalBrain_4_2,3.186,2566.906,19.887,5128,0.237
GoalBrain_4_2,3.218,2591.741,20.182,5183,0.236
GoalBrain_4_2,3.293,2617.241,20.803,5167,0.239
GoalBrain_4_2,3.466,2642.701,20.573,5174,0.241
GoalBrain_4_2,3.294,2667.464,20.064,5246,0.239
GoalBrain_4_2,3.483,2693.085,20.701,5229,0.242
GoalBrain_4_2,3.288,2717.947,20.153,5151,0.242
GoalBrain_4_2,3.160,2742.656,20.171,5144,0.245
GoalBrain_4_2,3.286,2767.340,19.994,5154,0.245
GoalBrain_4_2,3.741,2792.781,20.270,5143,0.248
GoalBrain_4_2,3.337,2817.581,20.074,5165,0.250
GoalBrain_4_2,3.663,2843.143,20.459,5195,0.250
GoalBrain_4_2,3.198,2867.517,19.783,5173,0.251
GoalBrain_4_2,3.237,2892.616,20.441,5124,0.254
GoalBrain_4_2,3.243,2917.432,20.112,5178,0.258
GoalBrain_4_2,3.309,2942.749,20.579,5132,0.259
GoalBrain_4_2,3.170,2967.546,20.230,5146,0.259
GoalBrain_4_2,3.419,2993.046,20.672,5191,0.258
GoalBrain_4_2,3.335,3017.747,19.961,5132,0.261
GoalBrain_4_2,3.513,3043.437,20.743,5121,0.260
GoalBrain_4_2,3.197,3069.086,21.005,5237,0.263
GoalBrain_4_2,3.177,3093.802,20.147,5140,0.265
GoalBrain_4_2,3.167,3118.212,19.848,5131,0.266
GoalBrain_4_2,3.583,3143.711,20.459,5189,0.267
GoalBrain_4_2,3.154,3168.321,20.011,5125,0.268
GoalBrain_4_2,3.281,3193.419,20.167,5162,0.271
GoalBrain_4_2,3.288,3219.042,20.843,5178,0.273
GoalBrain_4_2,3.237,3243.365,19.692,5140,0.275
GoalBrain_4_2,3.127,3268.547,20.599,5204,0.276
GoalBrain_4_2,3.537,3292.948,19.494,5125,0.279
GoalBrain_4_2,3.139,3316.892,19.411,5187,0.281
GoalBrain_4_2,3.137,3336.779,15.759,5131,0.280
GoalBrain_4_2,3.325,3358.034,16.875,5172,0.279
GoalBrain_4_2,3.215,3379.107,16.824,5152,0.280
GoalBrain_4_2,3.232,3400.665,17.263,5130,0.281
GoalBrain_4_2,3.323,3422.640,17.584,5148,0.278
GoalBrain_4_2,3.567,3443.648,16.439,5139,0.277
GoalBrain_4_2,3.490,3465.530,17.357,5171,0.278
GoalBrain_4_2,3.275,3486.579,16.764,5186,0.278
GoalBrain_4_2,3.350,3508.466,17.504,5161,0.277
GoalBrain_4_2,3.190,3530.506,17.814,5216,0.276
GoalBrain_4_2,3.158,3551.858,17.165,5126,0.276
GoalBrain_4_2,3.358,3574.322,18.021,5226,0.275
GoalBrain_4_2,3.413,3596.200,17.374,5150,0.274
GoalBrain_4_2,3.451,3617.128,16.459,5123,0.275
GoalBrain_4_2,3.409,3638.933,17.364,5152,0.276
GoalBrain_4_2,3.229,3660.698,17.503,5133,0.276
GoalBrain_4_2,3.508,3682.177,16.931,5134,0.277
GoalBrain_4_2,3.200,3703.462,17.063,5192,0.278
GoalBrain_4_2,3.326,3725.697,17.857,5225,0.279
GoalBrain_4_2,3.250,3747.765,17.741,5154,0.280
GoalBrain_4_2,3.507,3769.095,16.803,5123,0.280
GoalBrain_4_2,3.303,3791.028,17.568,5269,0.279
GoalBrain_4_2,3.281,3813.053,17.662,5146,0.280
GoalBrain_4_2,3.695,3834.041,16.308,5133,0.281
GoalBrain_4_2,3.257,3855.172,16.854,5165,0.282
GoalBrain_4_2,3.350,3876.522,16.976,5202,0.282
