Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4,2.027,14.601,10.214,4144,-0.946
GoalBrain_4,1.886,26.301,8.913,4131,-1.034
GoalBrain_4,1.839,38.873,9.775,4122,-1.003
GoalBrain_4,1.873,50.940,9.278,4115,-1.039
GoalBrain_4,1.783,62.126,8.580,4121,-1.050
GoalBrain_4,1.688,73.002,8.380,4189,-1.051
GoalBrain_4,1.842,84.655,8.933,4179,-1.064
GoalBrain_4,1.907,95.969,8.591,4197,-1.061
GoalBrain_4,1.730,107.444,8.882,4178,-1.063
GoalBrain_4,1.719,118.229,8.262,4310,-1.062
GoalBrain_4,1.732,129.444,8.643,4149,-1.067
GoalBrain_4,1.849,140.653,8.505,4169,-1.085
GoalBrain_4,1.740,151.949,8.702,4187,-1.093
GoalBrain_4,2.103,163.179,8.434,4190,-1.109
GoalBrain_4,1.850,175.032,9.068,4132,-1.107
GoalBrain_4,1.757,186.532,8.857,4097,-1.115
GoalBrain_4,1.807,198.226,8.966,4190,-1.109
GoalBrain_4,1.749,209.293,8.492,4212,-1.116
GoalBrain_4,1.703,219.882,8.073,4154,-1.116
GoalBrain_4,1.705,230.501,8.126,4206,-1.134
GoalBrain_4,1.724,241.418,8.392,4214,-1.118
GoalBrain_4,1.846,253.457,9.272,4157,-1.105
GoalBrain_4,1.764,264.618,8.570,4110,-1.079
GoalBrain_4,1.885,275.735,8.389,4144,-1.076
GoalBrain_4,1.724,286.948,8.647,4166,-1.033
GoalBrain_4,1.711,297.723,8.247,4110,-1.031
GoalBrain_4,1.754,308.366,8.134,4133,-1.026
GoalBrain_4,1.743,319.514,8.571,4211,-0.949
GoalBrain_4,1.791,330.611,8.493,4150,-0.885
GoalBrain_4,1.717,341.711,8.553,4223,-0.833
GoalBrain_4,1.747,352.882,8.578,4204,-0.789
GoalBrain_4,1.756,364.087,8.609,4145,-0.753
GoalBrain_4,1.867,376.772,9.832,4163,-0.667
GoalBrain_4,1.777,388.156,8.754,4106,-0.586
GoalBrain_4,1.796,399.428,8.618,4180,-0.519
GoalBrain_4,1.756,410.432,8.445,4191,-0.458
GoalBrain_4,1.825,421.693,8.599,4121,-0.422
GoalBrain_4,1.871,433.326,8.881,4119,-0.344
GoalBrain_4,1.735,444.469,8.583,4157,-0.267
GoalBrain_4,1.762,455.559,8.479,4136,-0.197
GoalBrain_4,1.728,466.308,8.223,4120,-0.162
GoalBrain_4,1.713,477.109,8.274,4126,-0.145
GoalBrain_4,1.730,488.349,8.654,4154,-0.100
GoalBrain_4,1.740,499.181,8.287,4154,-0.064
GoalBrain_4,1.686,509.986,8.306,4156,-0.030
GoalBrain_4,1.704,521.435,8.868,4146,0.005
GoalBrain_4,1.679,532.467,8.548,4147,0.025
GoalBrain_4,1.712,543.395,8.145,4167,0.052
GoalBrain_4,1.674,554.239,8.363,4148,0.080
GoalBrain_4,1.667,565.062,8.353,4099,0.106
GoalBrain_4,1.669,576.057,8.498,4112,0.134
GoalBrain_4,1.695,587.120,8.515,4172,0.163
GoalBrain_4,1.702,598.810,9.122,4157,0.167
GoalBrain_4,1.663,610.983,9.597,4285,0.170
GoalBrain_4,1.677,621.881,8.410,4151,0.184
GoalBrain_4,1.680,632.481,8.148,4141,0.190
GoalBrain_4,1.764,643.756,8.691,4173,0.200
GoalBrain_4,2.052,656.848,10.026,4128,0.210
GoalBrain_4,1.522,668.471,9.182,4126,0.222
GoalBrain_4,1.763,679.787,8.692,4164,0.230
GoalBrain_4,1.538,690.618,8.467,4123,0.230
GoalBrain_4,1.688,702.058,8.880,4204,0.239
GoalBrain_4,1.932,713.776,8.900,4109,0.244
GoalBrain_4,1.750,725.304,8.903,4133,0.251
GoalBrain_4,1.709,736.527,8.654,4139,0.263
GoalBrain_4,1.468,747.374,8.505,4194,0.271
GoalBrain_4,1.679,757.740,7.928,4112,0.276
GoalBrain_4,2.431,770.401,9.283,4210,0.286
GoalBrain_4,1.788,782.343,9.186,4175,0.290
GoalBrain_4,1.705,793.520,8.653,4137,0.292
GoalBrain_4,1.674,804.232,8.255,4175,0.299
GoalBrain_4,1.776,815.382,8.542,4128,0.306
GoalBrain_4,1.730,826.057,8.155,4164,0.310
GoalBrain_4,1.663,836.561,8.063,4108,0.314
GoalBrain_4,1.710,847.708,8.623,4183,0.321
GoalBrain_4,1.678,858.479,8.279,4106,0.329
GoalBrain_4,1.693,869.346,8.353,4104,0.332
GoalBrain_4,1.815,880.402,8.433,4198,0.340
GoalBrain_4,1.691,891.274,8.358,4196,0.344
GoalBrain_4,1.673,901.938,8.181,4181,0.345
GoalBrain_4,1.662,913.048,8.595,4202,0.349
GoalBrain_4,1.684,923.738,8.217,4177,0.351
GoalBrain_4,1.688,934.548,8.319,4202,0.354
GoalBrain_4,1.697,945.510,8.450,4143,0.357
GoalBrain_4,1.679,956.497,8.464,4139,0.362
GoalBrain_4,1.666,967.241,8.263,4198,0.365
GoalBrain_4,1.676,978.030,8.272,4131,0.369
GoalBrain_4,1.668,989.098,8.564,4171,0.372
GoalBrain_4,1.676,1000.426,8.760,4141,0.371
GoalBrain_4,1.648,1011.280,8.408,4177,0.368
GoalBrain_4,1.667,1022.119,8.348,4117,0.371
GoalBrain_4,1.705,1033.081,8.444,4163,0.371
GoalBrain_4,1.679,1044.599,8.959,4204,0.373
GoalBrain_4,1.650,1055.340,8.314,4136,0.374
GoalBrain_4,1.641,1065.868,8.082,4125,0.377
GoalBrain_4,1.619,1077.043,8.440,4111,0.378
GoalBrain_4,1.663,1087.651,8.155,4151,0.378
GoalBrain_4,1.682,1098.712,8.550,4115,0.379
GoalBrain_4,1.671,1109.462,8.309,4170,0.380
GoalBrain_4,1.708,1120.319,8.346,4112,0.382
GoalBrain_4,1.673,1130.961,8.162,4104,0.382
GoalBrain_4,1.694,1141.760,8.302,4109,0.378
GoalBrain_4,1.662,1152.498,8.289,4142,0.378
GoalBrain_4,1.617,1163.601,8.640,4169,0.376
GoalBrain_4,1.843,1174.424,8.183,4152,0.380
GoalBrain_4,1.685,1185.231,8.292,4121,0.385
GoalBrain_4,1.675,1196.170,8.463,4181,0.389
GoalBrain_4,1.689,1207.122,8.400,4138,0.394
GoalBrain_4,1.699,1218.176,8.532,4209,0.398
