Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.386,38.330,31.288,5181,-1.050
GoalBrain_4_2,3.319,78.816,34.902,5136,-1.031
GoalBrain_4_2,3.271,119.369,35.007,5215,-1.015
GoalBrain_4_2,3.297,158.953,34.113,5128,-1.007
GoalBrain_4_2,3.275,199.190,34.758,5131,-0.961
GoalBrain_4_2,3.358,238.117,33.434,5154,-0.913
GoalBrain_4_2,3.343,277.746,34.083,5121,-0.854
GoalBrain_4_2,3.241,317.578,34.406,5184,-0.823
GoalBrain_4_2,3.267,357.612,34.581,5192,-0.737
GoalBrain_4_2,3.193,401.298,38.145,5244,-0.679
GoalBrain_4_2,3.185,440.959,34.299,5137,-0.609
GoalBrain_4_2,3.316,481.149,34.679,5143,-0.554
GoalBrain_4_2,3.272,520.611,34.062,5161,-0.497
GoalBrain_4_2,3.316,560.318,34.275,5178,-0.444
GoalBrain_4_2,3.318,599.963,34.214,5166,-0.391
GoalBrain_4_2,3.477,641.103,35.406,5210,-0.331
GoalBrain_4_2,3.369,681.257,34.658,5188,-0.327
GoalBrain_4_2,3.212,722.293,35.581,5197,-0.292
GoalBrain_4_2,3.329,763.964,36.060,5156,-0.273
GoalBrain_4_2,3.193,804.717,34.994,5234,-0.245
GoalBrain_4_2,3.169,845.069,34.947,5123,-0.206
GoalBrain_4_2,3.518,885.577,34.747,5193,-0.166
GoalBrain_4_2,3.290,925.889,34.858,5183,-0.147
GoalBrain_4_2,3.544,966.269,34.650,5158,-0.130
GoalBrain_4_2,3.216,1006.805,35.097,5212,-0.106
GoalBrain_4_2,3.256,1047.428,35.142,5247,-0.083
GoalBrain_4_2,3.431,1087.285,34.253,5153,-0.072
GoalBrain_4_2,3.181,1126.201,33.624,5166,-0.069
GoalBrain_4_2,3.305,1165.253,33.620,5209,-0.063
GoalBrain_4_2,3.191,1204.585,33.993,5168,-0.067
GoalBrain_4_2,3.195,1244.270,34.337,5201,-0.050
GoalBrain_4_2,3.194,1283.300,33.702,5145,-0.038
GoalBrain_4_2,3.184,1323.040,34.396,5241,-0.021
GoalBrain_4_2,3.213,1361.916,33.550,5121,-0.011
GoalBrain_4_2,3.273,1401.806,34.401,5222,0.007
GoalBrain_4_2,3.219,1441.367,34.221,5194,0.021
GoalBrain_4_2,3.190,1480.906,34.160,5198,0.031
GoalBrain_4_2,3.254,1520.200,33.885,5134,0.053
GoalBrain_4_2,3.405,1560.583,34.559,5184,0.056
