Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.344,40.367,31.194,5159,-1.057
GoalBrain_4_2,3.166,76.319,28.688,5131,-1.039
GoalBrain_4_2,3.477,113.161,29.169,5213,-1.007
GoalBrain_4_2,3.253,149.237,28.770,5159,-0.963
GoalBrain_4_2,3.234,184.544,28.135,5130,-0.897
GoalBrain_4_2,3.180,219.550,27.963,5137,-0.847
GoalBrain_4_2,3.115,254.820,28.201,5215,-0.764
GoalBrain_4_2,3.193,289.904,28.067,5178,-0.649
GoalBrain_4_2,3.108,324.624,27.746,5125,-0.547
GoalBrain_4_2,3.151,360.032,28.111,5196,-0.452
GoalBrain_4_2,3.352,395.225,27.900,5155,-0.436
GoalBrain_4_2,3.103,430.373,28.110,5132,-0.412
GoalBrain_4_2,3.143,465.676,28.188,5168,-0.372
GoalBrain_4_2,3.211,500.715,27.953,5133,-0.335
GoalBrain_4_2,3.093,535.617,27.876,5128,-0.302
GoalBrain_4_2,3.122,570.767,28.117,5138,-0.252
GoalBrain_4_2,3.131,605.810,27.981,5141,-0.219
GoalBrain_4_2,3.106,640.725,27.914,5150,-0.177
GoalBrain_4_2,3.125,675.952,28.162,5149,-0.129
GoalBrain_4_2,3.143,711.206,27.967,5138,-0.098
GoalBrain_4_2,3.286,746.187,27.760,5122,-0.070
GoalBrain_4_2,3.115,780.971,27.877,5158,-0.038
GoalBrain_4_2,3.177,816.689,28.577,5242,-0.004
GoalBrain_4_2,3.231,851.783,27.890,5154,0.019
GoalBrain_4_2,3.145,887.078,28.220,5188,0.040
GoalBrain_4_2,3.285,922.477,28.247,5203,0.055
GoalBrain_4_2,3.098,957.032,27.581,5124,0.066
GoalBrain_4_2,3.192,992.212,28.048,5153,0.080
GoalBrain_4_2,3.151,1027.200,27.736,5122,0.087
GoalBrain_4_2,3.201,1062.095,27.846,5133,0.096
GoalBrain_4_2,3.160,1096.996,27.941,5125,0.111
GoalBrain_4_2,3.165,1131.839,27.805,5129,0.122
GoalBrain_4_2,3.176,1167.229,28.294,5183,0.137
GoalBrain_4_2,3.124,1202.664,28.394,5241,0.148
GoalBrain_4_2,3.181,1237.414,27.778,5121,0.159
GoalBrain_4_2,3.210,1273.199,28.600,5244,0.172
GoalBrain_4_2,3.255,1308.196,27.844,5135,0.183
GoalBrain_4_2,3.198,1343.318,28.078,5131,0.194
GoalBrain_4_2,3.217,1379.048,28.411,5145,0.195
GoalBrain_4_2,3.230,1414.640,28.525,5190,0.189
GoalBrain_4_2,3.160,1450.268,28.491,5162,0.193
GoalBrain_4_2,3.159,1485.670,28.284,5174,0.196
GoalBrain_4_2,3.282,1521.347,28.534,5164,0.198
