Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,3.332,31.465,22.788,5145,-1.073
GoalBrain_4_1,3.436,61.695,22.708,5132,-1.037
GoalBrain_4_1,3.550,91.803,22.568,5171,-1.003
GoalBrain_4_1,3.523,121.880,22.474,5232,-0.931
GoalBrain_4_1,3.526,151.761,22.394,5186,-0.829
GoalBrain_4_1,3.475,181.696,22.497,5195,-0.745
GoalBrain_4_1,3.470,211.450,22.349,5121,-0.595
GoalBrain_4_1,3.492,241.159,22.194,5130,-0.469
GoalBrain_4_1,3.542,271.107,22.484,5184,-0.346
GoalBrain_4_1,3.485,301.492,22.580,5159,-0.240
GoalBrain_4_1,3.382,331.620,22.696,5225,-0.155
GoalBrain_4_1,3.384,361.619,22.623,5196,-0.117
GoalBrain_4_1,3.344,391.327,22.407,5160,-0.074
GoalBrain_4_1,3.454,421.467,22.613,5212,-0.035
GoalBrain_4_1,3.392,451.708,22.788,5231,0.008
GoalBrain_4_1,3.434,481.334,22.251,5136,0.051
GoalBrain_4_1,3.406,511.465,22.704,5231,0.092
GoalBrain_4_1,3.383,540.834,22.151,5166,0.099
GoalBrain_4_1,3.383,570.145,22.046,5158,0.118
GoalBrain_4_1,3.476,600.302,22.488,5183,0.137
GoalBrain_4_1,3.370,630.029,22.399,5220,0.146
GoalBrain_4_1,3.409,659.861,22.419,5245,0.158
GoalBrain_4_1,3.424,689.558,22.310,5203,0.172
GoalBrain_4_1,3.518,719.063,22.023,5126,0.189
GoalBrain_4_1,3.408,748.557,22.164,5169,0.201
GoalBrain_4_1,3.333,777.811,22.013,5121,0.215
GoalBrain_4_1,3.413,807.799,22.580,5223,0.232
GoalBrain_4_1,3.366,837.396,22.342,5213,0.240
GoalBrain_4_1,3.438,867.366,22.300,5185,0.253
GoalBrain_4_1,3.482,896.718,21.982,5144,0.262
GoalBrain_4_1,3.411,926.472,22.400,5210,0.275
GoalBrain_4_1,3.310,955.775,22.028,5127,0.286
GoalBrain_4_1,3.328,985.407,22.320,5152,0.298
GoalBrain_4_1,3.398,1015.416,22.678,5171,0.292
GoalBrain_4_1,3.348,1045.443,22.727,5158,0.286
GoalBrain_4_1,3.433,1075.841,22.977,5224,0.285
GoalBrain_4_1,3.365,1105.989,22.863,5220,0.286
GoalBrain_4_1,3.366,1136.027,22.708,5171,0.288
GoalBrain_4_1,3.338,1166.784,23.195,5240,0.290
GoalBrain_4_1,3.469,1197.133,22.885,5180,0.288
