Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
AvoidBrain,2.192,23.050,16.813,4130,-1.128
AvoidBrain,1.990,37.544,11.496,4221,-1.123
AvoidBrain,1.954,50.972,10.541,4146,-1.067
AvoidBrain,1.963,64.695,10.846,4197,-1.038
AvoidBrain,1.885,78.593,11.033,4153,-0.988
AvoidBrain,1.836,91.914,10.592,4110,-0.931
AvoidBrain,1.866,105.110,10.488,4156,-0.917
AvoidBrain,1.831,118.293,10.461,4170,-0.878
AvoidBrain,1.825,131.612,10.561,4108,-0.843
AvoidBrain,1.847,145.125,10.802,4223,-0.847
AvoidBrain,1.884,158.554,10.598,4121,-0.794
AvoidBrain,1.860,172.292,10.960,4214,-0.741
AvoidBrain,1.888,185.748,10.629,4157,-0.693
AvoidBrain,1.922,199.071,10.484,4197,-0.599
AvoidBrain,1.832,212.696,10.859,4108,-0.527
AvoidBrain,1.839,225.241,9.819,4102,-0.425
AvoidBrain,1.820,239.288,11.242,4200,-0.353
AvoidBrain,1.867,252.520,10.440,4125,-0.273
AvoidBrain,1.889,266.273,10.903,4174,-0.206
AvoidBrain,1.869,279.327,10.260,4108,-0.153
AvoidBrain,1.866,293.396,11.218,4202,-0.116
AvoidBrain,2.049,307.095,10.698,4161,-0.066
AvoidBrain,1.849,320.097,10.252,4135,-0.021
AvoidBrain,1.851,333.995,11.074,4174,0.006
AvoidBrain,1.838,347.337,10.560,4117,0.052
AvoidBrain,1.862,360.775,10.667,4181,0.098
AvoidBrain,1.860,374.895,11.228,4238,0.141
AvoidBrain,1.966,389.026,11.237,4225,0.179
AvoidBrain,1.842,402.451,10.684,4144,0.200
AvoidBrain,1.858,416.083,10.871,4181,0.231
AvoidBrain,1.841,430.069,11.149,4143,0.259
AvoidBrain,1.840,443.347,10.525,4103,0.278
AvoidBrain,1.870,458.151,11.958,4187,0.285
AvoidBrain,1.896,472.029,11.120,4111,0.289
AvoidBrain,1.853,486.077,11.302,4167,0.285
AvoidBrain,1.839,500.542,11.677,4210,0.298
AvoidBrain,1.865,514.581,11.273,4138,0.307
AvoidBrain,1.835,528.578,11.269,4147,0.314
AvoidBrain,1.881,542.813,11.422,4123,0.323
AvoidBrain,1.854,556.886,11.299,4125,0.330
AvoidBrain,1.870,570.780,11.154,4193,0.334
AvoidBrain,1.894,586.810,13.131,4173,0.345
AvoidBrain,1.841,602.070,12.486,4189,0.348
AvoidBrain,1.900,617.301,12.406,4208,0.355
AvoidBrain,1.841,632.522,12.423,4163,0.359
AvoidBrain,1.879,647.856,12.486,4204,0.360
AvoidBrain,1.873,663.074,12.404,4209,0.365
AvoidBrain,1.832,678.052,11.903,4175,0.366
AvoidBrain,1.878,693.316,12.447,4185,0.370
AvoidBrain,1.844,708.363,12.262,4343,0.373
AvoidBrain,1.822,723.984,12.867,4182,0.380
AvoidBrain,1.856,739.449,12.676,4183,0.381
AvoidBrain,1.865,754.886,12.653,4204,0.380
AvoidBrain,1.854,769.597,12.000,4165,0.379
AvoidBrain,1.865,784.908,12.530,4097,0.369
AvoidBrain,1.843,799.883,12.253,4115,0.361
AvoidBrain,1.848,814.598,11.969,4156,0.361
AvoidBrain,1.861,829.897,12.534,4106,0.360
AvoidBrain,1.827,844.842,12.165,4119,0.366
AvoidBrain,1.874,860.037,12.398,4149,0.357
AvoidBrain,1.833,875.396,12.561,4098,0.359
AvoidBrain,1.875,890.669,12.463,4128,0.359
AvoidBrain,1.859,905.766,12.314,4201,0.359
AvoidBrain,1.876,920.998,12.412,4174,0.359
AvoidBrain,1.832,936.251,12.458,4286,0.359
AvoidBrain,1.865,951.171,12.141,4118,0.361
AvoidBrain,1.853,966.345,12.404,4140,0.365
AvoidBrain,1.865,981.581,12.429,4123,0.364
AvoidBrain,1.866,996.199,11.867,4127,0.368
AvoidBrain,1.849,1011.646,12.643,4180,0.367
AvoidBrain,1.823,1026.367,11.974,4121,0.374
AvoidBrain,1.896,1042.602,13.328,4210,0.369
AvoidBrain,1.863,1057.974,12.589,4218,0.358
AvoidBrain,1.866,1073.322,12.562,4126,0.355
AvoidBrain,1.867,1088.838,12.698,4194,0.347
AvoidBrain,1.870,1103.252,11.691,4115,0.341
AvoidBrain,1.858,1118.931,12.850,4219,0.336
AvoidBrain,1.863,1134.087,12.340,4124,0.337
AvoidBrain,1.923,1150.385,13.356,4114,0.333
