Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,15.376,44.825,24.408,2581,-1.018
GoalBrain_4_2,11.595,81.438,22.727,2568,-1.022
GoalBrain_4_2,11.444,116.731,21.663,2583,-1.020
GoalBrain_4_2,11.439,152.147,21.853,2561,-1.015
GoalBrain_4_2,12.153,188.025,21.587,2561,-1.018
GoalBrain_4_2,11.734,223.586,21.700,2610,-1.013
GoalBrain_4_2,14.881,264.296,23.502,2595,-1.013
GoalBrain_4_2,13.865,303.019,22.608,2609,-1.007
GoalBrain_4_2,12.987,340.343,22.129,2565,-0.994
GoalBrain_4_2,13.032,377.905,22.361,2622,-0.992
GoalBrain_4_2,12.819,415.745,22.803,2603,-0.986
GoalBrain_4_2,13.651,454.069,22.481,2586,-0.983
GoalBrain_4_2,12.894,491.960,22.864,2622,-0.973
GoalBrain_4_2,12.942,529.846,22.781,2611,-0.966
GoalBrain_4_2,12.954,567.610,22.577,2566,-0.958
GoalBrain_4_2,12.804,604.664,22.218,2580,-0.954
GoalBrain_4_2,12.714,641.547,21.973,2574,-0.950
GoalBrain_4_2,12.732,679.197,22.736,2584,-0.934
GoalBrain_4_2,14.083,718.783,22.828,2582,-0.918
GoalBrain_4_2,14.390,760.026,24.422,2575,-0.909
GoalBrain_4_2,12.843,798.260,23.129,2568,-0.888
GoalBrain_4_2,12.879,836.552,23.159,2609,-0.875
GoalBrain_4_2,13.095,875.285,23.320,2610,-0.855
GoalBrain_4_2,12.793,913.492,23.095,2614,-0.824
GoalBrain_4_2,12.836,951.536,22.948,2613,-0.793
GoalBrain_4_2,13.046,989.776,23.067,2608,-0.773
GoalBrain_4_2,12.935,1027.675,22.907,2587,-0.760
GoalBrain_4_2,12.845,1065.926,23.148,2606,-0.730
GoalBrain_4_2,12.803,1103.768,22.803,2574,-0.698
GoalBrain_4_2,12.840,1141.819,22.920,2606,-0.666
GoalBrain_4_2,12.921,1179.535,22.552,2606,-0.639
GoalBrain_4_2,12.662,1217.422,23.005,2623,-0.608
GoalBrain_4_2,12.742,1255.199,22.843,2594,-0.580
GoalBrain_4_2,13.039,1292.975,22.588,2571,-0.561
GoalBrain_4_2,12.718,1329.978,22.086,2583,-0.542
GoalBrain_4_2,12.709,1367.607,22.774,2563,-0.521
GoalBrain_4_2,12.688,1404.656,22.117,2586,-0.506
GoalBrain_4_2,12.912,1443.559,23.326,2616,-0.484
GoalBrain_4_2,12.734,1481.577,23.039,2590,-0.462
GoalBrain_4_2,12.719,1518.776,22.314,2591,-0.438
GoalBrain_4_2,12.682,1556.883,23.147,2593,-0.420
GoalBrain_4_2,13.031,1594.708,22.600,2572,-0.401
GoalBrain_4_2,12.760,1632.289,22.610,2568,-0.383
GoalBrain_4_2,14.033,1671.448,22.925,2576,-0.361
GoalBrain_4_2,13.045,1710.393,23.532,2576,-0.343
GoalBrain_4_2,13.167,1749.313,23.422,2594,-0.328
GoalBrain_4_2,13.299,1788.278,23.287,2578,-0.312
GoalBrain_4_2,13.415,1827.698,23.609,2571,-0.291
GoalBrain_4_2,14.009,1868.731,24.556,2585,-0.275
GoalBrain_4_2,12.900,1907.019,23.092,2614,-0.259
GoalBrain_4_2,12.871,1945.213,23.076,2603,-0.244
GoalBrain_4_2,12.858,1983.412,23.031,2598,-0.235
GoalBrain_4_2,13.019,2020.997,22.363,2591,-0.219
GoalBrain_4_2,12.861,2059.104,23.086,2621,-0.212
GoalBrain_4_2,12.843,2097.109,22.994,2579,-0.210
GoalBrain_4_2,12.824,2134.742,22.666,2580,-0.199
GoalBrain_4_2,12.854,2172.818,22.995,2598,-0.189
GoalBrain_4_2,12.877,2211.786,23.439,2616,-0.183
GoalBrain_4_2,12.879,2249.500,22.622,2568,-0.179
GoalBrain_4_2,12.782,2287.046,22.479,2603,-0.175
GoalBrain_4_2,12.851,2325.465,23.306,2617,-0.164
GoalBrain_4_2,12.857,2363.247,22.723,2570,-0.157
GoalBrain_4_2,12.884,2400.988,22.601,2573,-0.145
GoalBrain_4_2,12.706,2438.265,22.401,2562,-0.139
GoalBrain_4_2,12.782,2476.436,23.123,2622,-0.133
GoalBrain_4_2,12.672,2514.320,22.946,2590,-0.126
GoalBrain_4_2,12.875,2552.670,23.198,2604,-0.117
GoalBrain_4_2,12.607,2590.363,22.846,2572,-0.108
GoalBrain_4_2,12.755,2628.285,22.951,2620,-0.101
GoalBrain_4_2,12.726,2665.971,22.753,2568,-0.094
GoalBrain_4_2,12.815,2703.793,22.828,2562,-0.085
GoalBrain_4_2,12.791,2741.743,22.977,2577,-0.079
GoalBrain_4_2,12.734,2779.473,22.758,2571,-0.072
GoalBrain_4_2,12.710,2817.389,22.982,2595,-0.061
GoalBrain_4_2,12.696,2854.849,22.547,2562,-0.054
GoalBrain_4_2,12.699,2892.636,22.868,2591,-0.053
GoalBrain_4_2,12.844,2931.290,23.112,2607,-0.048
