Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.733,41.536,32.398,5156,-1.030
GoalBrain_4_2,3.262,81.381,32.428,5133,-1.014
GoalBrain_4_2,4.244,121.496,31.758,5124,-1.009
GoalBrain_4_2,4.180,161.880,32.079,5139,-0.997
GoalBrain_4_2,3.284,201.191,32.030,5165,-0.947
GoalBrain_4_2,3.254,239.149,30.798,5141,-0.941
GoalBrain_4_2,3.236,276.659,30.361,5181,-0.906
GoalBrain_4_2,3.087,314.263,30.663,5219,-0.879
GoalBrain_4_2,3.272,352.834,31.553,5202,-0.850
GoalBrain_4_2,3.319,390.180,29.970,5162,-0.743
GoalBrain_4_2,3.353,428.094,30.565,5126,-0.643
GoalBrain_4_2,3.622,465.446,29.738,5205,-0.548
GoalBrain_4_2,3.426,500.836,27.917,5185,-0.461
GoalBrain_4_2,3.911,538.308,29.495,5235,-0.384
GoalBrain_4_2,3.853,575.347,29.127,5175,-0.305
GoalBrain_4_2,3.217,610.027,27.693,5190,-0.214
GoalBrain_4_2,3.389,643.329,26.294,5170,-0.129
GoalBrain_4_2,3.156,677.047,26.873,5218,-0.061
GoalBrain_4_2,3.078,709.993,26.221,5164,-0.003
GoalBrain_4_2,3.092,743.346,26.420,5181,0.060
GoalBrain_4_2,3.112,776.099,26.025,5138,0.102
GoalBrain_4_2,3.108,809.057,26.213,5170,0.152
GoalBrain_4_2,3.161,842.048,26.201,5146,0.200
GoalBrain_4_2,3.079,874.859,26.107,5162,0.241
GoalBrain_4_2,3.142,907.957,26.287,5163,0.283
GoalBrain_4_2,3.095,941.139,26.450,5234,0.317
GoalBrain_4_2,3.143,973.768,25.932,5126,0.344
GoalBrain_4_2,3.135,1006.436,25.867,5121,0.369
GoalBrain_4_2,3.262,1039.742,26.159,5130,0.393
GoalBrain_4_2,3.356,1075.059,28.027,5217,0.416
GoalBrain_4_2,3.099,1108.194,26.369,5139,0.436
GoalBrain_4_2,3.167,1141.610,26.576,5154,0.456
GoalBrain_4_2,3.249,1176.245,27.495,5176,0.475
GoalBrain_4_2,3.157,1210.721,27.392,5189,0.494
GoalBrain_4_2,3.699,1246.119,27.764,5126,0.511
GoalBrain_4_2,3.274,1281.986,28.513,5146,0.526
GoalBrain_4_2,3.281,1317.534,28.276,5126,0.541
GoalBrain_4_2,3.124,1350.936,26.617,5123,0.552
