Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.482,3090.116,33.216,5164,0.227
GoalBrain_4_2,3.501,3129.705,33.654,5143,0.227
GoalBrain_4_2,3.518,3168.434,33.066,5148,0.229
GoalBrain_4_2,3.606,3206.587,32.391,5124,0.229
GoalBrain_4_2,3.466,3244.186,32.151,5126,0.232
GoalBrain_4_2,3.447,3281.522,31.938,5125,0.232
GoalBrain_4_2,3.927,3322.258,34.552,5141,0.231
GoalBrain_4_2,3.729,3361.274,33.108,5132,0.233
GoalBrain_4_2,3.454,3400.745,33.743,5220,0.240
GoalBrain_4_2,3.541,3439.419,32.924,5225,0.245
GoalBrain_4_2,3.667,3477.635,32.444,5141,0.252
GoalBrain_4_2,3.377,3516.028,32.831,5144,0.254
GoalBrain_4_2,3.471,3553.434,31.779,5149,0.255
GoalBrain_4_2,3.431,3592.149,33.048,5243,0.261
GoalBrain_4_2,3.667,3629.008,31.312,5143,0.257
GoalBrain_4_2,3.490,3667.613,32.925,5185,0.258
GoalBrain_4_2,3.499,3705.668,32.331,5179,0.256
GoalBrain_4_2,3.425,3743.598,32.372,5246,0.257
GoalBrain_4_2,3.437,3781.634,32.456,5163,0.259
GoalBrain_4_2,3.463,3819.251,32.029,5123,0.265
GoalBrain_4_2,4.436,3858.816,32.660,5252,0.264
GoalBrain_4_2,3.684,3897.196,32.566,5152,0.263
GoalBrain_4_2,3.522,3935.041,32.148,5177,0.264
GoalBrain_4_2,3.588,3975.930,35.233,5169,0.264
GoalBrain_4_2,3.485,4014.997,33.462,5183,0.268
GoalBrain_4_2,3.978,4057.922,36.750,5123,0.268
GoalBrain_4_2,2.558,4091.691,29.285,5188,0.267
GoalBrain_4_2,2.652,4121.525,25.322,5224,0.265
GoalBrain_4_2,2.529,4151.118,25.094,5124,0.265
GoalBrain_4_2,2.552,4181.326,25.796,5170,0.265
GoalBrain_4_2,2.551,4211.029,25.169,5192,0.267
GoalBrain_4_2,2.559,4241.213,25.617,5209,0.271
GoalBrain_4_2,2.550,4271.512,25.736,5190,0.273
GoalBrain_4_2,2.518,4301.209,25.225,5195,0.272
GoalBrain_4_2,3.092,4330.194,24.220,5209,0.271
GoalBrain_4_2,2.610,4359.623,25.093,5148,0.269
GoalBrain_4_2,2.548,4389.240,25.562,5222,0.267
GoalBrain_4_2,2.553,4418.869,25.511,5137,0.261
GoalBrain_4_2,2.540,4448.849,25.642,5246,0.262
GoalBrain_4_2,2.529,4478.534,25.360,5166,0.259
GoalBrain_4_2,2.602,4508.343,24.995,5143,0.264
GoalBrain_4_2,2.545,4538.258,25.553,5209,0.267
GoalBrain_4_2,2.559,4568.556,25.801,5230,0.264
GoalBrain_4_2,2.530,4598.542,25.471,5153,0.265
GoalBrain_4_2,2.541,4628.388,25.459,5144,0.267
GoalBrain_4_2,2.533,4657.923,25.345,5193,0.264
GoalBrain_4_2,2.553,4688.141,25.911,5220,0.261
GoalBrain_4_2,2.561,4718.435,25.847,5203,0.261
GoalBrain_4_2,2.528,4747.579,25.025,5124,0.259
GoalBrain_4_2,2.534,4777.394,25.278,5153,0.253
GoalBrain_4_2,2.560,4806.898,25.243,5152,0.252
GoalBrain_4_2,2.557,4836.468,25.417,5176,0.249
GoalBrain_4_2,2.578,4866.105,25.081,5128,0.250
GoalBrain_4_2,2.537,4896.570,25.884,5180,0.254
GoalBrain_4_2,2.556,4926.852,25.746,5238,0.251
GoalBrain_4_2,2.568,4955.835,24.735,5129,0.251
GoalBrain_4_2,2.560,4986.034,26.034,5229,0.249
GoalBrain_4_2,2.544,5015.350,25.246,5160,0.249
GoalBrain_4_2,2.562,5044.901,25.379,5228,0.245
GoalBrain_4_2,2.529,5074.722,25.371,5160,0.245
GoalBrain_4_2,2.573,5104.547,25.354,5157,0.245
GoalBrain_4_2,2.568,5134.842,26.006,5227,0.244
GoalBrain_4_2,2.557,5164.497,25.283,5172,0.239
GoalBrain_4_2,2.550,5194.078,25.446,5171,0.239
GoalBrain_4_2,2.523,5223.559,25.449,5160,0.239
GoalBrain_4_2,2.528,5252.877,25.292,5160,0.239
GoalBrain_4_2,2.509,5282.621,25.378,5128,0.236
GoalBrain_4_2,2.551,5311.982,25.286,5160,0.236
GoalBrain_4_2,2.573,5341.311,25.254,5160,0.236
GoalBrain_4_2,2.535,5371.315,25.919,5208,0.225
GoalBrain_4_2,2.537,5401.238,25.402,5238,0.229
GoalBrain_4_2,2.524,5431.398,25.645,5129,0.223
GoalBrain_4_2,2.513,5461.003,25.341,5160,0.223
GoalBrain_4_2,2.547,5490.829,25.400,5297,0.220
GoalBrain_4_2,2.622,5520.145,25.192,5160,0.220
GoalBrain_4_2,2.686,5549.647,25.342,5160,0.220
GoalBrain_4_2,2.576,5580.125,26.023,5224,0.215
GoalBrain_4_2,2.565,5610.191,25.715,5194,0.215
GoalBrain_4_2,2.601,5640.096,25.288,5175,0.216
GoalBrain_4_2,2.688,5669.813,25.365,5122,0.215
GoalBrain_4_2,2.716,5699.788,25.308,5202,0.218
GoalBrain_4_2,2.678,5729.247,25.315,5160,0.218
GoalBrain_4_2,2.658,5758.637,25.247,5160,0.218
GoalBrain_4_2,2.706,5788.939,25.672,5239,0.216
GoalBrain_4_2,2.691,5819.113,25.768,5192,0.216
GoalBrain_4_2,2.667,5848.805,25.302,5160,0.216
GoalBrain_4_2,2.672,5878.296,25.341,5160,0.216
GoalBrain_4_2,2.554,5907.726,25.382,5160,0.216
GoalBrain_4_2,2.507,5937.124,25.358,5160,0.216
GoalBrain_4_2,2.540,5967.312,25.680,5209,0.192
GoalBrain_4_2,2.571,5997.707,25.817,5183,0.193
GoalBrain_4_2,2.540,6026.880,25.113,5134,0.191
GoalBrain_4_2,2.531,6056.317,25.296,5247,0.189
GoalBrain_4_2,2.528,6086.507,25.765,5132,0.189
GoalBrain_4_2,2.542,6116.492,25.550,5227,0.191
GoalBrain_4_2,2.552,6146.702,25.645,5209,0.189
GoalBrain_4_2,2.515,6176.200,25.300,5160,0.189
GoalBrain_4_2,2.531,6205.824,25.023,5127,0.187
GoalBrain_4_2,2.503,6235.820,25.631,5186,0.189
GoalBrain_4_2,2.523,6265.641,25.506,5174,0.189
GoalBrain_4_2,2.514,6295.409,25.276,5151,0.185
GoalBrain_4_2,2.534,6324.846,25.416,5160,0.185
GoalBrain_4_2,2.532,6354.458,25.387,5216,0.183
GoalBrain_4_2,2.540,6384.792,25.824,5237,0.185
GoalBrain_4_2,2.537,6414.231,25.382,5160,0.185
GoalBrain_4_2,2.535,6444.697,25.959,5220,0.186
GoalBrain_4_2,2.493,6474.427,25.283,5133,0.180
GoalBrain_4_2,2.536,6503.883,25.360,5155,0.180
GoalBrain_4_2,2.516,6533.211,25.314,5160,0.180
GoalBrain_4_2,2.500,6562.437,25.026,5128,0.178
GoalBrain_4_2,2.505,6592.259,25.369,5133,0.182
GoalBrain_4_2,2.517,6622.260,25.527,5220,0.183
GoalBrain_4_2,2.539,6651.885,25.131,5189,0.186
GoalBrain_4_2,2.529,6681.688,25.604,5207,0.184
GoalBrain_4_2,2.536,6711.354,25.210,5125,0.179
GoalBrain_4_2,2.495,6741.078,25.404,5165,0.179
GoalBrain_4_2,2.529,6770.897,25.575,5184,0.178
