Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.051,11.940,8.603,5134,-0.968
GoalBrain_4_2,0.945,22.387,8.486,5174,-0.976
GoalBrain_4_2,0.969,32.097,7.830,5130,-0.984
GoalBrain_4_2,0.957,41.777,7.801,5129,-0.987
GoalBrain_4_2,0.941,51.405,7.792,5146,-0.982
GoalBrain_4_2,0.940,60.541,7.371,5145,-0.982
GoalBrain_4_2,0.945,69.986,7.566,5170,-0.972
GoalBrain_4_2,0.940,79.287,7.472,5149,-0.978
GoalBrain_4_2,0.942,88.679,7.535,5121,-0.966
GoalBrain_4_2,0.931,97.938,7.459,5171,-0.951
GoalBrain_4_2,0.935,107.162,7.379,5125,-0.935
GoalBrain_4_2,0.932,116.664,7.657,5185,-0.901
GoalBrain_4_2,0.961,126.177,7.626,5137,-0.866
GoalBrain_4_2,0.929,135.561,7.530,5127,-0.837
GoalBrain_4_2,0.927,145.003,7.592,5158,-0.777
GoalBrain_4_2,0.933,154.227,7.445,5172,-0.716
GoalBrain_4_2,0.942,163.451,7.392,5150,-0.655
GoalBrain_4_2,0.931,172.977,7.701,5156,-0.609
GoalBrain_4_2,0.930,182.706,7.860,5170,-0.543
GoalBrain_4_2,0.941,192.360,7.769,5177,-0.482
GoalBrain_4_2,0.935,201.872,7.663,5169,-0.424
GoalBrain_4_2,0.937,211.155,7.436,5148,-0.375
GoalBrain_4_2,0.926,220.799,7.781,5133,-0.347
GoalBrain_4_2,1.002,230.292,7.602,5128,-0.311
GoalBrain_4_2,0.921,239.691,7.561,5128,-0.286
GoalBrain_4_2,0.928,249.304,7.757,5136,-0.260
GoalBrain_4_2,0.915,258.813,7.657,5171,-0.242
GoalBrain_4_2,0.925,268.076,7.480,5125,-0.221
GoalBrain_4_2,0.919,277.353,7.445,5127,-0.207
GoalBrain_4_2,0.918,286.700,7.511,5139,-0.187
GoalBrain_4_2,0.923,296.230,7.697,5165,-0.170
GoalBrain_4_2,0.956,305.724,7.625,5138,-0.157
GoalBrain_4_2,0.937,315.245,7.693,5135,-0.131
GoalBrain_4_2,0.933,324.672,7.564,5127,-0.110
GoalBrain_4_2,0.911,334.191,7.703,5175,-0.090
GoalBrain_4_2,0.901,343.499,7.559,5171,-0.077
GoalBrain_4_2,0.921,352.871,7.548,5148,-0.068
GoalBrain_4_2,0.934,362.325,7.639,5182,-0.055
GoalBrain_4_2,0.929,371.792,7.456,5172,-0.036
GoalBrain_4_2,0.944,381.450,7.754,5134,-0.021
GoalBrain_4_2,0.924,391.040,7.748,5215,-0.008
GoalBrain_4_2,0.944,400.635,7.745,5141,0.005
GoalBrain_4_2,0.936,409.901,7.480,5151,0.020
GoalBrain_4_2,0.930,419.532,7.741,5130,0.029
GoalBrain_4_2,0.926,429.190,7.841,5168,0.042
GoalBrain_4_2,0.913,438.515,7.532,5135,0.056
GoalBrain_4_2,0.925,447.816,7.491,5133,0.070
GoalBrain_4_2,0.916,457.260,7.624,5132,0.082
GoalBrain_4_2,0.920,466.750,7.655,5124,0.093
GoalBrain_4_2,0.913,476.336,7.758,5155,0.104
GoalBrain_4_2,0.950,485.838,7.628,5188,0.116
GoalBrain_4_2,0.927,495.262,7.603,5130,0.126
GoalBrain_4_2,0.931,504.674,7.611,5151,0.134
GoalBrain_4_2,0.930,513.981,7.487,5132,0.144
GoalBrain_4_2,0.969,523.608,7.749,5179,0.151
GoalBrain_4_2,0.915,533.045,7.644,5132,0.152
GoalBrain_4_2,0.902,542.448,7.593,5171,0.152
GoalBrain_4_2,0.910,551.895,7.631,5160,0.153
GoalBrain_4_2,0.898,561.470,7.761,5177,0.152
GoalBrain_4_2,0.922,570.857,7.575,5185,0.154
GoalBrain_4_2,0.917,580.308,7.648,5181,0.158
GoalBrain_4_2,0.924,589.637,7.511,5149,0.160
GoalBrain_4_2,0.912,599.144,7.657,5170,0.159
GoalBrain_4_2,0.923,608.709,7.744,5135,0.162
GoalBrain_4_2,0.922,618.050,7.542,5130,0.166
GoalBrain_4_2,0.970,627.763,7.837,5177,0.171
GoalBrain_4_2,0.933,637.411,7.800,5168,0.177
GoalBrain_4_2,0.950,647.167,7.903,5169,0.181
GoalBrain_4_2,0.941,656.787,7.763,5175,0.186
GoalBrain_4_2,0.936,666.254,7.649,5148,0.193
GoalBrain_4_2,0.926,675.719,7.661,5131,0.196
GoalBrain_4_2,0.968,685.384,7.803,5182,0.200
GoalBrain_4_2,0.937,694.672,7.486,5159,0.203
GoalBrain_4_2,0.923,704.115,7.655,5153,0.204
GoalBrain_4_2,0.926,713.642,7.685,5159,0.208
GoalBrain_4_2,0.913,723.148,7.697,5173,0.212
GoalBrain_4_2,0.941,732.858,7.629,5150,0.216
GoalBrain_4_2,0.914,742.358,7.688,5139,0.216
GoalBrain_4_2,0.931,751.690,7.523,5176,0.218
GoalBrain_4_2,0.916,761.168,7.642,5121,0.221
GoalBrain_4_2,1.069,770.788,7.656,5148,0.223
GoalBrain_4_2,0.912,780.312,7.741,5156,0.227
GoalBrain_4_2,0.911,789.801,7.674,5170,0.231
GoalBrain_4_2,0.936,799.022,7.417,5170,0.231
GoalBrain_4_2,0.914,808.753,7.877,5124,0.234
GoalBrain_4_2,0.956,817.959,7.374,5133,0.240
GoalBrain_4_2,0.910,827.308,7.564,5139,0.244
GoalBrain_4_2,0.921,836.762,7.636,5200,0.247
GoalBrain_4_2,0.958,846.116,7.527,5139,0.251
GoalBrain_4_2,0.926,855.431,7.508,5164,0.254
GoalBrain_4_2,0.929,864.746,7.493,5133,0.255
GoalBrain_4_2,0.918,874.460,7.892,5135,0.256
GoalBrain_4_2,0.923,883.816,7.592,5132,0.260
GoalBrain_4_2,0.933,893.347,7.708,5124,0.262
GoalBrain_4_2,0.931,902.736,7.541,5169,0.266
GoalBrain_4_2,0.924,912.402,7.816,5133,0.268
GoalBrain_4_2,0.904,921.854,7.644,5130,0.271
GoalBrain_4_2,0.918,931.252,7.605,5133,0.274
GoalBrain_4_2,0.931,940.688,7.650,5127,0.277
GoalBrain_4_2,0.940,950.144,7.627,5134,0.280
GoalBrain_4_2,0.930,959.644,7.693,5176,0.283
GoalBrain_4_2,0.922,969.092,7.626,5152,0.284
