Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4,2.945,28.668,21.038,5133,-0.950
GoalBrain_4,3.224,56.943,21.279,5145,-0.981
GoalBrain_4,3.406,84.085,20.150,5188,-0.905
GoalBrain_4,2.812,109.569,19.463,5244,-0.822
GoalBrain_4,2.667,134.393,19.040,5230,-0.717
GoalBrain_4,2.826,159.161,18.938,5246,-0.611
GoalBrain_4,2.875,183.940,18.856,5178,-0.432
GoalBrain_4,2.633,208.556,18.848,5131,-0.259
GoalBrain_4,2.689,233.509,19.136,5196,-0.191
GoalBrain_4,2.681,259.260,19.555,5241,-0.144
GoalBrain_4,2.741,284.193,19.070,5149,-0.091
GoalBrain_4,2.834,308.908,18.771,5152,-0.060
GoalBrain_4,2.704,333.734,18.953,5140,-0.007
GoalBrain_4,2.705,359.474,19.537,5152,0.033
GoalBrain_4,2.704,385.468,19.812,5244,0.077
GoalBrain_4,2.710,410.866,19.284,5161,0.106
GoalBrain_4,2.673,435.622,18.883,5144,0.153
GoalBrain_4,2.686,460.169,18.848,5134,0.170
GoalBrain_4,2.669,484.729,18.795,5170,0.192
GoalBrain_4,2.712,510.386,19.345,5140,0.209
GoalBrain_4,2.829,535.810,19.426,5223,0.213
GoalBrain_4,2.711,561.270,19.365,5172,0.232
GoalBrain_4,2.678,586.601,19.312,5143,0.237
GoalBrain_4,2.722,610.861,18.717,5141,0.235
GoalBrain_4,2.670,635.092,18.642,5133,0.239
GoalBrain_4,2.723,660.880,19.796,5176,0.246
GoalBrain_4,2.710,686.242,19.554,5167,0.257
GoalBrain_4,2.667,710.656,18.985,5224,0.265
GoalBrain_4,2.660,735.488,18.953,5208,0.265
GoalBrain_4,2.925,759.401,18.213,5128,0.268
GoalBrain_4,2.650,783.635,18.665,5179,0.270
GoalBrain_4,2.692,809.342,19.544,5147,0.282
GoalBrain_4,2.692,834.903,19.496,5174,0.293
GoalBrain_4,2.664,859.607,18.897,5134,0.293
GoalBrain_4,2.821,885.270,19.484,5223,0.301
GoalBrain_4,2.814,909.668,18.510,5168,0.302
GoalBrain_4,2.610,933.700,18.475,5146,0.309
GoalBrain_4,2.677,958.144,18.850,5171,0.315
GoalBrain_4,2.694,984.162,19.720,5226,0.323
GoalBrain_4,2.760,1008.927,18.898,5159,0.331
GoalBrain_4,2.691,1033.869,19.061,5186,0.336
GoalBrain_4,2.798,1058.656,18.850,5132,0.348
GoalBrain_4,2.663,1083.541,19.217,5203,0.350
GoalBrain_4,2.923,1109.150,19.532,5230,0.356
GoalBrain_4,2.683,1134.321,19.356,5189,0.360
GoalBrain_4,2.723,1160.775,20.229,5229,0.360
GoalBrain_4,2.796,1187.077,20.227,5236,0.359
GoalBrain_4,2.852,1213.414,19.911,5149,0.361
GoalBrain_4,2.968,1239.618,19.958,5249,0.362
GoalBrain_4,2.789,1265.052,19.616,5222,0.361
GoalBrain_4,2.741,1291.095,19.990,5200,0.365
GoalBrain_4,2.849,1318.190,20.642,5231,0.373
GoalBrain_4,2.712,1344.660,20.258,5171,0.376
GoalBrain_4,2.811,1370.476,19.714,5133,0.381
GoalBrain_4,2.925,1396.039,19.450,5156,0.378
GoalBrain_4,2.903,1422.821,20.653,5224,0.372
GoalBrain_4,2.875,1448.154,19.307,5213,0.376
GoalBrain_4,2.690,1473.728,19.433,5171,0.379
GoalBrain_4,2.725,1500.060,20.115,5184,0.384
GoalBrain_4,2.836,1525.419,19.654,5208,0.386
GoalBrain_4,2.713,1550.231,19.170,5137,0.384
GoalBrain_4,2.690,1575.134,19.114,5136,0.389
GoalBrain_4,2.694,1600.287,19.406,5197,0.393
GoalBrain_4,2.705,1624.953,18.849,5184,0.393
GoalBrain_4,2.732,1650.320,19.359,5122,0.390
GoalBrain_4,2.715,1675.356,19.310,5206,0.392
GoalBrain_4,2.753,1701.000,19.363,5124,0.396
GoalBrain_4,2.707,1726.172,19.514,5172,0.397
GoalBrain_4,2.737,1751.063,19.222,5123,0.398
GoalBrain_4,2.749,1775.847,18.897,5122,0.401
GoalBrain_4,2.712,1801.060,19.440,5195,0.405
GoalBrain_4,2.724,1827.185,19.988,5221,0.405
GoalBrain_4,2.706,1852.909,19.638,5209,0.404
GoalBrain_4,2.723,1878.562,19.653,5212,0.407
GoalBrain_4,2.751,1903.925,19.317,5230,0.406
GoalBrain_4,2.944,1929.086,19.228,5221,0.407
GoalBrain_4,2.729,1954.387,19.207,5162,0.411
GoalBrain_4,2.730,1980.830,20.177,5225,0.414
GoalBrain_4,2.675,2005.450,19.031,5132,0.416
GoalBrain_4,2.714,2029.729,18.962,5233,0.414
GoalBrain_4,2.795,2056.293,20.611,5149,0.413
GoalBrain_4,3.734,2085.616,21.915,5149,0.414
GoalBrain_4,3.216,2116.330,23.356,5143,0.416
GoalBrain_4,3.280,2145.791,22.286,5218,0.415
GoalBrain_4,3.385,2176.110,22.926,5178,0.416
GoalBrain_4,4.213,2210.384,25.460,5215,0.415
GoalBrain_4,3.462,2244.118,25.840,5169,0.414
GoalBrain_4,3.639,2276.279,24.203,5218,0.417
GoalBrain_4,3.451,2307.392,23.443,5160,0.419
GoalBrain_4,3.478,2337.286,22.490,5122,0.418
GoalBrain_4,4.698,2369.839,23.701,5185,0.420
GoalBrain_4,3.611,2404.333,26.091,5189,0.423
GoalBrain_4,3.438,2435.024,23.318,5158,0.424
GoalBrain_4,3.500,2465.849,23.184,5169,0.426
GoalBrain_4,3.656,2497.361,23.910,5163,0.428
GoalBrain_4,3.329,2527.517,23.366,5183,0.424
GoalBrain_4,3.632,2557.619,22.566,5145,0.427
GoalBrain_4,3.397,2589.146,23.849,5177,0.431
GoalBrain_4,3.517,2620.930,24.240,5215,0.433
GoalBrain_4,3.480,2652.867,24.403,5156,0.433
GoalBrain_4,3.927,2686.431,25.386,5152,0.435
GoalBrain_4,3.770,2719.104,24.559,5154,0.435
GoalBrain_4,3.160,2751.108,24.493,5137,0.433
GoalBrain_4,3.459,2785.281,26.099,5198,0.434
GoalBrain_4,3.414,2816.813,24.002,5146,0.434
GoalBrain_4,3.214,2848.793,24.328,5188,0.436
GoalBrain_4,3.234,2878.787,23.609,5233,0.437
GoalBrain_4,3.357,2906.635,21.690,5160,0.437
GoalBrain_4,3.061,2934.156,21.771,5160,0.437
GoalBrain_4,3.083,2961.625,21.587,5160,0.437
GoalBrain_4,3.096,2989.473,21.998,5160,0.437
GoalBrain_4,3.074,3017.174,21.824,5160,0.437
GoalBrain_4,3.085,3044.795,21.793,5160,0.437
GoalBrain_4,3.079,3072.454,21.776,5160,0.437
GoalBrain_4,3.358,3100.587,22.036,5160,0.437
GoalBrain_4,3.094,3128.610,21.914,5160,0.437
GoalBrain_4,3.188,3156.556,21.960,5160,0.437
GoalBrain_4,3.115,3184.331,21.876,5160,0.437
GoalBrain_4,3.044,3211.852,21.746,5160,0.437
GoalBrain_4,3.119,3239.928,22.063,5189,0.399
GoalBrain_4,3.256,3269.117,22.160,5146,0.398
GoalBrain_4,3.238,3299.093,22.857,5145,0.397
GoalBrain_4,3.200,3329.782,23.443,5216,0.395
GoalBrain_4,3.291,3359.292,22.643,5132,0.393
GoalBrain_4,3.642,3389.925,22.732,5172,0.391
GoalBrain_4,3.211,3419.519,22.895,5209,0.389
GoalBrain_4,3.169,3449.969,23.299,5225,0.390
GoalBrain_4,3.148,3479.228,22.423,5171,0.389
GoalBrain_4,3.225,3508.820,22.631,5230,0.390
GoalBrain_4,3.108,3537.667,22.416,5179,0.390
