Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.683,47.733,37.941,5142,-1.005
GoalBrain_4_2,3.586,89.704,34.336,5129,-0.988
GoalBrain_4_2,3.503,131.146,33.922,5126,-0.976
GoalBrain_4_2,3.444,172.214,33.592,5123,-0.934
GoalBrain_4_2,3.408,213.309,33.620,5143,-0.872
GoalBrain_4_2,3.505,254.610,33.698,5146,-0.788
GoalBrain_4_2,3.510,295.796,33.640,5140,-0.676
GoalBrain_4_2,3.415,337.362,34.111,5205,-0.594
GoalBrain_4_2,3.405,378.915,34.098,5233,-0.514
GoalBrain_4_2,3.331,420.618,34.095,5167,-0.398
GoalBrain_4_2,3.419,461.940,33.871,5128,-0.295
GoalBrain_4_2,3.788,505.057,35.118,5130,-0.202
GoalBrain_4_2,3.456,546.566,33.948,5125,-0.127
GoalBrain_4_2,3.458,590.780,36.328,5193,-0.051
GoalBrain_4_2,3.482,632.973,34.579,5208,0.017
GoalBrain_4_2,3.510,676.519,35.660,5158,0.084
GoalBrain_4_2,4.312,719.257,34.187,5163,0.140
GoalBrain_4_2,3.677,759.219,32.444,5139,0.194
GoalBrain_4_2,3.700,800.051,32.877,5144,0.240
GoalBrain_4_2,3.426,838.336,31.209,5123,0.280
GoalBrain_4_2,3.430,875.430,30.032,5131,0.318
GoalBrain_4_2,3.163,911.955,29.885,5150,0.353
GoalBrain_4_2,3.392,949.021,30.060,5130,0.386
GoalBrain_4_2,3.390,985.990,30.065,5165,0.415
GoalBrain_4_2,3.173,1023.263,30.400,5121,0.441
GoalBrain_4_2,3.302,1061.401,30.952,5124,0.464
GoalBrain_4_2,3.159,1098.264,29.944,5130,0.483
GoalBrain_4_2,3.454,1136.377,30.823,5142,0.504
GoalBrain_4_2,3.211,1174.314,30.672,5153,0.522
GoalBrain_4_2,3.176,1211.284,30.120,5134,0.538
GoalBrain_4_2,3.270,1248.945,30.586,5155,0.554
GoalBrain_4_2,3.259,1285.388,29.643,5121,0.567
GoalBrain_4_2,3.105,1323.649,31.268,5158,0.580
GoalBrain_4_2,3.081,1359.910,29.714,5136,0.592
GoalBrain_4_2,3.065,1396.076,29.607,5130,0.604
GoalBrain_4_2,3.554,1433.411,30.194,5126,0.617
GoalBrain_4_2,3.210,1471.590,31.036,5121,0.627
