Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.312,37.599,28.974,5145,-1.065
GoalBrain_4_2,3.292,73.447,28.498,5161,-1.022
GoalBrain_4_2,3.290,108.983,28.272,5143,-0.981
GoalBrain_4_2,3.448,144.852,28.378,5226,-0.955
GoalBrain_4_2,3.225,179.776,27.748,5159,-0.903
GoalBrain_4_2,3.302,214.658,27.745,5158,-0.834
GoalBrain_4_2,3.172,249.433,27.645,5154,-0.761
GoalBrain_4_2,3.320,284.695,28.019,5228,-0.689
GoalBrain_4_2,3.285,319.432,27.553,5174,-0.611
GoalBrain_4_2,3.304,354.523,27.763,5158,-0.547
GoalBrain_4_2,3.303,390.951,29.028,5129,-0.468
GoalBrain_4_2,3.175,426.246,28.153,5131,-0.373
GoalBrain_4_2,3.138,460.608,27.500,5154,-0.333
GoalBrain_4_2,3.492,499.517,30.973,5148,-0.275
GoalBrain_4_2,3.281,535.104,28.374,5192,-0.230
GoalBrain_4_2,3.140,569.942,27.820,5169,-0.189
GoalBrain_4_2,3.144,604.918,27.969,5138,-0.142
GoalBrain_4_2,3.257,640.239,28.166,5146,-0.099
GoalBrain_4_2,3.213,676.100,28.703,5227,-0.088
GoalBrain_4_2,3.285,711.643,28.047,5129,-0.077
GoalBrain_4_2,3.539,747.539,28.272,5190,-0.064
GoalBrain_4_2,3.683,784.903,29.414,5160,-0.052
GoalBrain_4_2,3.408,821.626,29.096,5155,-0.044
GoalBrain_4_2,3.253,857.263,28.340,5187,-0.022
GoalBrain_4_2,3.375,893.382,28.601,5203,-0.000
GoalBrain_4_2,3.346,929.502,28.545,5219,0.021
GoalBrain_4_2,3.260,965.726,28.744,5148,0.037
GoalBrain_4_2,3.324,1001.386,28.299,5129,0.048
GoalBrain_4_2,3.288,1037.106,28.138,5175,0.071
GoalBrain_4_2,3.466,1073.240,28.516,5151,0.082
GoalBrain_4_2,3.370,1109.292,28.580,5132,0.101
GoalBrain_4_2,3.372,1145.295,28.425,5189,0.114
GoalBrain_4_2,3.323,1180.513,27.983,5134,0.125
GoalBrain_4_2,3.551,1218.375,29.972,5179,0.138
GoalBrain_4_2,3.475,1255.573,29.463,5155,0.150
GoalBrain_4_2,3.649,1292.922,29.383,5240,0.163
GoalBrain_4_2,3.318,1328.643,28.205,5145,0.175
GoalBrain_4_2,3.296,1365.068,28.988,5181,0.180
GoalBrain_4_2,3.462,1402.151,29.163,5177,0.155
GoalBrain_4_2,3.471,1439.100,29.263,5146,0.138
GoalBrain_4_2,3.305,1475.923,29.180,5186,0.130
GoalBrain_4_2,3.551,1515.058,31.196,5163,0.126
GoalBrain_4_2,3.317,1551.760,29.181,5132,0.117
GoalBrain_4_2,3.208,1587.656,28.617,5139,0.115
GoalBrain_4_2,3.529,1624.252,28.847,5180,0.116
GoalBrain_4_2,3.186,1659.659,28.245,5138,0.112
GoalBrain_4_2,3.279,1695.985,28.935,5156,0.097
