Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_1,4.245,35.332,24.382,5132,-1.030
GoalBrain_4_1,3.213,66.025,23.339,5142,-1.041
GoalBrain_4_1,3.454,97.575,23.982,5207,-0.915
GoalBrain_4_1,3.240,128.107,23.218,5156,-0.827
GoalBrain_4_1,3.334,158.817,23.302,5164,-0.694
GoalBrain_4_1,3.192,189.056,23.076,5157,-0.597
GoalBrain_4_1,3.509,219.423,22.869,5132,-0.480
GoalBrain_4_1,3.322,250.290,23.355,5160,-0.383
GoalBrain_4_1,3.506,281.523,23.672,5155,-0.276
GoalBrain_4_1,3.531,313.125,23.594,5123,-0.135
GoalBrain_4_1,3.358,343.575,23.082,5195,-0.095
GoalBrain_4_1,3.445,374.011,23.083,5123,-0.062
GoalBrain_4_1,3.228,405.030,23.720,5168,-0.017
GoalBrain_4_1,3.184,435.818,23.447,5137,0.026
GoalBrain_4_1,3.191,466.789,23.625,5175,0.077
GoalBrain_4_1,3.196,497.946,23.790,5135,0.121
GoalBrain_4_1,3.088,528.026,23.172,5196,0.132
GoalBrain_4_1,3.099,557.912,22.951,5141,0.136
GoalBrain_4_1,3.118,587.847,22.953,5145,0.148
GoalBrain_4_1,3.071,618.130,23.036,5230,0.167
GoalBrain_4_1,3.105,648.006,22.878,5209,0.190
GoalBrain_4_1,3.177,678.013,22.857,5216,0.208
GoalBrain_4_1,3.125,708.059,23.062,5130,0.227
GoalBrain_4_1,3.601,738.498,22.862,5145,0.239
GoalBrain_4_1,3.225,770.043,23.961,5139,0.254
GoalBrain_4_1,2.876,801.563,24.335,5246,0.271
GoalBrain_4_1,2.896,828.220,20.343,5231,0.281
GoalBrain_4_1,2.881,855.430,20.830,5205,0.294
GoalBrain_4_1,2.845,882.984,20.862,5157,0.309
GoalBrain_4_1,3.483,911.996,21.803,5223,0.321
GoalBrain_4_1,2.854,941.154,22.434,5193,0.328
GoalBrain_4_1,2.718,968.721,21.198,5134,0.337
GoalBrain_4_1,2.694,994.606,19.918,5214,0.349
GoalBrain_4_1,2.696,1019.919,19.399,5201,0.356
GoalBrain_4_1,2.688,1045.262,19.525,5144,0.360
GoalBrain_4_1,2.692,1070.836,19.681,5142,0.368
GoalBrain_4_1,2.739,1097.248,20.256,5243,0.373
GoalBrain_4_1,2.777,1123.686,20.236,5121,0.379
GoalBrain_4_1,2.726,1149.744,19.804,5142,0.390
GoalBrain_4_1,2.765,1175.851,20.080,5244,0.383
GoalBrain_4_1,3.155,1202.169,19.884,5220,0.369
GoalBrain_4_1,2.766,1228.159,19.987,5136,0.364
GoalBrain_4_1,2.745,1253.960,19.784,5240,0.360
GoalBrain_4_1,2.716,1279.667,19.745,5144,0.357
GoalBrain_4_1,2.758,1305.210,19.499,5155,0.354
GoalBrain_4_1,2.729,1330.860,19.647,5149,0.353
GoalBrain_4_1,2.720,1356.364,19.499,5170,0.350
GoalBrain_4_1,2.731,1381.954,19.382,5175,0.349
GoalBrain_4_1,2.721,1407.114,19.330,5143,0.349
GoalBrain_4_1,2.689,1432.544,19.510,5201,0.348
GoalBrain_4_1,2.756,1457.762,19.300,5134,0.345
GoalBrain_4_1,2.717,1482.826,19.156,5122,0.346
GoalBrain_4_1,2.688,1507.819,19.147,5128,0.345
GoalBrain_4_1,2.668,1533.067,19.431,5153,0.346
GoalBrain_4_1,2.705,1558.368,19.335,5141,0.346
GoalBrain_4_1,2.725,1583.886,19.596,5165,0.349
GoalBrain_4_1,2.690,1609.872,19.901,5238,0.352
GoalBrain_4_1,2.720,1635.389,19.375,5166,0.350
GoalBrain_4_1,2.705,1661.133,19.686,5224,0.355
GoalBrain_4_1,2.699,1686.509,19.398,5155,0.360
GoalBrain_4_1,2.685,1711.697,19.337,5136,0.363
GoalBrain_4_1,2.667,1737.247,19.613,5226,0.365
GoalBrain_4_1,2.695,1762.247,19.184,5159,0.362
GoalBrain_4_1,2.768,1787.499,19.328,5181,0.365
GoalBrain_4_1,2.700,1812.566,19.227,5155,0.369
GoalBrain_4_1,2.698,1837.644,19.214,5144,0.368
GoalBrain_4_1,2.871,1863.175,19.346,5145,0.370
GoalBrain_4_1,2.721,1888.550,19.389,5143,0.375
GoalBrain_4_1,2.692,1913.548,19.241,5130,0.375
GoalBrain_4_1,2.708,1938.750,19.355,5169,0.375
GoalBrain_4_1,2.672,1963.722,19.064,5139,0.374
GoalBrain_4_1,2.778,1989.338,19.648,5174,0.374
GoalBrain_4_1,2.778,2014.602,19.367,5192,0.374
GoalBrain_4_1,2.701,2039.974,19.459,5211,0.374
GoalBrain_4_1,2.696,2065.471,19.541,5214,0.377
GoalBrain_4_1,2.695,2090.658,19.299,5156,0.376
GoalBrain_4_1,2.689,2115.975,19.172,5125,0.377
GoalBrain_4_1,2.743,2141.249,19.387,5188,0.380
GoalBrain_4_1,2.708,2166.743,19.581,5161,0.381
GoalBrain_4_1,2.716,2192.565,19.841,5215,0.382
GoalBrain_4_1,2.758,2218.281,19.588,5210,0.381
GoalBrain_4_1,2.706,2243.622,19.485,5136,0.385
GoalBrain_4_1,2.697,2268.924,19.330,5141,0.386
GoalBrain_4_1,2.700,2294.441,19.598,5197,0.388
GoalBrain_4_1,2.705,2319.740,19.358,5141,0.391
GoalBrain_4_1,2.701,2345.023,19.375,5169,0.392
GoalBrain_4_1,2.724,2370.762,19.596,5164,0.393
GoalBrain_4_1,2.700,2395.793,19.184,5123,0.395
GoalBrain_4_1,2.675,2421.455,19.807,5220,0.396
GoalBrain_4_1,2.781,2446.906,19.523,5147,0.397
GoalBrain_4_1,2.737,2472.321,19.411,5159,0.398
GoalBrain_4_1,2.733,2497.527,19.314,5167,0.399
GoalBrain_4_1,2.770,2523.061,19.477,5161,0.402
GoalBrain_4_1,2.689,2548.488,19.582,5151,0.404
GoalBrain_4_1,2.710,2573.651,19.269,5147,0.403
GoalBrain_4_1,2.735,2599.178,19.345,5127,0.404
GoalBrain_4_1,2.735,2624.423,19.320,5179,0.405
GoalBrain_4_1,2.727,2649.503,19.123,5164,0.405
GoalBrain_4_1,2.724,2674.703,19.393,5182,0.405
GoalBrain_4_1,2.747,2700.053,19.338,5126,0.407
GoalBrain_4_1,2.694,2725.468,19.470,5162,0.409
GoalBrain_4_1,2.678,2750.651,19.347,5127,0.409
GoalBrain_4_1,2.737,2776.035,19.513,5190,0.411
GoalBrain_4_1,2.723,2801.408,19.460,5209,0.411
GoalBrain_4_1,2.692,2826.261,19.023,5131,0.413
GoalBrain_4_1,2.696,2851.785,19.472,5155,0.415
GoalBrain_4_1,2.676,2877.514,19.730,5234,0.417
GoalBrain_4_1,2.686,2902.835,19.381,5150,0.418
GoalBrain_4_1,2.676,2928.177,19.400,5186,0.418
GoalBrain_4_1,2.720,2953.280,19.205,5123,0.420
GoalBrain_4_1,2.696,2978.386,19.263,5165,0.421
GoalBrain_4_1,2.693,3003.645,19.423,5157,0.422
GoalBrain_4_1,2.705,3029.277,19.615,5190,0.423
GoalBrain_4_1,2.749,3054.967,19.704,5217,0.424
GoalBrain_4_1,2.736,3081.229,19.996,5213,0.425
GoalBrain_4_1,2.692,3106.465,19.206,5132,0.427
GoalBrain_4_1,2.710,3131.662,19.285,5143,0.427
GoalBrain_4_1,2.701,3157.060,19.502,5143,0.429
GoalBrain_4_1,2.889,3182.948,19.785,5212,0.430
GoalBrain_4_1,2.761,3208.595,19.684,5169,0.431
GoalBrain_4_1,2.703,3233.772,19.303,5137,0.432
GoalBrain_4_1,2.668,3259.182,19.439,5203,0.434
GoalBrain_4_1,2.700,3284.668,19.645,5181,0.435
GoalBrain_4_1,2.649,3309.967,19.475,5157,0.436
GoalBrain_4_1,2.687,3335.873,19.748,5211,0.437
GoalBrain_4_1,2.797,3361.727,19.719,5163,0.438
GoalBrain_4_1,2.690,3387.495,19.805,5176,0.440
GoalBrain_4_1,2.684,3412.833,19.420,5147,0.440
GoalBrain_4_1,2.684,3438.418,19.643,5156,0.441
GoalBrain_4_1,2.689,3463.583,19.256,5133,0.442
GoalBrain_4_1,2.713,3489.076,19.505,5223,0.443
GoalBrain_4_1,2.685,3514.219,19.275,5133,0.445
GoalBrain_4_1,2.702,3539.477,19.439,5133,0.445
GoalBrain_4_1,2.764,3565.495,19.889,5204,0.444
GoalBrain_4_1,2.733,3591.314,19.817,5229,0.443
GoalBrain_4_1,2.726,3616.951,19.702,5170,0.441
GoalBrain_4_1,2.775,3642.918,19.867,5208,0.440
GoalBrain_4_1,2.723,3668.909,20.003,5220,0.440
GoalBrain_4_1,2.710,3694.700,19.827,5217,0.440
GoalBrain_4_1,2.719,3720.735,19.968,5215,0.439
GoalBrain_4_1,2.714,3746.517,19.768,5126,0.439
GoalBrain_4_1,2.693,3772.306,19.797,5173,0.438
GoalBrain_4_1,2.746,3797.931,19.639,5123,0.437
GoalBrain_4_1,2.725,3824.186,19.978,5229,0.438
GoalBrain_4_1,2.722,3850.147,20.007,5230,0.437
GoalBrain_4_1,2.682,3876.048,19.947,5240,0.437
GoalBrain_4_1,2.690,3901.690,19.765,5178,0.436
GoalBrain_4_1,2.717,3927.462,19.756,5157,0.436
GoalBrain_4_1,2.754,3952.940,19.481,5133,0.435
GoalBrain_4_1,2.685,3978.678,19.767,5168,0.435
GoalBrain_4_1,2.677,4004.571,19.880,5207,0.435
GoalBrain_4_1,2.725,4030.054,19.538,5136,0.435
GoalBrain_4_1,2.701,4055.835,19.616,5138,0.435
GoalBrain_4_1,2.715,4081.849,19.975,5214,0.434
GoalBrain_4_1,2.745,4107.478,19.593,5149,0.433
GoalBrain_4_1,2.724,4133.371,19.865,5179,0.433
GoalBrain_4_1,2.696,4158.989,19.691,5163,0.432
GoalBrain_4_1,2.696,4185.000,20.020,5241,0.432
GoalBrain_4_1,2.688,4210.476,19.524,5135,0.431
GoalBrain_4_1,2.671,4236.333,19.908,5183,0.431
GoalBrain_4_1,2.832,4261.986,19.552,5124,0.431
GoalBrain_4_1,2.678,4288.075,20.187,5222,0.430
GoalBrain_4_1,2.699,4314.201,19.949,5186,0.429
GoalBrain_4_1,2.673,4339.917,19.789,5156,0.430
GoalBrain_4_1,2.667,4365.479,19.642,5129,0.429
GoalBrain_4_1,2.722,4391.015,19.567,5129,0.428
GoalBrain_4_1,2.687,4416.363,19.443,5121,0.426
GoalBrain_4_1,2.749,4442.380,19.989,5227,0.426
GoalBrain_4_1,2.700,4467.897,19.604,5150,0.426
GoalBrain_4_1,2.704,4493.695,19.888,5187,0.425
GoalBrain_4_1,2.696,4519.242,19.612,5133,0.426
GoalBrain_4_1,2.733,4544.790,19.566,5161,0.425
GoalBrain_4_1,2.706,4570.758,19.793,5144,0.425
GoalBrain_4_1,2.707,4596.416,19.730,5163,0.424
GoalBrain_4_1,2.721,4622.294,19.903,5217,0.424
GoalBrain_4_1,2.704,4648.084,19.857,5161,0.424
GoalBrain_4_1,2.729,4674.040,19.992,5216,0.424
GoalBrain_4_1,2.702,4700.190,20.149,5247,0.425
GoalBrain_4_1,2.724,4725.890,19.723,5182,0.425
GoalBrain_4_1,2.744,4751.811,19.929,5236,0.424
GoalBrain_4_1,2.687,4777.779,20.039,5234,0.423
GoalBrain_4_1,2.680,4803.494,19.594,5130,0.423
GoalBrain_4_1,2.750,4829.128,19.605,5158,0.422
GoalBrain_4_1,2.734,4854.587,19.475,5129,0.421
GoalBrain_4_1,2.707,4880.526,19.883,5191,0.422
GoalBrain_4_1,2.726,4906.264,19.710,5196,0.420
GoalBrain_4_1,2.723,4931.942,19.710,5150,0.420
GoalBrain_4_1,2.697,4957.637,19.677,5168,0.420
GoalBrain_4_1,2.678,4983.526,19.918,5181,0.419
GoalBrain_4_1,2.694,5009.144,19.679,5160,0.419
GoalBrain_4_1,2.751,5034.631,19.524,5127,0.418
