Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,5.176,27.613,17.832,5156,-1.013
GoalBrain_4_2,4.831,50.894,16.510,5121,-0.998
GoalBrain_4_2,4.599,71.619,14.315,5210,-1.004
GoalBrain_4_2,4.377,91.519,13.812,5147,-0.998
GoalBrain_4_2,4.716,111.614,13.658,5171,-0.993
GoalBrain_4_2,4.893,131.261,13.084,5131,-0.982
GoalBrain_4_2,4.892,150.794,13.042,5153,-0.954
GoalBrain_4_2,4.329,170.401,13.616,5202,-0.935
GoalBrain_4_2,4.458,189.601,13.119,5147,-0.913
GoalBrain_4_2,4.650,208.553,12.669,5180,-0.904
GoalBrain_4_2,4.653,228.067,13.187,5141,-0.886
GoalBrain_4_2,4.600,247.956,13.587,5146,-0.872
GoalBrain_4_2,4.944,267.859,13.263,5214,-0.857
GoalBrain_4_2,4.954,288.474,13.995,5201,-0.817
GoalBrain_4_2,4.414,307.712,13.144,5122,-0.776
GoalBrain_4_2,3.528,322.832,10.364,5129,-0.740
GoalBrain_4_2,3.582,338.184,10.524,5185,-0.719
GoalBrain_4_2,3.505,353.298,10.395,5168,-0.701
GoalBrain_4_2,3.570,368.387,10.355,5157,-0.672
GoalBrain_4_2,4.196,384.894,11.004,5165,-0.627
GoalBrain_4_2,3.570,401.483,11.611,5240,-0.578
GoalBrain_4_2,3.612,416.537,10.250,5125,-0.537
GoalBrain_4_2,3.774,433.593,11.820,5133,-0.492
GoalBrain_4_2,4.127,449.861,10.879,5182,-0.464
GoalBrain_4_2,3.685,465.642,10.847,5134,-0.432
GoalBrain_4_2,3.948,481.208,10.385,5199,-0.405
GoalBrain_4_2,3.657,496.931,10.796,5189,-0.385
GoalBrain_4_2,4.206,512.995,10.547,5137,-0.348
GoalBrain_4_2,3.697,529.420,11.358,5165,-0.326
GoalBrain_4_2,3.584,545.734,11.389,5161,-0.310
GoalBrain_4_2,3.871,561.743,10.832,5187,-0.294
GoalBrain_4_2,3.345,577.110,10.771,5153,-0.278
GoalBrain_4_2,3.422,591.516,9.852,5236,-0.258
GoalBrain_4_2,3.377,606.855,10.736,5176,-0.227
GoalBrain_4_2,3.457,622.243,10.689,5129,-0.197
GoalBrain_4_2,3.402,637.090,10.288,5201,-0.177
GoalBrain_4_2,3.371,652.124,10.443,5126,-0.160
GoalBrain_4_2,3.389,667.023,10.309,5169,-0.139
GoalBrain_4_2,3.458,682.431,10.437,5231,-0.125
GoalBrain_4_2,3.472,697.835,10.674,5124,-0.106
GoalBrain_4_2,3.334,712.452,10.090,5153,-0.087
GoalBrain_4_2,3.406,727.481,10.408,5164,-0.071
GoalBrain_4_2,3.286,742.389,10.412,5141,-0.056
GoalBrain_4_2,3.406,757.323,10.343,5126,-0.038
GoalBrain_4_2,3.379,772.178,10.280,5248,-0.025
GoalBrain_4_2,3.385,787.505,10.707,5198,-0.010
GoalBrain_4_2,3.451,803.137,10.947,5186,0.002
GoalBrain_4_2,3.418,818.463,10.711,5147,-0.006
GoalBrain_4_2,3.431,833.395,10.333,5148,-0.003
GoalBrain_4_2,4.005,849.580,10.903,5138,-0.007
GoalBrain_4_2,3.422,865.588,11.237,5192,-0.004
GoalBrain_4_2,3.419,881.052,10.792,5127,-0.000
GoalBrain_4_2,3.580,896.407,10.595,5175,0.002
GoalBrain_4_2,3.729,912.990,11.476,5172,0.005
GoalBrain_4_2,3.421,928.296,10.650,5123,0.012
GoalBrain_4_2,3.762,944.580,11.214,5121,0.008
GoalBrain_4_2,3.590,959.765,10.416,5123,0.008
GoalBrain_4_2,3.343,974.922,10.591,5154,0.010
GoalBrain_4_2,3.622,989.914,10.228,5192,0.009
GoalBrain_4_2,3.374,1005.068,10.554,5215,0.009
GoalBrain_4_2,3.568,1020.349,10.529,5166,0.013
GoalBrain_4_2,3.351,1035.173,10.301,5134,0.018
GoalBrain_4_2,3.584,1049.914,10.024,5127,0.022
GoalBrain_4_2,3.361,1064.975,10.491,5174,0.025
GoalBrain_4_2,3.539,1079.979,10.304,5129,0.026
GoalBrain_4_2,3.344,1095.081,10.572,5218,0.031
GoalBrain_4_2,3.534,1110.322,10.528,5129,0.038
GoalBrain_4_2,3.321,1124.845,10.050,5147,0.037
GoalBrain_4_2,3.564,1140.006,10.406,5123,0.042
GoalBrain_4_2,3.389,1155.213,10.625,5186,0.049
GoalBrain_4_2,3.806,1170.971,10.705,5182,0.051
GoalBrain_4_2,3.343,1186.351,10.783,5201,0.056
GoalBrain_4_2,3.640,1201.732,10.544,5305,0.060
GoalBrain_4_2,3.330,1216.862,10.623,5158,0.067
GoalBrain_4_2,3.550,1231.832,10.278,5137,0.071
GoalBrain_4_2,3.390,1246.697,10.299,5146,0.075
GoalBrain_4_2,3.374,1262.161,10.602,5181,0.078
GoalBrain_4_2,3.359,1277.038,10.331,5201,0.080
GoalBrain_4_2,3.540,1291.804,10.076,5159,0.080
GoalBrain_4_2,3.388,1306.787,10.422,5146,0.084
GoalBrain_4_2,3.590,1321.833,10.255,5214,0.087
GoalBrain_4_2,3.423,1336.638,10.237,5136,0.091
GoalBrain_4_2,4.228,1352.565,10.483,5148,0.095
GoalBrain_4_2,3.425,1368.356,11.103,5177,0.097
GoalBrain_4_2,3.764,1383.998,10.695,5124,0.100
GoalBrain_4_2,3.808,1399.831,10.786,5170,0.104
GoalBrain_4_2,3.402,1414.797,10.365,5246,0.106
GoalBrain_4_2,3.735,1430.294,10.602,5137,0.107
GoalBrain_4_2,3.718,1446.719,11.371,5153,0.107
GoalBrain_4_2,3.465,1461.899,10.524,5246,0.108
GoalBrain_4_2,3.478,1477.313,10.691,5144,0.112
GoalBrain_4_2,3.446,1493.017,10.971,5135,0.113
GoalBrain_4_2,3.320,1508.176,10.627,5122,0.119
GoalBrain_4_2,3.623,1523.156,10.195,5146,0.122
GoalBrain_4_2,4.011,1538.962,10.591,5128,0.125
GoalBrain_4_2,3.408,1554.386,10.762,5232,0.127
GoalBrain_4_2,3.688,1570.555,11.160,5136,0.130
GoalBrain_4_2,3.331,1585.704,10.592,5186,0.137
GoalBrain_4_2,3.515,1600.954,10.534,5121,0.140
GoalBrain_4_2,3.398,1615.913,10.339,5151,0.143
GoalBrain_4_2,3.378,1630.429,9.957,5220,0.145
GoalBrain_4_2,3.317,1644.844,9.946,5235,0.149
GoalBrain_4_2,3.478,1659.137,9.696,5203,0.153
GoalBrain_4_2,3.434,1673.437,9.732,5193,0.158
GoalBrain_4_2,3.407,1687.364,9.422,5138,0.161
GoalBrain_4_2,3.317,1701.022,9.287,5135,0.164
GoalBrain_4_2,3.293,1714.805,9.438,5167,0.164
GoalBrain_4_2,3.291,1728.331,9.224,5143,0.167
GoalBrain_4_2,3.288,1741.742,9.109,5174,0.168
GoalBrain_4_2,3.321,1755.641,9.507,5210,0.169
GoalBrain_4_2,3.231,1769.050,9.155,5134,0.171
GoalBrain_4_2,3.365,1782.602,9.103,5193,0.175
GoalBrain_4_2,3.261,1796.124,9.209,5174,0.177
GoalBrain_4_2,3.248,1809.990,9.553,5139,0.176
GoalBrain_4_2,3.289,1823.905,9.307,5132,0.179
GoalBrain_4_2,3.326,1837.722,9.392,5154,0.181
GoalBrain_4_2,3.223,1851.150,9.171,5135,0.182
GoalBrain_4_2,3.130,1864.610,9.280,5157,0.184
GoalBrain_4_2,3.131,1878.402,9.528,5191,0.187
GoalBrain_4_2,3.086,1891.653,9.132,5160,0.192
GoalBrain_4_2,3.063,1905.360,9.610,5141,0.192
GoalBrain_4_2,3.048,1919.220,9.723,5233,0.192
GoalBrain_4_2,3.066,1932.749,9.432,5162,0.192
GoalBrain_4_2,2.983,1946.116,9.316,5207,0.193
GoalBrain_4_2,3.197,1959.460,9.106,5163,0.191
GoalBrain_4_2,4.262,1975.716,10.718,5121,0.191
GoalBrain_4_2,3.212,1989.674,9.609,5182,0.192
GoalBrain_4_2,3.276,2004.656,10.426,5123,0.193
GoalBrain_4_2,3.189,2018.486,9.545,5159,0.194
GoalBrain_4_2,3.267,2031.994,9.170,5125,0.196
GoalBrain_4_2,3.320,2045.762,9.337,5142,0.198
GoalBrain_4_2,3.414,2060.029,9.751,5219,0.199
GoalBrain_4_2,3.337,2074.005,9.534,5188,0.199
GoalBrain_4_2,3.258,2088.275,9.844,5235,0.197
GoalBrain_4_2,3.189,2102.271,9.686,5179,0.195
GoalBrain_4_2,3.336,2116.356,9.618,5198,0.196
GoalBrain_4_2,3.280,2130.238,9.527,5150,0.198
GoalBrain_4_2,3.142,2143.709,9.262,5227,0.198
GoalBrain_4_2,3.187,2157.643,9.649,5129,0.200
GoalBrain_4_2,3.212,2171.308,9.423,5205,0.202
GoalBrain_4_2,3.079,2184.698,9.231,5239,0.203
GoalBrain_4_2,3.200,2198.147,9.174,5122,0.204
GoalBrain_4_2,3.005,2211.328,9.112,5137,0.206
