Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,25.959,54.762,24.577,5156,-1.012
GoalBrain_4_2,29.821,110.032,24.250,5149,-1.021
GoalBrain_4_2,25.796,161.386,24.339,5159,-1.014
GoalBrain_4_2,25.795,212.683,24.300,5130,-1.016
GoalBrain_4_2,25.279,262.426,23.263,5129,-1.010
GoalBrain_4_2,25.610,313.150,23.915,5141,-1.006
GoalBrain_4_2,26.001,364.044,23.728,5129,-1.001
GoalBrain_4_2,25.562,414.699,23.916,5121,-0.997
GoalBrain_4_2,25.642,464.285,22.763,5144,-0.981
GoalBrain_4_2,25.499,514.441,23.482,5161,-0.949
GoalBrain_4_2,25.187,565.106,24.275,5137,-0.923
GoalBrain_4_2,25.401,614.617,22.942,5182,-0.884
GoalBrain_4_2,25.297,664.634,23.541,5124,-0.862
GoalBrain_4_2,25.626,714.486,23.042,5141,-0.806
GoalBrain_4_2,25.326,764.306,23.316,5144,-0.781
GoalBrain_4_2,25.202,814.870,24.152,5161,-0.743
GoalBrain_4_2,25.340,864.585,23.206,5126,-0.691
GoalBrain_4_2,25.186,914.417,23.441,5183,-0.648
GoalBrain_4_2,25.540,964.237,23.171,5125,-0.615
GoalBrain_4_2,25.483,1013.853,22.947,5127,-0.581
GoalBrain_4_2,25.337,1063.965,23.554,5164,-0.531
GoalBrain_4_2,25.375,1113.363,22.847,5125,-0.488
GoalBrain_4_2,25.231,1163.343,23.562,5138,-0.455
GoalBrain_4_2,26.620,1215.205,24.020,5135,-0.420
GoalBrain_4_2,26.229,1267.621,24.987,5154,-0.392
GoalBrain_4_2,25.279,1317.382,23.289,5133,-0.369
GoalBrain_4_2,26.751,1371.646,26.207,5132,-0.356
GoalBrain_4_2,25.964,1424.147,25.328,5179,-0.343
GoalBrain_4_2,27.446,1475.869,23.134,5159,-0.320
GoalBrain_4_2,26.498,1527.886,24.350,5128,-0.308
GoalBrain_4_2,25.790,1578.572,23.728,5180,-0.294
GoalBrain_4_2,26.075,1629.493,23.664,5144,-0.270
GoalBrain_4_2,26.543,1681.055,23.838,5174,-0.250
GoalBrain_4_2,26.180,1732.441,24.036,5175,-0.231
GoalBrain_4_2,26.525,1783.765,23.619,5144,-0.219
GoalBrain_4_2,26.236,1834.575,23.424,5175,-0.207
GoalBrain_4_2,25.780,1885.427,23.913,5160,-0.195
GoalBrain_4_2,25.678,1935.229,22.984,5155,-0.176
GoalBrain_4_2,27.122,1988.456,24.188,5177,-0.164
GoalBrain_4_2,26.051,2039.578,23.922,5157,-0.149
GoalBrain_4_2,26.853,2091.019,23.403,5183,-0.142
GoalBrain_4_2,26.002,2142.370,24.188,5137,-0.120
GoalBrain_4_2,26.857,2195.064,24.626,5181,-0.114
GoalBrain_4_2,25.894,2247.122,24.944,5150,-0.105
GoalBrain_4_2,29.754,2302.139,24.058,5171,-0.098
GoalBrain_4_2,27.823,2355.106,23.948,5122,-0.088
GoalBrain_4_2,26.779,2408.464,25.411,5165,-0.074
GoalBrain_4_2,28.130,2461.092,23.363,5132,-0.062
GoalBrain_4_2,25.998,2512.327,24.031,5142,-0.044
GoalBrain_4_2,26.836,2564.010,23.688,5135,-0.035
GoalBrain_4_2,25.980,2614.221,23.117,5143,-0.023
GoalBrain_4_2,26.782,2666.641,24.452,5154,-0.015
GoalBrain_4_2,25.601,2717.498,24.094,5170,-0.006
GoalBrain_4_2,25.681,2768.230,23.876,5184,0.003
GoalBrain_4_2,27.811,2820.802,23.649,5164,0.008
GoalBrain_4_2,27.260,2873.632,24.399,5158,0.012
GoalBrain_4_2,26.212,2924.204,23.215,5124,0.019
GoalBrain_4_2,26.523,2975.355,23.481,5160,0.030
GoalBrain_4_2,26.692,3026.965,23.728,5165,0.035
GoalBrain_4_2,26.517,3077.983,23.334,5150,0.043
GoalBrain_4_2,26.863,3129.696,23.654,5171,0.054
GoalBrain_4_2,25.587,3180.462,23.989,5139,0.063
GoalBrain_4_2,25.473,3229.739,22.682,5138,0.067
GoalBrain_4_2,25.364,3279.633,23.350,5164,0.073
GoalBrain_4_2,25.482,3329.707,23.408,5163,0.083
GoalBrain_4_2,25.362,3379.620,23.367,5151,0.088
GoalBrain_4_2,25.354,3429.732,23.566,5164,0.095
GoalBrain_4_2,25.210,3479.526,23.392,5134,0.100
GoalBrain_4_2,25.283,3529.203,23.211,5152,0.106
GoalBrain_4_2,25.377,3580.423,24.597,5128,0.110
GoalBrain_4_2,25.253,3631.040,24.170,5184,0.116
GoalBrain_4_2,25.201,3680.619,23.184,5160,0.124
GoalBrain_4_2,25.260,3730.182,23.112,5149,0.124
GoalBrain_4_2,25.402,3780.304,23.528,5180,0.130
GoalBrain_4_2,25.300,3830.580,23.740,5123,0.132
GoalBrain_4_2,25.246,3880.191,23.218,5121,0.135
GoalBrain_4_2,25.240,3931.871,24.650,5166,0.140
GoalBrain_4_2,25.355,3981.619,23.178,5142,0.148
GoalBrain_4_2,25.294,4032.543,24.381,5181,0.150
GoalBrain_4_2,25.387,4082.364,23.283,5141,0.150
GoalBrain_4_2,25.371,4132.673,23.759,5136,0.149
GoalBrain_4_2,25.199,4182.019,22.996,5127,0.148
GoalBrain_4_2,25.362,4231.910,23.342,5123,0.148
GoalBrain_4_2,25.374,4281.805,23.364,5152,0.153
GoalBrain_4_2,25.379,4332.601,24.219,5135,0.153
GoalBrain_4_2,25.357,4382.830,23.653,5164,0.155
GoalBrain_4_2,25.319,4433.359,24.009,5161,0.153
GoalBrain_4_2,25.283,4483.448,23.639,5152,0.155
GoalBrain_4_2,25.258,4532.457,22.612,5133,0.155
GoalBrain_4_2,25.281,4583.539,24.630,5175,0.153
GoalBrain_4_2,29.186,4638.693,24.713,5149,0.155
GoalBrain_4_2,27.475,4691.778,24.429,5122,0.160
GoalBrain_4_2,25.781,4741.870,23.123,5124,0.161
GoalBrain_4_2,25.560,4792.183,23.591,5129,0.167
GoalBrain_4_2,30.237,4847.024,23.459,5165,0.169
GoalBrain_4_2,25.936,4897.958,23.830,5146,0.172
GoalBrain_4_2,25.753,4948.460,23.562,5168,0.175
GoalBrain_4_2,25.682,4999.007,23.726,5171,0.178
GoalBrain_4_2,25.702,5049.425,23.546,5132,0.185
GoalBrain_4_2,26.053,5100.052,23.413,5154,0.186
GoalBrain_4_2,25.763,5151.195,24.202,5149,0.186
GoalBrain_4_2,25.863,5201.824,23.619,5125,0.188
GoalBrain_4_2,25.869,5253.498,24.631,5179,0.191
GoalBrain_4_2,26.748,5304.699,23.293,5168,0.194
GoalBrain_4_2,26.541,5357.397,24.938,5182,0.199
GoalBrain_4_2,26.275,5408.401,23.516,5178,0.203
GoalBrain_4_2,26.396,5459.581,23.621,5122,0.205
GoalBrain_4_2,27.009,5511.398,23.652,5154,0.208
GoalBrain_4_2,28.082,5564.638,23.999,5174,0.209
GoalBrain_4_2,25.539,5614.961,23.615,5126,0.211
GoalBrain_4_2,26.303,5666.283,23.818,5158,0.213
GoalBrain_4_2,26.407,5716.851,23.032,5166,0.215
GoalBrain_4_2,27.398,5769.138,23.735,5126,0.221
GoalBrain_4_2,28.047,5823.248,24.848,5172,0.223
GoalBrain_4_2,28.469,5877.333,24.354,5144,0.225
GoalBrain_4_2,28.731,5932.450,24.666,5160,0.228
GoalBrain_4_2,27.382,5985.009,24.024,5130,0.231
GoalBrain_4_2,26.460,6036.999,24.316,5125,0.233
GoalBrain_4_2,28.460,6092.341,25.627,5135,0.234
GoalBrain_4_2,28.890,6146.941,24.500,5151,0.237
GoalBrain_4_2,28.694,6201.740,24.922,5160,0.239
GoalBrain_4_2,30.683,6258.270,24.632,5121,0.244
GoalBrain_4_2,27.172,6311.483,24.804,5123,0.246
GoalBrain_4_2,26.147,6363.493,24.660,5139,0.250
GoalBrain_4_2,28.732,6418.136,24.666,5135,0.254
GoalBrain_4_2,26.557,6470.686,24.824,5131,0.257
GoalBrain_4_2,26.043,6522.930,24.997,5123,0.261
GoalBrain_4_2,27.534,6575.132,23.514,5150,0.266
GoalBrain_4_2,27.212,6627.857,24.349,5179,0.267
GoalBrain_4_2,25.893,6678.775,23.856,5137,0.267
GoalBrain_4_2,25.587,6729.455,23.885,5189,0.269
GoalBrain_4_2,25.705,6780.141,23.769,5240,0.270
GoalBrain_4_2,25.424,6831.578,24.824,5135,0.272
GoalBrain_4_2,26.030,6881.700,22.969,5137,0.274
GoalBrain_4_2,25.843,6933.107,24.374,5136,0.275
