Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.591,39.496,30.854,5159,-1.061
GoalBrain_4_2,3.354,74.423,28.043,5124,-1.089
GoalBrain_4_2,3.404,109.943,28.541,5151,-1.098
GoalBrain_4_2,3.395,145.017,28.311,5211,-1.063
GoalBrain_4_2,3.637,179.879,27.757,5209,-1.025
GoalBrain_4_2,3.649,215.659,28.510,5201,-0.937
GoalBrain_4_2,3.322,252.069,29.453,5125,-0.839
GoalBrain_4_2,3.420,286.827,27.862,5148,-0.640
GoalBrain_4_2,3.294,322.775,28.929,5209,-0.403
GoalBrain_4_2,3.294,358.157,28.192,5145,-0.237
GoalBrain_4_2,3.363,392.944,27.975,5130,-0.052
GoalBrain_4_2,3.295,428.541,28.714,5247,0.071
GoalBrain_4_2,3.216,463.527,28.200,5138,0.200
GoalBrain_4_2,3.212,498.422,28.074,5186,0.287
GoalBrain_4_2,3.219,534.384,29.095,5122,0.366
GoalBrain_4_2,3.237,569.632,28.399,5167,0.428
GoalBrain_4_2,3.198,604.794,28.395,5164,0.479
GoalBrain_4_2,3.209,639.696,28.147,5137,0.521
GoalBrain_4_2,3.341,675.442,28.754,5142,0.558
GoalBrain_4_2,3.378,711.181,28.540,5131,0.585
GoalBrain_4_2,3.345,746.210,28.102,5142,0.610
GoalBrain_4_2,3.267,781.121,28.158,5142,0.633
GoalBrain_4_2,3.404,819.251,30.646,5141,0.651
GoalBrain_4_2,3.456,855.358,28.846,5154,0.667
GoalBrain_4_2,3.273,894.120,31.230,5145,0.682
GoalBrain_4_2,3.815,931.194,29.339,5145,0.694
GoalBrain_4_2,3.216,966.312,28.321,5143,0.705
GoalBrain_4_2,3.247,1001.566,28.434,5161,0.716
GoalBrain_4_2,3.316,1037.262,28.437,5135,0.725
GoalBrain_4_2,3.393,1072.580,28.387,5146,0.733
GoalBrain_4_2,3.394,1109.430,29.569,5139,0.741
GoalBrain_4_2,4.324,1147.431,29.722,5131,0.748
GoalBrain_4_2,3.516,1183.829,29.177,5128,0.755
GoalBrain_4_2,3.438,1219.599,28.654,5148,0.761
GoalBrain_4_2,3.308,1255.776,29.183,5162,0.767
GoalBrain_4_2,3.254,1290.879,28.221,5159,0.771
GoalBrain_4_2,3.455,1326.550,28.541,5161,0.776
GoalBrain_4_2,3.472,1361.937,28.301,5146,0.780
