Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,4.551,34.529,24.305,5126,-1.033
GoalBrain_4_2,3.406,64.711,22.747,5141,-0.998
GoalBrain_4_2,3.872,95.230,22.660,5170,-0.968
GoalBrain_4_2,3.428,126.529,23.490,5182,-0.893
GoalBrain_4_2,3.592,157.133,22.799,5160,-0.792
GoalBrain_4_2,3.658,188.243,23.151,5208,-0.674
GoalBrain_4_2,3.353,218.083,22.473,5164,-0.532
GoalBrain_4_2,3.321,247.436,22.162,5205,-0.387
GoalBrain_4_2,3.605,276.707,21.848,5145,-0.268
GoalBrain_4_2,3.525,307.317,22.769,5140,-0.152
GoalBrain_4_2,3.458,337.995,23.159,5191,-0.091
GoalBrain_4_2,3.462,367.287,21.828,5121,-0.041
GoalBrain_4_2,3.668,397.039,22.123,5175,0.012
GoalBrain_4_2,3.604,427.958,23.099,5153,0.064
GoalBrain_4_2,3.380,458.547,23.058,5222,0.105
GoalBrain_4_2,3.432,488.511,22.533,5184,0.139
GoalBrain_4_2,3.513,517.963,22.002,5121,0.171
GoalBrain_4_2,3.572,548.639,22.992,5206,0.190
GoalBrain_4_2,3.736,578.720,22.459,5177,0.203
GoalBrain_4_2,3.578,609.926,23.121,5172,0.219
GoalBrain_4_2,3.545,640.219,22.630,5126,0.233
GoalBrain_4_2,3.664,670.976,22.962,5160,0.247
GoalBrain_4_2,3.785,700.959,22.310,5126,0.265
GoalBrain_4_2,3.507,731.717,23.013,5149,0.272
GoalBrain_4_2,3.658,761.179,21.912,5132,0.282
GoalBrain_4_2,2.791,787.291,19.981,5202,0.291
GoalBrain_4_2,2.710,812.601,19.436,5161,0.300
GoalBrain_4_2,2.834,838.579,19.852,5240,0.311
GoalBrain_4_2,2.755,865.395,20.363,5164,0.325
GoalBrain_4_2,2.811,891.616,20.089,5131,0.332
GoalBrain_4_2,2.807,917.191,19.667,5191,0.340
GoalBrain_4_2,2.828,942.464,19.253,5135,0.345
GoalBrain_4_2,2.928,968.183,19.668,5138,0.355
GoalBrain_4_2,2.748,993.858,19.686,5202,0.364
GoalBrain_4_2,2.805,1019.204,19.353,5124,0.370
GoalBrain_4_2,2.740,1044.574,19.520,5183,0.372
GoalBrain_4_2,2.823,1070.366,19.710,5183,0.375
GoalBrain_4_2,2.818,1096.259,19.816,5218,0.380
GoalBrain_4_2,2.734,1121.715,19.453,5165,0.385
GoalBrain_4_2,2.856,1147.164,19.415,5165,0.389
GoalBrain_4_2,2.841,1172.785,19.574,5182,0.396
GoalBrain_4_2,2.838,1198.573,19.863,5171,0.401
GoalBrain_4_2,2.800,1224.272,19.670,5132,0.407
GoalBrain_4_2,2.741,1249.794,19.671,5173,0.411
GoalBrain_4_2,2.776,1275.719,19.935,5207,0.417
GoalBrain_4_2,2.820,1301.259,19.509,5156,0.420
GoalBrain_4_2,2.839,1327.096,19.802,5201,0.425
GoalBrain_4_2,2.777,1352.977,19.662,5150,0.430
GoalBrain_4_2,2.863,1378.360,19.428,5134,0.434
GoalBrain_4_2,2.844,1403.827,19.508,5172,0.437
GoalBrain_4_2,2.830,1429.569,19.646,5184,0.441
GoalBrain_4_2,2.866,1455.300,19.719,5183,0.447
