Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.570,41.212,31.953,5151,-1.042
GoalBrain_4_2,3.136,78.041,29.604,5128,-1.033
GoalBrain_4_2,3.376,114.877,29.425,5133,-1.045
GoalBrain_4_2,3.405,152.059,29.623,5200,-1.035
GoalBrain_4_2,3.200,188.762,29.410,5193,-1.000
GoalBrain_4_2,3.302,225.530,29.469,5205,-0.923
GoalBrain_4_2,3.589,262.724,29.490,5249,-0.864
GoalBrain_4_2,3.192,299.173,29.307,5173,-0.838
GoalBrain_4_2,3.503,336.000,29.450,5126,-0.793
GoalBrain_4_2,3.157,373.339,29.810,5164,-0.670
GoalBrain_4_2,3.503,411.079,30.100,5242,-0.544
GoalBrain_4_2,3.787,448.197,29.420,5163,-0.434
GoalBrain_4_2,3.085,484.978,29.728,5193,-0.354
GoalBrain_4_2,3.296,521.941,29.726,5178,-0.295
GoalBrain_4_2,3.094,558.304,29.252,5177,-0.251
GoalBrain_4_2,3.334,594.204,28.724,5152,-0.201
GoalBrain_4_2,3.587,630.992,29.350,5137,-0.157
GoalBrain_4_2,3.217,667.256,29.171,5142,-0.126
GoalBrain_4_2,3.212,702.929,28.815,5154,-0.120
GoalBrain_4_2,3.510,739.722,29.118,5186,-0.073
GoalBrain_4_2,3.686,775.895,28.797,5126,-0.077
GoalBrain_4_2,3.191,812.633,29.528,5124,-0.055
GoalBrain_4_2,3.290,847.830,28.755,5157,-0.054
GoalBrain_4_2,3.196,882.482,28.560,5129,-0.075
GoalBrain_4_2,3.129,918.048,29.046,5244,-0.066
GoalBrain_4_2,3.160,953.687,28.757,5127,-0.073
GoalBrain_4_2,3.410,989.528,28.871,5162,-0.074
GoalBrain_4_2,3.072,1024.176,28.539,5183,-0.067
GoalBrain_4_2,3.390,1060.216,29.055,5194,-0.074
GoalBrain_4_2,3.239,1095.973,29.082,5224,-0.078
GoalBrain_4_2,3.077,1130.826,28.169,5124,-0.062
GoalBrain_4_2,3.344,1166.801,29.096,5122,-0.058
GoalBrain_4_2,3.317,1203.027,29.010,5153,-0.032
GoalBrain_4_2,3.189,1238.177,28.728,5187,-0.034
GoalBrain_4_2,3.143,1273.249,28.538,5160,-0.036
GoalBrain_4_2,3.123,1308.283,28.683,5138,-0.033
GoalBrain_4_2,3.092,1344.171,29.032,5193,-0.007
GoalBrain_4_2,3.055,1380.104,29.190,5194,-0.001
GoalBrain_4_2,3.100,1415.604,28.769,5188,0.014
GoalBrain_4_2,3.739,1452.171,29.404,5200,0.010
GoalBrain_4_2,3.509,1490.627,31.508,5230,0.012
GoalBrain_4_2,3.267,1526.943,29.776,5199,0.007
GoalBrain_4_2,3.500,1563.070,29.224,5137,0.003
GoalBrain_4_2,3.410,1600.726,30.295,5169,0.016
GoalBrain_4_2,3.311,1639.634,31.847,5249,0.012
GoalBrain_4_2,3.455,1677.212,30.480,5216,0.021
GoalBrain_4_2,3.450,1713.075,29.110,5154,0.018
GoalBrain_4_2,3.540,1749.679,29.657,5161,0.023
GoalBrain_4_2,3.221,1787.149,30.758,5237,0.020
GoalBrain_4_2,3.319,1822.168,28.500,5138,0.014
GoalBrain_4_2,3.176,1857.949,29.061,5230,0.015
GoalBrain_4_2,4.647,1897.300,31.299,5148,0.006
GoalBrain_4_2,3.311,1933.247,29.417,5160,0.006
GoalBrain_4_2,3.136,1968.234,28.936,5160,0.006
GoalBrain_4_2,3.180,2003.539,28.771,5162,-0.003
GoalBrain_4_2,3.118,2039.911,29.325,5213,0.021
GoalBrain_4_2,3.200,2075.101,28.509,5129,0.021
GoalBrain_4_2,3.235,2111.541,29.079,5147,0.045
GoalBrain_4_2,3.201,2147.502,29.089,5150,0.052
GoalBrain_4_2,3.285,2183.981,29.252,5143,0.066
GoalBrain_4_2,3.416,2220.784,29.892,5198,0.061
GoalBrain_4_2,3.247,2258.376,30.263,5159,0.075
GoalBrain_4_2,3.258,2294.369,29.519,5224,0.076
GoalBrain_4_2,3.246,2331.778,30.192,5127,0.084
GoalBrain_4_2,3.256,2369.808,30.595,5207,0.103
