Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.649,34.229,24.771,5164,-1.098
GoalBrain_4_2,3.262,64.951,23.232,5146,-1.059
GoalBrain_4_2,3.143,94.418,22.342,5165,-1.024
GoalBrain_4_2,3.278,123.674,22.027,5146,-0.955
GoalBrain_4_2,3.192,153.045,22.307,5225,-0.889
GoalBrain_4_2,3.211,182.013,21.899,5123,-0.840
GoalBrain_4_2,3.335,211.244,22.037,5214,-0.774
GoalBrain_4_2,3.323,240.573,22.138,5185,-0.641
GoalBrain_4_2,3.384,269.851,22.003,5202,-0.505
GoalBrain_4_2,3.561,300.093,22.459,5198,-0.406
GoalBrain_4_2,3.314,329.712,22.320,5222,-0.334
GoalBrain_4_2,3.275,358.964,22.137,5160,-0.232
GoalBrain_4_2,3.272,388.269,22.213,5132,-0.138
GoalBrain_4_2,3.271,418.056,22.552,5152,-0.104
GoalBrain_4_2,3.178,447.901,22.698,5197,-0.069
GoalBrain_4_2,3.145,477.463,22.512,5145,-0.026
GoalBrain_4_2,3.641,506.872,21.967,5156,0.015
GoalBrain_4_2,3.208,536.408,22.394,5141,0.042
GoalBrain_4_2,3.287,566.158,22.491,5140,0.080
GoalBrain_4_2,3.243,596.262,22.657,5129,0.106
GoalBrain_4_2,3.165,625.870,22.488,5171,0.118
GoalBrain_4_2,3.694,655.228,21.965,5149,0.132
GoalBrain_4_2,3.343,687.267,24.222,5208,0.154
GoalBrain_4_2,3.274,717.958,23.177,5171,0.171
GoalBrain_4_2,3.170,747.537,22.484,5167,0.169
GoalBrain_4_2,3.431,778.366,23.324,5220,0.136
GoalBrain_4_2,3.395,808.650,22.896,5221,0.114
GoalBrain_4_2,3.160,839.200,23.200,5182,0.089
GoalBrain_4_2,3.667,869.566,22.449,5225,0.078
GoalBrain_4_2,3.520,900.401,23.159,5195,0.067
GoalBrain_4_2,3.210,930.148,22.491,5136,0.051
GoalBrain_4_2,3.252,958.861,21.675,5139,0.047
GoalBrain_4_2,3.363,988.395,22.343,5170,0.043
GoalBrain_4_2,3.217,1017.783,22.338,5191,0.041
GoalBrain_4_2,3.209,1047.160,22.273,5135,0.042
GoalBrain_4_2,3.724,1077.027,22.296,5181,0.050
GoalBrain_4_2,3.502,1108.529,23.668,5211,0.048
GoalBrain_4_2,3.504,1140.074,23.703,5137,0.052
GoalBrain_4_2,3.275,1169.923,22.417,5214,0.056
GoalBrain_4_2,3.821,1200.571,22.841,5121,0.057
GoalBrain_4_2,3.130,1231.590,23.569,5174,0.053
GoalBrain_4_2,3.481,1262.135,22.945,5167,0.048
GoalBrain_4_2,3.506,1292.641,22.913,5189,0.053
GoalBrain_4_2,3.269,1322.736,22.659,5154,0.058
GoalBrain_4_2,3.106,1351.593,21.899,5229,0.064
GoalBrain_4_2,3.262,1381.529,22.608,5232,0.068
GoalBrain_4_2,3.298,1411.059,22.349,5213,0.070
GoalBrain_4_2,3.215,1441.039,22.514,5232,0.066
GoalBrain_4_2,3.450,1471.358,22.871,5167,0.068
GoalBrain_4_2,3.502,1500.963,22.278,5128,0.074
GoalBrain_4_2,3.231,1531.914,23.391,5234,0.076
GoalBrain_4_2,3.648,1562.068,22.420,5127,0.079
GoalBrain_4_2,3.496,1592.771,23.061,5154,0.085
GoalBrain_4_2,3.440,1621.977,21.960,5148,0.093
GoalBrain_4_2,3.204,1651.975,22.729,5188,0.097
GoalBrain_4_2,3.379,1680.716,21.676,5143,0.094
GoalBrain_4_2,3.233,1709.375,21.609,5124,0.098
GoalBrain_4_2,3.403,1740.297,23.120,5122,0.100
GoalBrain_4_2,3.447,1770.933,23.133,5146,0.105
GoalBrain_4_2,3.482,1800.833,22.475,5151,0.109
GoalBrain_4_2,3.608,1832.351,23.687,5147,0.111
GoalBrain_4_2,3.700,1863.584,23.242,5136,0.110
GoalBrain_4_2,3.591,1894.549,23.127,5130,0.114
GoalBrain_4_2,3.351,1925.460,23.300,5149,0.118
GoalBrain_4_2,3.186,1955.140,22.481,5188,0.118
GoalBrain_4_2,3.472,1986.872,23.878,5180,0.122
GoalBrain_4_2,3.319,2017.148,22.680,5167,0.125
GoalBrain_4_2,3.318,2046.450,22.069,5158,0.123
GoalBrain_4_2,3.240,2075.816,22.151,5124,0.125
GoalBrain_4_2,3.297,2104.336,21.478,5124,0.128
GoalBrain_4_2,3.362,2134.492,22.775,5206,0.129
GoalBrain_4_2,3.333,2163.971,22.216,5154,0.133
GoalBrain_4_2,3.199,2192.582,21.612,5216,0.138
GoalBrain_4_2,3.162,2221.534,22.015,5241,0.143
GoalBrain_4_2,3.178,2249.918,21.496,5147,0.145
GoalBrain_4_2,3.292,2278.463,21.580,5174,0.151
