0, 221, 0
0, 139, 0
0, 323, 0
0, 465, 0
0, 137, 0
0, 239, 0
0, 188, 0
0, 163, 1
0, 131, 0
0, 140, 1
0, 138, 0
0, 142, 0
0, 229, 0
0, 178, 1
0, 134, 0
1, 0, 0
0, 141, 0
0, 200, 0
0, 135, 0
0, 156, 0
0, 161, 0
0, 215, 0
0, 142, 0
1, 71, 0
0, 145, 0
1, 112, 0
0, 134, 0
1, 124, 0
0, 195, 0
0, 164, 0
1, 45, 0
0, 128, 0
0, 218, 0
0, 170, 0
0, 200, 0
0, 142, 0
0, 154, 0
0, 267, 0
0, 148, 0
0, 128, 0
0, 200, 0
0, 150, 0
0, 206, 0
0, 155, 0
0, 150, 0
0, 141, 0
0, 174, 0
0, 133, 0
0, 181, 0
0, 158, 0
0, 126, 0
0, 124, 0
0, 176, 0
0, 171, 0
0, 175, 0
0, 169, 0
0, 137, 0
0, 160, 0
0, 185, 0
0, 156, 0
0, 255, 0
0, 158, 0
0, 209, 0
0, 139, 0
0, 138, 1
0, 147, 0
0, 177, 0
0, 129, 0
0, 182, 0
0, 220, 0
0, 161, 0
0, 176, 0
0, 138, 0
0, 124, 0
0, 179, 0
0, 164, 0
0, 126, 0
0, 408, 0
0, 144, 0
0, 133, 0
0, 181, 0
0, 148, 0
0, 173, 0
0, 207, 0
0, 207, 0
0, 148, 0
0, 125, 0
0, 131, 0
0, 191, 0
0, 342, 0
0, 178, 0
0, 189, 0
0, 325, 0
0, 199, 0
0, 202, 0
0, 156, 0
0, 125, 1
0, 156, 1
0, 161, 1
0, 159, 1
0, 157, 0
0, 129, 0
0, 136, 0
0, 272, 0
0, 182, 0
1, 8, 0
0, 161, 0
0, 455, 0
0, 152, 0
0, 128, 0
0, 165, 0
0, 129, 0
0, 149, 0
0, 144, 0
0, 184, 0
0, 198, 0
0, 126, 0
0, 132, 1
0, 152, 0
0, 195, 0
0, 191, 1
0, 320, 0
0, 229, 0
0, 502, 0
0, 289, 0
0, 148, 0
0, 133, 0
0, 212, 0
0, 144, 0
0, 131, 1
0, 127, 0
0, 184, 0
0, 157, 0
0, 127, 0
0, 143, 0
0, 176, 0
0, 127, 0
0, 156, 0
0, 128, 0
0, 143, 0
0, 159, 0
0, 176, 0
0, 149, 1
0, 134, 0
0, 227, 0
0, 142, 0
0, 125, 0
0, 130, 0
0, 161, 1
1, 72, 0
0, 228, 0
0, 139, 0
0, 137, 0
0, 193, 0
0, 151, 0
0, 137, 0
0, 137, 0
0, 152, 0
0, 939, 0
0, 518, 0
1, 172, 0
0, 153, 0
0, 162, 0
0, 189, 0
0, 133, 0
0, 187, 1
1, 193, 0
0, 185, 0
0, 146, 0
1, 0, 0
0, 160, 0
0, 178, 1
0, 249, 0
0, 137, 0
0, 138, 0
0, 212, 0
0, 155, 0
0, 223, 0
0, 128, 0
0, 148, 0
0, 148, 0
0, 142, 0
0, 123, 1
0, 169, 0
0, 125, 0
0, 134, 0
0, 138, 0
0, 165, 0
0, 366, 0
0, 140, 0
0, 179, 0
0, 163, 0
1, 68, 0
0, 168, 0
0, 145, 0
0, 163, 0
0, 206, 0
0, 552, 0
0, 129, 0
0, 167, 0
0, 462, 0
0, 144, 0
0, 180, 0
0, 165, 0
0, 158, 1
0, 206, 0
0, 199, 0
0, 135, 0
1, 67, 0
0, 225, 0
0, 168, 0
0, 387, 0
0, 134, 0
0, 151, 0
0, 188, 0
0, 155, 0
0, 138, 1
0, 165, 1
0, 228, 0
0, 128, 0
0, 134, 0
0, 427, 0
0, 208, 0
0, 210, 0
0, 172, 0
0, 160, 0
0, 225, 0
0, 126, 1
0, 126, 0
0, 206, 0
0, 155, 0
0, 136, 0
0, 167, 0
0, 370, 0
1, 285, 0
0, 189, 0
0, 139, 0
0, 296, 0
0, 139, 0
0, 390, 0
0, 329, 0
0, 131, 0
1, 0, 0
0, 154, 0
0, 131, 0
0, 139, 0
0, 142, 0
0, 231, 0
0, 232, 0
0, 439, 0
0, 181, 0
0, 430, 0
0, 157, 0
0, 141, 0
0, 146, 0
0, 274, 0
0, 160, 0
0, 194, 0
0, 180, 0
0, 139, 0
0, 129, 0
0, 149, 1
0, 183, 0
0, 192, 0
0, 166, 0
1, 0, 0
0, 130, 0
0, 196, 0
0, 131, 0
0, 214, 0
0, 173, 0
0, 140, 0
0, 139, 0
0, 134, 0
0, 129, 0
1, 93, 0
0, 231, 0
0, 209, 1
0, 204, 0
0, 301, 0
0, 148, 0
0, 144, 0
0, 174, 0
0, 154, 0
0, 258, 0
0, 344, 0
0, 156, 0
0, 146, 0
0, 125, 0
0, 435, 0
0, 174, 0
0, 187, 0
0, 149, 0
0, 142, 0
1, 279, 0
0, 755, 0
0, 295, 0
1, 58, 0
0, 250, 0
0, 146, 0
0, 288, 0
0, 185, 0
0, 398, 0
0, 356, 0
0, 191, 0
0, 161, 0
0, 134, 0
0, 210, 0
0, 183, 0
0, 198, 0
0, 151, 0
0, 505, 0
0, 297, 0
0, 265, 0
0, 140, 0
0, 555, 0
0, 169, 0
0, 126, 1
0, 173, 0
0, 173, 0
1, 217, 0
0, 218, 0
0, 125, 0
0, 176, 0
0, 129, 0
0, 432, 0
0, 238, 1
0, 496, 0
0, 125, 0
1, 42, 0
0, 193, 0
0, 1125, 0
0, 240, 0
0, 129, 0
0, 454, 0
0, 406, 0
0, 188, 1
0, 187, 1
0, 147, 0
0, 222, 0
0, 147, 0
0, 196, 0
0, 258, 0
0, 165, 0
0, 168, 0
0, 160, 0
0, 147, 1
0, 152, 0
0, 181, 0
0, 126, 0
0, 156, 0
0, 439, 0
0, 149, 0
0, 148, 0
0, 138, 0
0, 203, 0
0, 125, 0
0, 126, 0
0, 158, 0
0, 184, 0
0, 281, 0
0, 164, 0
0, 137, 0
0, 180, 0
0, 157, 0
0, 196, 0
0, 255, 1
0, 220, 0
0, 190, 0
1, 33, 0
0, 918, 0
0, 196, 0
0, 174, 0
0, 151, 0
0, 141, 0
0, 181, 0
0, 149, 0
0, 169, 0
0, 260, 0
0, 520, 0
0, 380, 1
0, 463, 0
0, 157, 0
1, 0, 0
0, 272, 0
0, 136, 0
0, 157, 0
0, 339, 1
0, 734, 0
0, 158, 0
0, 230, 0
0, 143, 0
0, 381, 0
0, 147, 0
0, 264, 0
0, 144, 0
0, 433, 0
0, 401, 0
0, 543, 0
1, 386, 1
1, 115, 0
0, 408, 0
0, 132, 0
0, 360, 0
0, 312, 0
0, 315, 0
1, 117, 0
1, 175, 0
0, 825, 0
0, 569, 0
0, 340, 0
0, 831, 0
0, 370, 0
0, 152, 0
0, 362, 0
0, 503, 0
0, 206, 0
1, 262, 0
0, 203, 0
0, 578, 0
0, 211, 0
0, 206, 1
0, 1161, 0
0, 332, 0
1, 97, 0
0, 286, 0
0, 154, 0
0, 347, 0
0, 326, 0
0, 394, 0
0, 216, 0
0, 168, 1
0, 139, 0
0, 161, 0
0, 233, 0
0, 1000, 0
0, 466, 1
0, 165, 1
0, 134, 0
0, 444, 0
0, 145, 0
0, 132, 0
1, 231, 1
0, 154, 0
0, 446, 1
0, 316, 0
0, 303, 0
1, 75, 0
0, 179, 0
0, 185, 0
0, 886, 0
0, 154, 0
0, 683, 0
0, 450, 0
0, 717, 0
0, 151, 0
1, 438, 0
0, 182, 0
0, 250, 0
1, 437, 0
0, 148, 0
0, 149, 0
0, 171, 0
1, 190, 0
0, 352, 0
1, 305, 0
0, 320, 0
0, 152, 0
1, 504, 0
1, 699, 0
0, 747, 0
0, 310, 1
0, 173, 0
0, 165, 0
0, 330, 0
0, 129, 0
0, 150, 0
0, 155, 0
1, 66, 1
0, 454, 0
0, 460, 0
1, 835, 1
0, 624, 0
0, 185, 0
0, 418, 1
0, 132, 0
0, 300, 0
0, 878, 0
0, 487, 0
0, 278, 1
0, 236, 0
0, 131, 0
0, 149, 1
1, 0, 0
0, 531, 0
0, 848, 0
0, 260, 0
1, 98, 0
0, 130, 1
0, 916, 0
0, 749, 0
0, 165, 0
0, 987, 0
0, 165, 0
0, 658, 0
1, 220, 0
0, 378, 1
0, 248, 0
0, 932, 1
0, 311, 0
1, 229, 0
0, 341, 0
1, 350, 0
0, 421, 0
1, 845, 0
0, 1306, 0
0, 665, 0
1, 351, 0
0, 357, 0
0, 459, 0
0, 368, 0
1, 183, 0
0, 185, 0
1, 350, 0
0, 287, 0
1, 166, 0
0, 861, 0
0, 359, 0
0, 161, 0
0, 743, 0
1, 101, 0
0, 786, 0
0, 619, 0
0, 756, 0
0, 391, 0
0, 1529, 0
1, 310, 0
1, 225, 0
0, 151, 0
1, 699, 0
0, 651, 0
1, 167, 0
1, 1281, 0
1, 137, 0
0, 463, 0
0, 667, 0
1, 636, 1
0, 1007, 0
1, 589, 0
1, 307, 1
0, 414, 0
0, 153, 0
1, 645, 0
1, 205, 0
0, 1138, 1
0, 152, 0
0, 1462, 0
0, 786, 1
0, 696, 0
1, 157, 0
1, 286, 0
0, 3125, 1
0, 507, 0
0, 624, 0
1, 944, 0
1, 77, 1
0, 412, 0
0, 2858, 0
1, 81, 0
0, 632, 0
0, 314, 0
0, 1382, 0
1, 80, 0
1, 1402, 0
1, 149, 0
1, 544, 0
1, 347, 0
1, 753, 1
0, 3235, 1
1, 446, 0
1, 324, 0
1, 252, 0
1, 319, 0
0, 1268, 1
0, 292, 0
0, 1149, 1
1, 1205, 0
0, 1339, 0
0, 189, 0
1, 437, 0
1, 107, 0
1, 590, 0
1, 140, 0
1, 365, 0
1, 681, 0
1, 224, 0
0, 993, 0
1, 709, 0
1, 82, 0
0, 528, 0
0, 551, 0
1, 637, 0
1, 112, 0
1, 374, 0
1, 185, 0
0, 147, 0
1, 173, 0
0, 252, 0
1, 26, 0
1, 637, 0
0, 242, 0
1, 122, 0
0, 2245, 0
1, 680, 0
1, 442, 0
0, 1006, 1
1, 287, 0
0, 3103, 0
1, 970, 1
0, 1007, 1
0, 144, 1
1, 427, 0
0, 2837, 1
1, 284, 0
0, 410, 0
1, 971, 0
1, 281, 0
1, 465, 1
0, 166, 0
1, 2139, 0
0, 675, 0
0, 1076, 0
1, 1117, 0
1, 492, 0
1, 371, 0
1, 104, 0
0, 396, 0
1, 692, 0
1, 236, 0
1, 352, 0
1, 446, 0
1, 374, 0
1, 105, 0
1, 65, 0
1, 171, 0
0, 369, 0
0, 1205, 1
1, 276, 0
1, 124, 0
0, 136, 0
1, 191, 0
1, 14, 0
1, 2888, 0
1, 295, 0
1, 122, 1
1, 169, 0
0, 610, 0
1, 292, 0
1, 258, 0
0, 550, 0
0, 577, 0
1, 707, 0
1, 1336, 0
1, 214, 0
1, 148, 0
0, 9399, 1
1, 38, 0
1, 87, 0
0, 402, 0
1, 539, 0
1, 167, 0
1, 168, 0
1, 288, 0
1, 266, 0
1, 1044, 0
1, 800, 0
1, 1310, 0
1, 609, 0
1, 384, 0
1, 122, 0
1, 576, 0
1, 214, 0
