81,16
178,35
105,21
238,48
81,16
184,36
141,29
128,26
174,35
157,31
224,45
106,21
22,4
216,43
231,46
9,1
290,58
206,41
161,32
17,4
199,40
66,14
214,43
55,11
94,18
168,33
152,31
134,27
120,24
239,48
177,35
114,22
225,45
11,2
61,12
165,33
326,65
213,43
213,43
104,21
207,42
193,39
102,20
161,32
106,21
10,2
121,24
155,31
99,20
177,35
122,24
173,35
189,38
165,33
39,8
81,16
216,44
157,31
209,42
197,40
136,27
90,18
220,44
197,39
189,37
67,13
59,12
47,9
148,30
223,45
10,2
155,31
121,24
282,57
119,23
94,18
25,5
158,31
203,41
204,40
245,49
93,18
80,16
124,25
187,37
41,8
178,36
97,19
137,28
24,4
54,11
223,44
207,42
163,33
11,2
208,41
52,10
116,23
186,38
130,26
75,15
394,79
83,16
25,5
211,42
27,5
204,40
252,50
229,46
8,1
108,21
58,11
111,23
216,43
161,32
121,24
176,36
28,5
291,58
48,9
50,10
175,35
163,33
194,38
143,29
169,34
100,20
13,2
193,39
202,40
202,41
119,24
184,37
240,48
9,1
231,47
180,36
266,53
23,4
125,25
183,36
70,14
226,45
381,76
222,44
10,2
121,24
75,15
34,7
52,10
206,42
207,41
217,43
112,22
130,26
143,29
17,3
79,16
126,25
91,18
13,3
134,26
130,26
21,4
237,48
174,34
183,36
2,1
251,50
171,35
169,34
133,27
136,27
102,20
189,38
118,24
14,2
165,33
98,19
63,12
17,4
201,40
213,43
142,28
206,41
358,72
8,1
204,40
49,9
147,29
33,6
105,21
121,25
160,32
161,32
96,19
28,6
204,40
63,12
100,20
67,13
303,60
113,22
5,1
93,19
104,21
184,36
16,3
2,1
245,49
174,34
59,11
9,2
5,1
118,23
83,16
158,31
126,25
49,10
15,3
240,48
79,15
20,4
69,13
45,9
113,23
79,15
2,0
167,33
173,34
34,7
227,46
264,53
221,45
129,26
88,18
111,23
154,31
53,10
136,27
91,18
100,20
103,20
104,20
190,38
52,10
264,53
130,26
222,44
8,1
56,11
13,2
141,29
169,33
8,2
143,28
132,26
154,31
183,37
10,2
181,36
217,44
133,26
211,42
176,35
124,24
144,28
12,2
9,2
59,12
149,30
149,30
22,5
97,19
76,15
59,12
214,43
155,31
103,21
112,23
146,29
1,0
205,41
4,1
87,18
40,8
49,9
26,5
219,44
127,25
199,40
56,11
43,9
219,44
154,30
26,5
77,15
208,41
100,20
159,32
57,11
157,31
149,30
385,77
90,18
120,24
227,46
244,48
58,12
59,11
55,11
243,49
146,29
157,31
1,1
60,12
153,30
56,11
201,40
163,33
62,12
180,36
174,34
221,44
71,14
201,40
156,31
157,31
106,21
25,5
201,40
191,38
85,17
179,36
132,26
107,21
93,18
58,12
47,9
110,22
7,1
150,30
9,2
205,41
54,10
190,38
75,15
59,12
145,29
40,8
91,19
24,5
80,16
47,9
21,4
188,38
151,30
67,13
141,28
40,8
84,17
42,8
87,17
184,37
108,21
83,17
157,32
44,8
192,39
9,1
60,12
187,38
37,7
72,14
91,18
19,3
172,34
100,20
7,1
160,32
92,18
88,18
7,1
94,18
73,14
30,6
44,8
99,20
154,30
13,2
6,2
123,24
220,44
112,22
118,23
125,25
195,39
71,14
206,42
131,27
129,25
155,31
97,20
12,2
24,4
130,26
111,22
181,36
94,18
5,1
80,16
80,16
59,11
3,1
45,9
145,29
114,23
171,34
218,43
14,3
109,21
37,8
79,15
184,36
39,7
126,25
77,15
26,5
235,47
148,29
84,16
174,35
44,8
3,0
36,8
169,34
211,42
213,42
61,12
168,33
149,30
3,0
190,38
125,25
228,46
47,9
201,40
55,11
94,19
14,2
127,25
88,17
137,28
198,39
139,27
215,43
173,34
86,18
37,7
142,28
9,1
83,17
80,16
124,24
47,9
57,11
143,28
58,11
130,26
15,3
235,47
80,16
66,13
207,41
203,41
142,28
167,34
171,34
100,20
106,22
117,23
172,34
12,2
28,6
219,44
85,17
228,46
197,40
163,33
202,41
36,8
200,40
30,6
110,22
33,6
108,22
99,19
161,32
123,24
47,9
1,1
186,37
232,47
35,7
143,29
209,41
185,37
35,7
123,24
57,11
156,32
91,19
141,28
94,18
76,15
34,7
94,19
319,64
48,9
134,27
23,4
144,28
6,1
414,83
6,2
112,22
90,18
219,43
71,14
21,4
200,40
7,2
72,14
202,40
162,32
16,3
26,5
5,1
128,26
1,0
2,0
226,45
191,38
43,8
188,37
95,19
27,5
140,28
161,32
14,2
138,27
58,11
116,24
184,37
211,43
110,22
167,33
36,8
196,39
134,27
142,29
228,46
207,42
32,6
30,6
134,26
158,31
23,4
52,10
10,2
161,32
145,29
76,15
131,26
155,31
87,17
107,21
96,19
241,48
40,8
46,9
181,36
186,37
125,25
75,15
52,10
46,9
136,27
59,11
190,38
143,28
92,18
4,1
181,36
45,9
160,32
28,6
22,4
107,21
171,34
205,41
140,28
11,3
15,3
74,15
189,37
87,17
165,33
30,6
113,22
79,15
9,2
184,36
79,16
9,1
176,36
1,0
62,12
86,17
7,1
216,43
89,17
230,46
1,0
196,39
80,16
41,8
39,7
162,33
4,0
145,29
15,3
66,13
95,19
1,1
18,3
26,5
138,27
162,32
136,27
123,24
61,12
21,4
60,12
153,30
116,23
214,43
128,25
166,33
104,21
32,6
75,15
65,13
156,31
94,19
153,30
12,2
1,1
147,29
182,36
185,37
244,49
123,24
14,2
182,36
185,37
67,13
54,10
220,44
6,1
46,9
186,38
59,11
137,28
2,0
160,32
185,37
212,43
132,26
